"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"134"," -2.555063"," -0.376201"," -1.781054"
"135"," -2.590268"," -0.418343"," -1.789815"
"136"," -2.626115"," -0.460497"," -1.798772"
"137"," -2.662288"," -0.502371"," -1.807830"
"138"," -2.698461"," -0.543654"," -1.816883"
"139"," -2.734304"," -0.584038"," -1.825814"
"140"," -2.769490"," -0.623239"," -1.834491"
"141"," -2.803695"," -0.661015"," -1.842772"
"142"," -2.836598"," -0.697179"," -1.850501"
"143"," -2.867886"," -0.731608"," -1.857511"
"144"," -2.897242"," -0.764249"," -1.863625"
"145"," -2.924353"," -0.795123"," -1.868658"
"146"," -2.948905"," -0.824316"," -1.872417"
"147"," -2.970587"," -0.851981"," -1.874715"
"148"," -2.989096"," -0.878329"," -1.875368"
"149"," -3.004139"," -0.903619"," -1.874208"
"150"," -3.015449"," -0.928144"," -1.871092"
"151"," -3.022789"," -0.952221"," -1.865905"
"152"," -3.025963"," -0.976172"," -1.858575"
"153"," -3.024823"," -1.000301"," -1.849072"
"154"," -3.019277"," -1.024882"," -1.837418"
"155"," -3.009293"," -1.050128"," -1.823686"
"156"," -2.994902"," -1.076185"," -1.807998"
"157"," -2.976193"," -1.103111"," -1.790518"
"158"," -2.953319"," -1.130875"," -1.771451"
"159"," -2.926490"," -1.159362"," -1.751028"
"160"," -2.895978"," -1.188382"," -1.729501"
"161"," -2.862112"," -1.217683"," -1.707135"
"162"," -2.825275"," -1.246973"," -1.684201"
"163"," -2.785901"," -1.275936"," -1.660967"
"164"," -2.744462"," -1.304260"," -1.637694"
"165"," -2.701457"," -1.331651"," -1.614625"
"166"," -2.657394"," -1.357853"," -1.591978"
"167"," -2.612774"," -1.382659"," -1.569940"
"168"," -2.568075"," -1.405915"," -1.548661"
"169"," -2.523740"," -1.427513"," -1.528250"
"170"," -2.480167"," -1.447381"," -1.508776"
"171"," -2.437701"," -1.465470"," -1.490269"
"172"," -2.396637"," -1.481736"," -1.472722"
"173"," -2.357223"," -1.496133"," -1.456098"
"174"," -2.319663"," -1.508602"," -1.440339"
"175"," -2.284128"," -1.519076"," -1.425367"
"176"," -2.250760"," -1.527482"," -1.411095"
"177"," -2.219677"," -1.533754"," -1.397434"
"178"," -2.190979"," -1.537851"," -1.384293"
"179"," -2.164749"," -1.539765"," -1.371588"
"180"," -2.141052"," -1.539540"," -1.359245"
"181"," -2.119934"," -1.537269"," -1.347200"
"182"," -2.101420"," -1.533100"," -1.335402"
"183"," -2.085508"," -1.527229"," -1.323816"
"184"," -2.072170"," -1.519893"," -1.312418"
"185"," -2.061347"," -1.511370"," -1.301200"
"186"," -2.052947"," -1.501967"," -1.290162"
"187"," -2.046851"," -1.492022"," -1.279317"
"188"," -2.042913"," -1.481896"," -1.268684"
"189"," -2.040975"," -1.471961"," -1.258292"
"190"," -2.040876"," -1.462597"," -1.248182"
"191"," -2.042465"," -1.454165"," -1.238402"
"192"," -2.045617"," -1.446998"," -1.229014"
"193"," -2.050242"," -1.441378"," -1.220082"
"194"," -2.056295"," -1.437525"," -1.211671"
"195"," -2.063780"," -1.435590"," -1.203837"
"196"," -2.072749"," -1.435649"," -1.196615"
"197"," -2.083302"," -1.437701"," -1.190004"
"198"," -2.095575"," -1.441672"," -1.183964"
"199"," -2.109739"," -1.447417"," -1.178402"
"200"," -2.125992"," -1.454723"," -1.173171"
"201"," -2.144546"," -1.463312"," -1.168070"
"202"," -2.165623"," -1.472842"," -1.162845"
"203"," -2.189447"," -1.482900"," -1.157204"
"204"," -2.216238"," -1.493003"," -1.150827"
"205"," -2.246201"," -1.502582"," -1.143385"
"206"," -2.279526"," -1.510983"," -1.134557"
"207"," -2.316379"," -1.517455"," -1.124055"
"208"," -2.356891"," -1.521150"," -1.111645"
"209"," -2.401155"," -1.521123"," -1.097163"
"210"," -2.449197"," -1.516340"," -1.080534"
"211"," -2.500958"," -1.505686"," -1.061767"
"212"," -2.556253"," -1.487984"," -1.040959"
"213"," -2.614732"," -1.462019"," -1.018272"
"214"," -2.675838"," -1.426570"," -0.993910"
"215"," -2.738763"," -1.380444"," -0.968084"
"216"," -2.802416"," -1.322523"," -0.940970"
"217"," -2.865410"," -1.251798"," -0.912664"
"218"," -2.926060"," -1.167417"," -0.883146"
"219"," -2.982429"," -1.068732"," -0.852249"
"220"," -3.032380"," -0.955350"," -0.819645"
"221"," -3.073668"," -0.827199"," -0.784860"
"222"," -3.104040"," -0.684597"," -0.747304"
"223"," -3.121326"," -0.528320"," -0.706329"
"224"," -3.123522"," -0.359661"," -0.661295"
"225"," -3.108835"," -0.180456"," -0.611641"
"226"," -3.075701","  0.006930"," -0.556938"
"227"," -3.022787","  0.199661"," -0.496928"
"228"," -2.948987","  0.394536"," -0.431545"
"229"," -2.853436","  0.588122"," -0.360925"
"230"," -2.735556","  0.776898"," -0.285435"
"231"," -2.595137","  0.957390"," -0.205711"
"232"," -2.432438","  1.126289"," -0.122714"
"233"," -2.248298","  1.280543"," -0.037784"
"234"," -2.044236","  1.417431","  0.047333"
"235"," -1.822527","  1.534625","  0.130511"
"236"," -1.586233","  1.630231","  0.209331"
"237"," -1.339175","  1.702822","  0.281248"
"238"," -1.085836","  1.751456","  0.343793"
"239"," -0.831184","  1.775689","  0.394815"
"240"," -0.580431","  1.775596","  0.432693"
"241"," -0.338720","  1.751775","  0.456498"
"242"," -0.110803","  1.705354","  0.466073"
"243","  0.099278","  1.637967","  0.462023"
"244","  0.288456","  1.551696","  0.445613"
"245","  0.454824","  1.448972","  0.418605"
"246","  0.597704","  1.332444","  0.383053"
"247","  0.717624","  1.204821","  0.341100"
"248","  0.816168","  1.068717","  0.294780"
"249","  0.895766","  0.926505","  0.245876"
"250","  0.959403","  0.780199","  0.195817"
"251","  1.010324","  0.631389","  0.145633"
"252","  1.051730","  0.481207","  0.095957"
"253","  1.086510","  0.330349","  0.047071"
"254","  1.117022","  0.179128"," -0.001021"
"255","  1.144947","  0.027553"," -0.048504"
"256","  1.171223"," -0.124567"," -0.095646"
"257","  1.196081"," -0.277525"," -0.142698"
"258","  1.219153"," -0.431612"," -0.189803"
"259","  1.239650"," -0.587050"," -0.236920"
"260","  1.256572"," -0.743940"," -0.283781"
"261","  1.268927"," -0.902248"," -0.329879"
"262","  1.275943"," -1.061790"," -0.374503"
"263","  1.277276"," -1.222201"," -0.416805"
"264","  1.273226"," -1.382847"," -0.455873"
"265","  1.264954"," -1.542651"," -0.490754"
"266","  1.254610"," -1.699817"," -0.520364"
"267","  1.245218"," -1.851527"," -0.543222"
"268","  1.240073"," -1.993748"," -0.557074"
"269","  1.241501"," -2.121414"," -0.558617"
"270","  1.249166"," -2.229212"," -0.543691"
"271","  1.258645"," -2.313000"," -0.508179"
"272","  1.261464"," -2.371472"," -0.449509"
"273","  1.247411"," -2.407288"," -0.368070"
"274","  1.208657"," -2.426857"," -0.267675"
"275","  1.143627"," -2.438532"," -0.154636"
"276","  1.058228"," -2.449912"," -0.035886"
"277","  0.963579"," -2.465577","  0.082786"
"278","  0.871660"," -2.486272","  0.197490"
"279","  0.791412"," -2.509638","  0.305861"
"280","  0.726978"," -2.531736","  0.406128"
"281","  0.678049"," -2.548499","  0.496391"
"282","  0.641209"," -2.556762","  0.574531"
"283","  0.611331"," -2.554944","  0.638628"
"284","  0.582821"," -2.543459","  0.687472"
"285","  0.550801"," -2.524682","  0.720756"
"286","  0.512136"," -2.502334","  0.738927"
"287","  0.465959"," -2.480421","  0.742894"
"288","  0.413448"," -2.462195","  0.733845"
"289","  0.357057"," -2.449554","  0.713190"
"290","  0.299597"," -2.443009","  0.682588"
"291","  0.243550"," -2.442041","  0.643956"
"292","  0.190760"," -2.445578","  0.599418"
"293","  0.142421"," -2.452386","  0.551209"
"294","  0.099217"," -2.461306","  0.501553"
"295","  0.061489"," -2.471357","  0.452543"
"296","  0.029366"," -2.481758","  0.406046"
"297","  0.002839"," -2.491921","  0.363635"
"298"," -0.018200"," -2.501438","  0.326553"
"299"," -0.033945"," -2.510069","  0.295694"
"300"," -0.044674"," -2.517738","  0.271610"
"301"," -0.050743"," -2.524523","  0.254526"
"302"," -0.052578"," -2.530638","  0.244378"
"303"," -0.050672"," -2.536412","  0.240842"
"304"," -0.045565"," -2.542255","  0.243386"
"305"," -0.037833"," -2.548618","  0.251309"
"306"," -0.028062"," -2.555953","  0.263793"
"307"," -0.016835"," -2.564677","  0.279945"
"308"," -0.004710"," -2.575142","  0.298841"
"309","  0.007797"," -2.587616","  0.319566"
"310","  0.020228"," -2.602276","  0.341245"
"311","  0.032188"," -2.619199","  0.363071"
"312","  0.043355"," -2.638376","  0.384328"
"313","  0.053479"," -2.659715","  0.404403"
"314","  0.062380"," -2.683053","  0.422800"
"315","  0.069940"," -2.708174","  0.439139"
"316","  0.076104"," -2.734812","  0.453156"
"317","  0.080863"," -2.762674","  0.464703"
"318","  0.084251"," -2.791441","  0.473734"
"319","  0.086337"," -2.820781","  0.480301"
"320","  0.087217"," -2.850358","  0.484537"
