"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"126"," -0.304860"," -1.600735"," -0.392608"
"127"," -0.309474"," -1.617265"," -0.401929"
"128"," -0.314571"," -1.633582"," -0.411715"
"129"," -0.320081"," -1.649517"," -0.421874"
"130"," -0.325934"," -1.664912"," -0.432304"
"131"," -0.332057"," -1.679621"," -0.442894"
"132"," -0.338380"," -1.693523"," -0.453529"
"133"," -0.344835"," -1.706525"," -0.464092"
"134"," -0.351363"," -1.718569"," -0.474467"
"135"," -0.357905"," -1.729636"," -0.484545"
"136"," -0.364412"," -1.739743"," -0.494221"
"137"," -0.370834"," -1.748946"," -0.503399"
"138"," -0.377124"," -1.757330"," -0.511996"
"139"," -0.383235"," -1.765010"," -0.519939"
"140"," -0.389118"," -1.772119"," -0.527169"
"141"," -0.394718"," -1.778804"," -0.533639"
"142"," -0.399979"," -1.785213"," -0.539318"
"143"," -0.404836"," -1.791487"," -0.544189"
"144"," -0.409222"," -1.797750"," -0.548247"
"145"," -0.413065"," -1.804098"," -0.551500"
"146"," -0.416291"," -1.810591"," -0.553968"
"147"," -0.418826"," -1.817243"," -0.555679"
"148"," -0.420600"," -1.824017"," -0.556670"
"149"," -0.421551"," -1.830828"," -0.556981"
"150"," -0.421626"," -1.837549"," -0.556660"
"151"," -0.420787"," -1.844017"," -0.555754"
"152"," -0.419015"," -1.850046"," -0.554313"
"153"," -0.416312"," -1.855439"," -0.552387"
"154"," -0.412705"," -1.860004"," -0.550028"
"155"," -0.408253"," -1.863562"," -0.547289"
"156"," -0.403049"," -1.865967"," -0.544226"
"157"," -0.397229"," -1.867118"," -0.540900"
"158"," -0.390968"," -1.866963"," -0.537374"
"159"," -0.384480"," -1.865511"," -0.533715"
"160"," -0.378013"," -1.862821"," -0.529990"
"161"," -0.371837"," -1.858997"," -0.526268"
"162"," -0.366232"," -1.854172"," -0.522607"
"163"," -0.361476"," -1.848488"," -0.519060"
"164"," -0.357825"," -1.842080"," -0.515668"
"165"," -0.355505"," -1.835055"," -0.512457"
"166"," -0.354703"," -1.827482"," -0.509439"
"167"," -0.355562"," -1.819382"," -0.506612"
"168"," -0.358175"," -1.810730"," -0.503958"
"169"," -0.362593"," -1.801453"," -0.501447"
"170"," -0.368818"," -1.791438"," -0.499039"
"171"," -0.376810"," -1.780534"," -0.496688"
"172"," -0.386489"," -1.768563"," -0.494344"
"173"," -0.397736"," -1.755326"," -0.491957"
"174"," -0.410401"," -1.740617"," -0.489478"
"175"," -0.424309"," -1.724236"," -0.486867"
"176"," -0.439267"," -1.706003"," -0.484091"
"177"," -0.455071"," -1.685770"," -0.481125"
"178"," -0.471513"," -1.663427"," -0.477956"
"179"," -0.488386"," -1.638905"," -0.474576"
"180"," -0.505488"," -1.612172"," -0.470985"
"181"," -0.522621"," -1.583231"," -0.467185"
"182"," -0.539597"," -1.552112"," -0.463177"
"183"," -0.556231"," -1.518866"," -0.458954"
"184"," -0.572345"," -1.483557"," -0.454499"
"185"," -0.587760"," -1.446254"," -0.449773"
"186"," -0.602291"," -1.407019"," -0.444717"
"187"," -0.615745"," -1.365902"," -0.439238"
"188"," -0.627916"," -1.322938"," -0.433209"
"189"," -0.638575"," -1.278139"," -0.426463"
"190"," -0.647469"," -1.231501"," -0.418790"
"191"," -0.654304"," -1.183005"," -0.409933"
"192"," -0.658739"," -1.132627"," -0.399588"
"193"," -0.660368"," -1.080346"," -0.387398"
"194"," -0.658708"," -1.026162"," -0.372960"
"195"," -0.653193"," -0.970106"," -0.355827"
"196"," -0.643166"," -0.912260"," -0.335512"
"197"," -0.627885"," -0.852777"," -0.311506"
"198"," -0.606531"," -0.791898"," -0.283289"
"199"," -0.578237"," -0.729971"," -0.250360"
"200"," -0.542115"," -0.667467"," -0.212262"
"201"," -0.497306"," -0.604992"," -0.168619"
"202"," -0.443034"," -0.543301"," -0.119176"
"203"," -0.378672"," -0.483297"," -0.063838"
"204"," -0.303803"," -0.426027"," -0.002716"
"205"," -0.218293"," -0.372672","  0.063844"
"206"," -0.122346"," -0.324510","  0.135233"
"207"," -0.016552"," -0.282885","  0.210575"
"208","  0.098078"," -0.249151","  0.288740"
"209","  0.220100"," -0.224609","  0.368383"
"210","  0.347656"," -0.210442","  0.448012"
"211","  0.478518"," -0.207644","  0.526071"
"212","  0.610171"," -0.216957","  0.601050"
"213","  0.739927"," -0.238814","  0.671590"
"214","  0.865075"," -0.273292","  0.736583"
"215","  0.983049"," -0.320069","  0.795240"
"216","  1.091595"," -0.378388","  0.847126"
"217","  1.188921"," -0.447023","  0.892137"
"218","  1.273795"," -0.524265","  0.930432"
"219","  1.345566"," -0.607945","  0.962339"
"220","  1.404114"," -0.695518","  0.988253"
"221","  1.449737"," -0.784213","  1.008560"
"222","  1.483019"," -0.871228","  1.023612"
"223","  1.504704"," -0.953959","  1.033738"
"224","  1.515621"," -1.030184","  1.039279"
"225","  1.516653"," -1.098200","  1.040632"
"226","  1.508731"," -1.156872","  1.038259"
"227","  1.492850"," -1.205616","  1.032682"
"228","  1.470068"," -1.244335","  1.024446"
"229","  1.441491"," -1.273329","  1.014078"
"230","  1.408252"," -1.293211","  1.002057"
"231","  1.371471"," -1.304836","  0.988792"
"232","  1.332225"," -1.309236","  0.974615"
"233","  1.291518"," -1.307579","  0.959792"
"234","  1.250258"," -1.301125","  0.944533"
"235","  1.209244"," -1.291194","  0.929007"
"236","  1.169151"," -1.279125","  0.913349"
"237","  1.130524"," -1.266244","  0.897665"
"238","  1.093784"," -1.253826","  0.882021"
"239","  1.059220"," -1.243051","  0.866437"
"240","  1.027002"," -1.234971","  0.850866"
"241","  0.997185"," -1.230455","  0.835177"
"242","  0.969733"," -1.230156","  0.819143"
"243","  0.944524"," -1.234460","  0.802435"
"244","  0.921377"," -1.243463","  0.784623"
"245","  0.900056"," -1.256955","  0.765210"
"246","  0.880284"," -1.274428","  0.743667"
"247","  0.861750"," -1.295120","  0.719498"
"248","  0.844122"," -1.318081","  0.692307"
"249","  0.827056"," -1.342255","  0.661868"
"250","  0.810224"," -1.366573","  0.628179"
"251","  0.793338"," -1.390039","  0.591492"
"252","  0.776170"," -1.411808","  0.552316"
"253","  0.758569"," -1.431243","  0.511390"
"254","  0.740446"," -1.447948","  0.469644"
"255","  0.721762"," -1.461785","  0.428137"
