"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"129"," -2.536971"," -1.439478"," -0.677394"
"130"," -2.398188"," -1.216707"," -0.544006"
"131"," -2.255240"," -0.986873"," -0.402914"
"132"," -2.111163"," -0.753115"," -0.256544"
"133"," -1.968671"," -0.519234"," -0.107923"
"134"," -1.829716"," -0.289734","  0.039428"
"135"," -1.695094"," -0.069648","  0.181755"
"136"," -1.564285","  0.135883","  0.315446"
"137"," -1.435641","  0.322240","  0.437412"
"138"," -1.306932","  0.485990","  0.545331"
"139"," -1.176066","  0.625350","  0.637689"
"140"," -1.041722","  0.740331","  0.713629"
"141"," -0.903703","  0.832505","  0.772744"
"142"," -0.762957","  0.904521","  0.814931"
"143"," -0.621380","  0.959487","  0.840381"
"144"," -0.481516","  1.000348","  0.849683"
"145"," -0.346226","  1.029340","  0.844005"
"146"," -0.218290","  1.047611","  0.825272"
"147"," -0.099853","  1.055102","  0.796284"
"148","  0.008281","  1.050825","  0.760621"
"149","  0.107289","  1.033637","  0.722138"
"150","  0.200443","  1.003404","  0.683939"
"151","  0.292237","  0.962176","  0.647080"
"152","  0.386519","  0.914749","  0.609708"
"153","  0.484363","  0.868120","  0.567376"
"154","  0.582870","  0.829862","  0.514617"
"155","  0.675607","  0.806004","  0.446967"
"156","  0.754512","  0.799242","  0.362481"
"157","  0.812452","  0.808194","  0.262342"
"158","  0.845553","  0.828027","  0.150680"
"159","  0.854581","  0.852186","  0.033666"
"160","  0.844783","  0.874421"," -0.082021"
"161","  0.824166","  0.890221"," -0.190921"
"162","  0.801010","  0.897288"," -0.289995"
"163","  0.781721","  0.895336"," -0.378852"
"164","  0.769685","  0.885682"," -0.459102"
"165","  0.765028","  0.870741"," -0.533182"
"166","  0.764897","  0.853192"," -0.602984"
"167","  0.764234","  0.834628"," -0.668628"
"168","  0.757280","  0.814041"," -0.727857"
"169","  0.739744","  0.787043"," -0.776546"
"170","  0.710820","  0.746638"," -0.810285"
"171","  0.673885","  0.685561"," -0.826335"
"172","  0.635295","  0.599044"," -0.824834"
"173","  0.601928","  0.486500"," -0.808587"
"174","  0.578878","  0.351351"," -0.781637"
"175","  0.568395","  0.199446"," -0.747453"
"176","  0.570113","  0.037228"," -0.707505"
"177","  0.581945"," -0.129547"," -0.660612"
"178","  0.600962"," -0.296332"," -0.603203"
"179","  0.623982"," -0.459771"," -0.530561"
"180","  0.647623"," -0.617293"," -0.438736"
"181","  0.667660"," -0.766637"," -0.326342"
"182","  0.678022"," -0.905896"," -0.195351"
"183","  0.670643"," -1.034473"," -0.050609"
"184","  0.637581"," -1.154447","  0.101467"
"185","  0.575235"," -1.270867","  0.254344"
"186","  0.488115"," -1.389914","  0.402483"
"187","  0.388902"," -1.515588","  0.541784"
"188","  0.293870"," -1.647087","  0.669337"
"189","  0.216284"," -1.778742","  0.782843"
"190","  0.161836"," -1.902486","  0.880231"
"191","  0.128359"," -2.011124","  0.959700"
"192","  0.108998"," -2.100517","  1.020001"
"193","  0.096225"," -2.169959","  1.060665"
"194","  0.084606"," -2.221199","  1.082040"
"195","  0.071631"," -2.257089","  1.085207"
"196","  0.057173"," -2.280540","  1.071838"
"197","  0.042434"," -2.294018","  1.044041"
"198","  0.029006"," -2.299461","  1.004231"
"199","  0.018286"," -2.298412","  0.954987"
"200","  0.011234"," -2.292196","  0.898945"
"201","  0.008346"," -2.282056","  0.838693"
"202","  0.009741"," -2.269226","  0.776695"
"203","  0.015269"," -2.254947","  0.715225"
"204","  0.024615"," -2.240453","  0.656320"
"205","  0.037377"," -2.226933","  0.601740"
"206","  0.053116"," -2.215480","  0.552939"
"207","  0.071390"," -2.207037","  0.511047"
"208","  0.091782"," -2.202321","  0.476849"
"209","  0.113914"," -2.201765","  0.450783"
"210","  0.137462"," -2.205467","  0.432931"
"211","  0.162145"," -2.213210","  0.423038"
"212","  0.187704"," -2.224543","  0.420554"
"213","  0.213860"," -2.238938","  0.424701"
"214","  0.240285"," -2.255936","  0.434572"
"215","  0.266611"," -2.275212","  0.449208"
"216","  0.292472"," -2.296528","  0.467641"
"217","  0.317570"," -2.319609","  0.488899"
"218","  0.341712"," -2.344036","  0.512008"
"219","  0.364791"," -2.369230","  0.536012"
"220","  0.386751"," -2.394525","  0.560023"
"221","  0.407531"," -2.419269","  0.583269"
"222","  0.427046"," -2.442902","  0.605132"
"223","  0.445184"," -2.464977","  0.625162"
"224","  0.461810"," -2.485158","  0.643063"
"225","  0.476784"," -2.503194","  0.658677"
"226","  0.489967"," -2.518911","  0.671963"
"227","  0.501234"," -2.532201","  0.682976"
"228","  0.510474"," -2.543023","  0.691846"
"229","  0.517608"," -2.551403","  0.698763"
"230","  0.522586"," -2.557431","  0.703962"
"231","  0.525405"," -2.561257","  0.707712"
"232","  0.526108"," -2.563086","  0.710302"
"233","  0.524787"," -2.563169","  0.712032"
"234","  0.521584"," -2.561796","  0.713207"
"235","  0.516686"," -2.559284","  0.714127"
"236","  0.510318"," -2.555973","  0.715076"
"237","  0.502732"," -2.552208","  0.716318"
"238","  0.494198"," -2.548337","  0.718085"
"239","  0.484994"," -2.544691","  0.720572"
"240","  0.475392"," -2.541575","  0.723924"
"241","  0.465656"," -2.539252","  0.728235"
"242","  0.456028"," -2.537936","  0.733542"
"243","  0.446728"," -2.537778","  0.739824"
"244","  0.437946"," -2.538868","  0.747003"
"245","  0.429840"," -2.541228","  0.754949"
"246","  0.422537"," -2.544820","  0.763490"
"247","  0.416126"," -2.549550","  0.772422"
"248","  0.410662"," -2.555281","  0.781520"
"249","  0.406161"," -2.561839","  0.790552"
"250","  0.402609"," -2.569034","  0.799296"
"251","  0.399961"," -2.576663","  0.807546"
"252","  0.398145"," -2.584528","  0.815127"
"253","  0.397069"," -2.592447","  0.821904"
"254","  0.396631"," -2.600255","  0.827782"
"255","  0.396720"," -2.607817","  0.832711"
