"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"128"," -2.647578","  0.272047"," -0.434076"
"129"," -2.454077","  0.613594"," -0.271383"
"130"," -2.212009","  0.964647"," -0.087977"
"131"," -1.916781","  1.314806","  0.116873"
"132"," -1.565341","  1.651589","  0.342353"
"133"," -1.156622","  1.961533","  0.585574"
"134"," -0.692036","  2.231613","  0.840945"
"135"," -0.176093","  2.450591","  1.099605"
"136","  0.382863","  2.609851","  1.349388"
"137","  0.972148","  2.703567","  1.575755"
"138","  1.574927","  2.728384","  1.763790"
"139","  2.171477","  2.683033","  1.900734"
"140","  2.741383","  2.568154","  1.978128"
"141","  3.266062","  2.386306","  1.992898"
"142","  3.730992","  2.141996","  1.947348"
"143","  4.127388","  1.841700","  1.848616"
"144","  4.453454","  1.494307","  1.708274"
"145","  4.715313","  1.112864","  1.542420"
"146","  4.926761","  0.718575","  1.371861"
"147","  5.105347","  0.346553","  1.220738"
"148","  5.261407","  0.048245","  1.110690"
"149","  5.381644"," -0.120743","  1.049146"
"150","  5.422270"," -0.134191","  1.018451"
"151","  5.332069"," -0.028608","  0.981111"
"152","  5.095675","  0.106949","  0.905061"
"153","  4.752233","  0.187472","  0.786037"
"154","  4.369382","  0.178265","  0.644767"
"155","  4.005189","  0.091327","  0.507285"
"156","  3.691338"," -0.047091","  0.389627"
"157","  3.436068"," -0.221511","  0.293894"
"158","  3.230950"," -0.432353","  0.210746"
"159","  3.054711"," -0.685926","  0.124346"
"160","  2.878189"," -0.978218","  0.019427"
"161","  2.675965"," -1.283896"," -0.110519"
"162","  2.441304"," -1.561493"," -0.258757"
"163","  2.191724"," -1.773667"," -0.409093"
"164","  1.958206"," -1.905953"," -0.545513"
"165","  1.767241"," -1.968953"," -0.659636"
"166","  1.630228"," -1.986253"," -0.751348"
"167","  1.544371"," -1.980858"," -0.824841"
"168","  1.499272"," -1.968260"," -0.884523"
"169","  1.482963"," -1.955873"," -0.932915"
"170","  1.485145"," -1.945321"," -0.970334"
"171","  1.498182"," -1.934980"," -0.995442"
"172","  1.516925"," -1.921758"," -1.006001"
"173","  1.538055"," -1.902100"," -0.999546"
"174","  1.559221"," -1.872488"," -0.973918"
"175","  1.578116"," -1.829798"," -0.927656"
"176","  1.591771"," -1.771757"," -0.860296"
"177","  1.596457"," -1.697501"," -0.772567"
"178","  1.588456"," -1.608028"," -0.666490"
"179","  1.565466"," -1.506157"," -0.545342"
"180","  1.527879"," -1.395819"," -0.413462"
"181","  1.479024"," -1.280919"," -0.275900"
"182","  1.424104"," -1.164330"," -0.138004"
"183","  1.368369"," -1.047539"," -0.005000"
"184","  1.315543"," -0.931010","  0.118358"
"185","  1.267223"," -0.814931","  0.228056"
"186","  1.223271"," -0.699853","  0.321013"
"187","  1.182702"," -0.586960","  0.395171"
"188","  1.144509"," -0.477969","  0.449517"
"189","  1.108138"," -0.374836","  0.484022"
"190","  1.073589"," -0.279437","  0.499531"
"191","  1.041287"," -0.193344","  0.497623"
"192","  1.011869"," -0.117692","  0.480440"
"193","  0.985997"," -0.053137","  0.450522"
"194","  0.964218","  0.000130","  0.410638"
"195","  0.946892","  0.042345","  0.363624"
"196","  0.934162","  0.074109","  0.312251"
"197","  0.925961","  0.096310","  0.259099"
"198","  0.922028","  0.110043","  0.206470"
"199","  0.921948","  0.116520","  0.156320"
"200","  0.925186","  0.116985","  0.110217"
"201","  0.931138","  0.112652","  0.069331"
