"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"128"," -0.392926"," -1.273256"," -0.497891"
"129"," -0.407519"," -1.258169"," -0.500535"
"130"," -0.423725"," -1.241810"," -0.503939"
"131"," -0.441614"," -1.223851"," -0.507963"
"132"," -0.461201"," -1.203870"," -0.512406"
"133"," -0.482434"," -1.181360"," -0.517005"
"134"," -0.505180"," -1.155753"," -0.521435"
"135"," -0.529208"," -1.126453"," -0.525315"
"136"," -0.554185"," -1.092868"," -0.528214"
"137"," -0.579664"," -1.054441"," -0.529654"
"138"," -0.605086"," -1.010682"," -0.529120"
"139"," -0.629787"," -0.961204"," -0.526069"
"140"," -0.653000"," -0.905741"," -0.519943"
"141"," -0.673878"," -0.844178"," -0.510181"
"142"," -0.691517"," -0.776573"," -0.496237"
"143"," -0.704981"," -0.703163"," -0.477603"
"144"," -0.713337"," -0.624386"," -0.453830"
"145"," -0.715691"," -0.540878"," -0.424555"
"146"," -0.711222"," -0.453480"," -0.389527"
"147"," -0.699216"," -0.363233"," -0.348635"
"148"," -0.679091"," -0.271371"," -0.301927"
"149"," -0.650429"," -0.179300"," -0.249629"
"150"," -0.612988"," -0.088570"," -0.192158"
"151"," -0.566718"," -0.000835"," -0.130118"
"152"," -0.511762","  0.082192"," -0.064295"
"153"," -0.448463","  0.158806","  0.004365"
"154"," -0.377344","  0.227365","  0.074787"
"155"," -0.299102","  0.286365","  0.145808"
"156"," -0.214576","  0.334505","  0.216223"
"157"," -0.124730","  0.370747","  0.284846"
"158"," -0.030614","  0.394367","  0.350557"
"159","  0.066656","  0.404987","  0.412358"
"160","  0.165932","  0.402588","  0.469409"
"161","  0.266054","  0.387500","  0.521067"
"162","  0.365872","  0.360363","  0.566893"
"163","  0.464260","  0.322064","  0.606658"
"164","  0.560134","  0.273655","  0.640332"
"165","  0.652470","  0.216266","  0.668061"
"166","  0.740331","  0.151022","  0.690148"
"167","  0.822910","  0.078995","  0.707026"
"168","  0.899568","  0.001195","  0.719233"
"169","  0.969874"," -0.081376","  0.727372"
"170","  1.033618"," -0.167627","  0.732070"
"171","  1.090783"," -0.256274","  0.733916"
"172","  1.141470"," -0.345778","  0.733418"
"173","  1.185799"," -0.434367","  0.730975"
"174","  1.223786"," -0.520154","  0.726895"
"175","  1.255283"," -0.601329","  0.721453"
"176","  1.279966"," -0.676361","  0.714971"
