"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"133","  1.242706"," -0.446257"," -0.059134"
"134","  1.211208"," -0.583604"," -0.144024"
"135","  1.198235"," -0.721116"," -0.220401"
"136","  1.200437"," -0.858980"," -0.287797"
"137","  1.213347"," -0.996626"," -0.345411"
"138","  1.231842"," -1.132731"," -0.392123"
"139","  1.250548"," -1.265452"," -0.426589"
"140","  1.264246"," -1.392860"," -0.447380"
"141","  1.268373"," -1.513512"," -0.453092"
"142","  1.259778"," -1.626997"," -0.442376"
"143","  1.237757"," -1.734094"," -0.413842"
"144","  1.205011"," -1.836125"," -0.365919"
"145","  1.167763"," -1.933360"," -0.296894"
"146","  1.134106"," -2.023000"," -0.205340"
"147","  1.110316"," -2.098090"," -0.090925"
"148","  1.096339"," -2.148831","  0.044749"
"149","  1.083092"," -2.166598","  0.197784"
"150","  1.054241"," -2.148981","  0.362401"
"151","  0.992842"," -2.102808","  0.531942"
"152","  0.889910"," -2.042886","  0.699914"
"153","  0.750067"," -1.986761","  0.860561"
"154","  0.590718"," -1.948344","  1.008773"
"155","  0.435211"," -1.933819","  1.139636"
"156","  0.303939"," -1.941498","  1.248257"
"157","  0.208031"," -1.964777","  1.330219"
"158","  0.147960"," -1.996006","  1.382476"
"159","  0.116379"," -2.029346","  1.404081"
"160","  0.102699"," -2.061924","  1.396276"
"161","  0.097046"," -2.093562","  1.361951"
"162","  0.092420"," -2.125771","  1.304864"
"163","  0.085060"," -2.160643","  1.229039"
"164","  0.073727"," -2.200013","  1.138473"
"165","  0.058630"," -2.245020","  1.037092"
"166","  0.040534"," -2.296014","  0.928763"
"167","  0.020208"," -2.352657","  0.817277"
"168"," -0.001797"," -2.414102","  0.706261"
"169"," -0.025158"," -2.479171","  0.599052"
"170"," -0.049694"," -2.546489","  0.498572"
"171"," -0.075262"," -2.614591","  0.407229"
"172"," -0.101682"," -2.682007","  0.326855"
"173"," -0.128690"," -2.747331","  0.258676"
"174"," -0.155933"," -2.809287","  0.203326"
"175"," -0.182989"," -2.866781","  0.160881"
"176"," -0.209396"," -2.918943","  0.130915"
"177"," -0.234691"," -2.965159","  0.112570"
"178"," -0.258438"," -3.005083","  0.104645"
"179"," -0.280250"," -3.038638","  0.105679"
"180"," -0.299803"," -3.065995","  0.114048"
"181"," -0.316844"," -3.087545","  0.128050"
"182"," -0.331188"," -3.103855","  0.145995"
"183"," -0.342721"," -3.115616","  0.166279"
"184"," -0.351400"," -3.123589","  0.187446"
"185"," -0.357254"," -3.128552","  0.208242"
