"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"130"," -2.100270","  0.402176"," -0.145592"
"131"," -2.041746","  0.497816"," -0.101547"
"132"," -1.969065","  0.598199"," -0.052817"
"133"," -1.880904","  0.703430"," -0.000312"
"134"," -1.776231","  0.812734","  0.054497"
"135"," -1.654395","  0.924436","  0.109745"
"136"," -1.515205","  1.036088","  0.163364"
"137"," -1.359023","  1.144661","  0.213271"
"138"," -1.186822","  1.246788","  0.257522"
"139"," -1.000226","  1.338989","  0.294433"
"140"," -0.801488","  1.417880","  0.322667"
"141"," -0.593428","  1.480338","  0.341291"
"142"," -0.379314","  1.523642","  0.349811"
"143"," -0.162717","  1.545576","  0.348165"
"144","  0.052665","  1.544510","  0.336698"
"145","  0.263186","  1.519451","  0.316105"
"146","  0.465436","  1.470062","  0.287352"
"147","  0.656407","  1.396659","  0.251584"
"148","  0.833630","  1.300171","  0.210027"
"149","  0.995285","  1.182080","  0.163882"
"150","  1.140250","  1.044347","  0.114235"
"151","  1.268101","  0.889338","  0.061973"
"152","  1.379038","  0.719746","  0.007731"
"153","  1.473760","  0.538516"," -0.048129"
"154","  1.553298","  0.348774"," -0.105484"
"155","  1.618840","  0.153738"," -0.164383"
"156","  1.671575"," -0.043372"," -0.224930"
"157","  1.712594"," -0.239440"," -0.287154"
"158","  1.742849"," -0.431557"," -0.350877"
"159","  1.763179"," -0.617117"," -0.415609"
"160","  1.774352"," -0.793904"," -0.480486"
"161","  1.777120"," -0.960164"," -0.544241"
"162","  1.772235"," -1.114658"," -0.605236"
"163","  1.760431"," -1.256699"," -0.661511"
"164","  1.742399"," -1.386178"," -0.710866"
"165","  1.718801"," -1.503568"," -0.750964"
"166","  1.690378"," -1.609899"," -0.779437"
"167","  1.658207"," -1.706667"," -0.794018"
"168","  1.624052"," -1.795614"," -0.792674"
"169","  1.590664"," -1.878326"," -0.773754"
"170","  1.561695"," -1.955650"," -0.736139"
"171","  1.540890"," -2.027119"," -0.679368"
"172","  1.530452"," -2.090759"," -0.603725"
"173","  1.529102"," -2.143696"," -0.510299"
"174","  1.531071"," -2.183679"," -0.401027"
"175","  1.527271"," -2.210944"," -0.278753"
"176","  1.508864"," -2.229266"," -0.147238"
"177","  1.471591"," -2.245226"," -0.010997"
"178","  1.418230"," -2.265792","  0.125089"
"179","  1.357488"," -2.295546","  0.256229"
"180","  1.300025"," -2.335191","  0.378080"
"181","  1.254126"," -2.382034","  0.486945"
"182","  1.223362"," -2.431804","  0.579903"
"183","  1.206848"," -2.480578","  0.654917"
"184","  1.201118"," -2.525881","  0.710920"
"185","  1.202165"," -2.566811","  0.747808"
"186","  1.206745"," -2.603567","  0.766365"
"187","  1.212777"," -2.636834","  0.768122"
"188","  1.219158"," -2.667329","  0.755193"
"189","  1.225374"," -2.695571","  0.730109"
"190","  1.231143"," -2.721830","  0.695652"
"191","  1.236196"," -2.746170","  0.654696"
"192","  1.240193"," -2.768522","  0.610067"
"193","  1.242717"," -2.788755","  0.564416"
"194","  1.243322"," -2.806737","  0.520107"
"195","  1.241598"," -2.822377","  0.479136"
"196","  1.237222"," -2.835653","  0.443067"
