"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"133"," -1.551085"," -1.508884"," -1.061007"
"134"," -1.580972"," -1.547480"," -1.079395"
"135"," -1.615207"," -1.591515"," -1.103181"
"136"," -1.653805"," -1.640606"," -1.132080"
"137"," -1.696757"," -1.694136"," -1.165745"
"138"," -1.744027"," -1.751271"," -1.203770"
"139"," -1.795541"," -1.810986"," -1.245695"
"140"," -1.851194"," -1.872086"," -1.291011"
"141"," -1.910836"," -1.933244"," -1.339163"
"142"," -1.974278"," -1.993023"," -1.389555"
"143"," -2.041288"," -2.049908"," -1.441548"
"144"," -2.111583"," -2.102327"," -1.494461"
"145"," -2.184828"," -2.148673"," -1.547564"
"146"," -2.260623"," -2.187324"," -1.600073"
"147"," -2.338490"," -2.216661"," -1.651136"
"148"," -2.417858"," -2.235093"," -1.699828"
"149"," -2.498044"," -2.241077"," -1.745138"
"150"," -2.578239"," -2.233146"," -1.785966"
"151"," -2.657495"," -2.209946"," -1.821118"
"152"," -2.734711"," -2.170276"," -1.849310"
"153"," -2.808637"," -2.113133"," -1.869185"
"154"," -2.877874"," -2.037774"," -1.879333"
"155"," -2.940884"," -1.943779"," -1.878328"
"156"," -2.996018"," -1.831117"," -1.864774"
"157"," -3.041537"," -1.700210"," -1.837369"
"158"," -3.075652"," -1.551983"," -1.794971"
"159"," -3.096566"," -1.387900"," -1.736678"
"160"," -3.102520"," -1.209974"," -1.661901"
"161"," -3.091843"," -1.020747"," -1.570437"
"162"," -3.063003"," -0.823253"," -1.462530"
"163"," -3.014654"," -0.620941"," -1.338906"
"164"," -2.945690"," -0.417583"," -1.200791"
"165"," -2.855288"," -0.217160"," -1.049899"
"166"," -2.742964"," -0.023731"," -0.888393"
"167"," -2.608618","  0.158710"," -0.718827"
"168"," -2.452581","  0.326388"," -0.544054"
"169"," -2.275649","  0.475899"," -0.367128"
"170"," -2.079105","  0.604363"," -0.191188"
"171"," -1.864724","  0.709565"," -0.019339"
"172"," -1.634745","  0.790082","  0.145465"
"173"," -1.391824","  0.845380","  0.300525"
"174"," -1.138957","  0.875890","  0.443489"
"175"," -0.879381","  0.883028","  0.572413"
"176"," -0.616451","  0.869151","  0.685802"
"177"," -0.353511","  0.837420","  0.782610"
"178"," -0.093752","  0.791515","  0.862223"
"179","  0.159914","  0.735202","  0.924417"
"180","  0.404978","  0.671737","  0.969329"
"181","  0.639432","  0.603200","  0.997477"
"182","  0.861873","  0.529912","  1.009846"
"183","  1.071595","  0.450160","  1.008042"
"184","  1.268664","  0.360414","  0.994422"
"185","  1.453934","  0.256083","  0.972111"
"186","  1.628935","  0.132617","  0.944793"
"187","  1.795629"," -0.013394","  0.916300"
"188","  1.956067"," -0.183487","  0.890083"
"189","  2.112021"," -0.377130","  0.868743"
"190","  2.264695"," -0.592014","  0.853719"
"191","  2.414544"," -0.824628","  0.845201"
"192","  2.561192"," -1.070847","  0.842216"
"193","  2.703438"," -1.326400","  0.842840"
"194","  2.839305"," -1.587118","  0.844466"
"195","  2.966145"," -1.848999","  0.844086"
"196","  3.080813"," -2.108143","  0.838589"
"197","  3.179917"," -2.360637","  0.825031"
"198","  3.260136"," -2.602458","  0.800900"
"199","  3.318562"," -2.829452","  0.764344"
"200","  3.353010"," -3.037397","  0.714352"
"201","  3.362205"," -3.222158","  0.650862"
"202","  3.345829"," -3.379926","  0.574800"
"203","  3.304388"," -3.507513","  0.488034"
"204","  3.238989"," -3.602740","  0.393290"
"205","  3.151131"," -3.664885","  0.294063"
"206","  3.042700"," -3.695127","  0.194591"
"207","  2.916287"," -3.696781","  0.099887"
"208","  2.775790"," -3.675002","  0.015728"
"209","  2.626900"," -3.635732"," -0.051606"
"210","  2.476828"," -3.584021"," -0.096030"
"211","  2.332758"," -3.522501"," -0.112775"
"212","  2.199278"," -3.451100"," -0.099523"
"213","  2.076143"," -3.368648"," -0.056938"
"214","  1.958118"," -3.275713","  0.011778"
"215","  1.837775"," -3.176855","  0.102114"
"216","  1.710025"," -3.080423","  0.209514"
"217","  1.575643"," -2.995598","  0.329972"
"218","  1.441307"," -2.928385","  0.459716"
"219","  1.315990"," -2.879207","  0.594368"
"220","  1.206113"," -2.843730","  0.728272"
"221","  1.112623"," -2.816282","  0.854510"
"222","  1.031604"," -2.793469","  0.965724"
"223","  0.957368"," -2.775667","  1.055355"
"224","  0.885622"," -2.765842","  1.118764"
"225","  0.814868"," -2.767041","  1.153859"
"226","  0.745934"," -2.780394","  1.161063"
"227","  0.680662"," -2.804609","  1.142746"
"228","  0.620810"," -2.836724","  1.102409"
"229","  0.567584"," -2.873263","  1.043942"
"230","  0.521635"," -2.911107","  0.971181"
"231","  0.483230"," -2.947872","  0.887768"
"232","  0.452371"," -2.981913","  0.797172"
"233","  0.428839"," -3.012169","  0.702745"
"234","  0.412198"," -3.037996","  0.607714"
"235","  0.401805"," -3.059044","  0.515114"
"236","  0.396850"," -3.075191","  0.427689"
"237","  0.396419"," -3.086506","  0.347794"
"238","  0.399561"," -3.093239","  0.277309"
"239","  0.405342"," -3.095798","  0.217602"
"240","  0.412889"," -3.094729","  0.169511"
"241","  0.421415"," -3.090689","  0.133359"
"242","  0.430229"," -3.084400","  0.108991"
"243","  0.438743"," -3.076609","  0.095835"
"244","  0.446474"," -3.068040","  0.092964"
"245","  0.453039"," -3.059353","  0.099178"
"246","  0.458161"," -3.051114","  0.113085"
"247","  0.461660"," -3.043774","  0.133172"
"248","  0.463449"," -3.037662","  0.157887"
"249","  0.463532"," -3.032984","  0.185704"
"250","  0.461985"," -3.029841","  0.215175"
"251","  0.458954"," -3.028232","  0.244982"
"252","  0.454634"," -3.028078","  0.273973"
"253","  0.449256"," -3.029233","  0.301182"
"254","  0.443071"," -3.031496","  0.325843"
"255","  0.436337"," -3.034631","  0.347399"
"256","  0.429301"," -3.038369","  0.365492"
"257","  0.422187"," -3.042428","  0.379951"
"258","  0.415192"," -3.046519","  0.390776"
"259","  0.408475"," -3.050359","  0.398113"
"260","  0.402159"," -3.053680","  0.402231"
"261","  0.396332"," -3.056236","  0.403490"
"262","  0.391047"," -3.057813","  0.402315"
"263","  0.386329"," -3.058233","  0.399169"
"264","  0.382180"," -3.057358","  0.394523"
"265","  0.378581"," -3.055093","  0.388838"
"266","  0.375499"," -3.051387","  0.382540"
"267","  0.372890"," -3.046237","  0.376009"
