"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"139"," -0.529955"," -0.475273"," -0.106292"
"140"," -0.553649"," -0.485349"," -0.114984"
"141"," -0.578782"," -0.494586"," -0.125381"
"142"," -0.605547"," -0.502787"," -0.137483"
"143"," -0.634119"," -0.509664"," -0.151231"
"144"," -0.664644"," -0.514842"," -0.166492"
"145"," -0.697212"," -0.517854"," -0.183056"
"146"," -0.731837"," -0.518154"," -0.200624"
"147"," -0.768429"," -0.515130"," -0.218804"
"148"," -0.806763"," -0.508121"," -0.237112"
"149"," -0.846457"," -0.496453"," -0.254972"
"150"," -0.886941"," -0.479464"," -0.271728"
"151"," -0.927446"," -0.456548"," -0.286661"
"152"," -0.966995"," -0.427189"," -0.299005"
"153"," -1.004400"," -0.390998"," -0.307976"
"154"," -1.038287"," -0.347743"," -0.312797"
"155"," -1.067114"," -0.297373"," -0.312724"
"156"," -1.089219"," -0.240019"," -0.307079"
"157"," -1.102867"," -0.175998"," -0.295265"
"158"," -1.106316"," -0.105792"," -0.276796"
"159"," -1.097880"," -0.030022"," -0.251308"
"160"," -1.076003","  0.050587"," -0.218570"
"161"," -1.039325","  0.135247"," -0.178494"
"162"," -0.986741","  0.223147"," -0.131131"
"163"," -0.917443","  0.313498"," -0.076668"
"164"," -0.830948","  0.405563"," -0.015415"
"165"," -0.727103","  0.498681","  0.052201"
"166"," -0.606065","  0.592274","  0.125661"
"167"," -0.468262","  0.685834","  0.204354"
"168"," -0.314340","  0.778877","  0.287596"
"169"," -0.145105","  0.870883","  0.374622"
"170","  0.038530","  0.961204","  0.464583"
"171","  0.235569","  1.048974","  0.556526"
"172","  0.444932","  1.133019","  0.649377"
"173","  0.665413","  1.211789","  0.741917"
"174","  0.895608","  1.283332","  0.832773"
"175","  1.133803","  1.345318","  0.920413"
"176","  1.377860","  1.395124","  1.003163"
"177","  1.625095","  1.429986","  1.079236"
"178","  1.872182","  1.447197","  1.146778"
"179","  2.115105","  1.444357","  1.203930"
"180","  2.349166","  1.419623","  1.248893"
"181","  2.569076","  1.371939","  1.280005"
"182","  2.769132","  1.301204","  1.295815"
"183","  2.943480","  1.208339","  1.295167"
"184","  3.086468","  1.095243","  1.277291"
"185","  3.193056","  0.964628","  1.241912"
"186","  3.259284","  0.819786","  1.189349"
"187","  3.282735","  0.664327","  1.120610"
"188","  3.262932","  0.501963","  1.037411"
"189","  3.201611","  0.336373","  0.942097"
"190","  3.102758","  0.171160","  0.837434"
"191","  2.972371","  0.009851","  0.726277"
"192","  2.817909"," -0.144125","  0.611217"
"193","  2.647510"," -0.287547","  0.494302"
"194","  2.469132"," -0.417628","  0.376929"
"195","  2.289807"," -0.532307","  0.259962"
"196","  2.115171"," -0.630506","  0.143996"
"197","  1.949325"," -0.712288","  0.029675"
"198","  1.794969"," -0.778832"," -0.082042"
"199","  1.653691"," -0.832264"," -0.189740"
"200","  1.526275"," -0.875367"," -0.291528"
"201","  1.412967"," -0.911253"," -0.385121"
"202","  1.313634"," -0.943036"," -0.467965"
"203","  1.227841"," -0.973542"," -0.537404"
