"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"137"," -0.511352"," -0.190493"," -0.196588"
"138"," -0.518158"," -0.189012"," -0.195530"
"139"," -0.525652"," -0.186333"," -0.193595"
"140"," -0.534047"," -0.182157"," -0.190629"
"141"," -0.543569"," -0.176168"," -0.186497"
"142"," -0.554450"," -0.168042"," -0.181091"
"143"," -0.566913"," -0.157449"," -0.174336"
"144"," -0.581162"," -0.144062"," -0.166185"
"145"," -0.597359"," -0.127562"," -0.156625"
"146"," -0.615605"," -0.107639"," -0.145658"
"147"," -0.635898"," -0.083997"," -0.133293"
"148"," -0.658108"," -0.056353"," -0.119521"
"149"," -0.681925"," -0.024438"," -0.104285"
"150"," -0.706825","  0.012008"," -0.087448"
"151"," -0.732022","  0.053237"," -0.068757"
"152"," -0.756447","  0.099502"," -0.047810"
"153"," -0.778730","  0.151058"," -0.024023"
"154"," -0.797211","  0.208163","  0.003375"
"155"," -0.809984","  0.271072","  0.035345"
"156"," -0.814966","  0.340023","  0.072998"
"157"," -0.809993","  0.415198","  0.117535"
"158"," -0.792939","  0.496676","  0.170152"
"159"," -0.761841","  0.584375","  0.231923"
"160"," -0.715019","  0.677991","  0.303661"
"161"," -0.651167","  0.776944","  0.385786"
"162"," -0.569431","  0.880351","  0.478201"
"163"," -0.469437","  0.987014","  0.580194"
"164"," -0.351306","  1.095454","  0.690381"
"165"," -0.215638","  1.203952","  0.806698"
"166"," -0.063493","  1.310615","  0.926437"
"167","  0.103632","  1.413439","  1.046334"
"168","  0.283825","  1.510374","  1.162701"
"169","  0.474763","  1.599367","  1.271594"
"170","  0.673714","  1.678410","  1.369007"
"171","  0.877536","  1.745580","  1.451093"
"172","  1.082683","  1.799086","  1.514388"
"173","  1.285244","  1.837337","  1.556032"
"174","  1.481014","  1.859008","  1.573978"
"175","  1.665619","  1.863124","  1.567154"
"176","  1.834680","  1.849127","  1.535581"
"177","  1.984028","  1.816924","  1.480401"
"178","  2.109916","  1.766901","  1.403841"
"179","  2.209228","  1.699892","  1.309080"
"180","  2.279643","  1.617106","  1.200051"
"181","  2.319744","  1.520010","  1.081196"
"182","  2.329070","  1.410190","  0.957206"
"183","  2.308140","  1.289209","  0.832775"
"184","  2.258481","  1.158488","  0.712370"
"185","  2.182681","  1.019264","  0.600031"
"186","  2.084462","  0.872647","  0.499153"
"187","  1.968714","  0.719798","  0.412242"
"188","  1.841369","  0.562200","  0.340636"
"189","  1.709033","  0.401905","  0.284266"
"190","  1.578332","  0.241653","  0.241560"
"191","  1.455114","  0.084745","  0.209588"
"192","  1.343734"," -0.065318","  0.184483"
"193","  1.246660"," -0.205307","  0.162045"
"194","  1.164501"," -0.332672","  0.138352"
"195","  1.096403"," -0.445754","  0.110240"
"196","  1.040625"," -0.543774","  0.075574"
"197","  0.995133"," -0.626682","  0.033319"
"198","  0.958047"," -0.694962"," -0.016521"
"199","  0.927926"," -0.749501"," -0.073025"
"200","  0.903887"," -0.791524"," -0.134499"
"201","  0.885602"," -0.822590"," -0.198620"
"202","  0.873223"," -0.844584"," -0.262592"
"203","  0.867294"," -0.859662"," -0.323288"
"204","  0.868638"," -0.870103"," -0.377428"
"205","  0.878197"," -0.878083"," -0.421741"
"206","  0.896743"," -0.885395"," -0.453157"
"207","  0.924366"," -0.893215"," -0.468983"
"208","  0.959770"," -0.902074"," -0.467088"
"209","  0.999613"," -0.912176"," -0.446088"
"210","  1.038366"," -0.924063"," -0.405524"
"211","  1.069219"," -0.939392"," -0.346020"
"212","  1.086153"," -0.961295"," -0.269362"
"213","  1.086431"," -0.993821"," -0.178459"
"214","  1.072112"," -1.040452"," -0.077166"
"215","  1.049374"," -1.102363","  0.029971"
"216","  1.025738"," -1.177503","  0.138005"
"217","  1.006757"," -1.261116","  0.241908"
"218","  0.994077"," -1.347397","  0.336926"
"219","  0.985738"," -1.431290","  0.418929"
"220","  0.978053"," -1.509519","  0.484681"
"221","  0.967662"," -1.580621","  0.532018"
"222","  0.952721"," -1.644345","  0.559902"
"223","  0.933032"," -1.700960","  0.568392"
"224","  0.909518"," -1.750797","  0.558556"
"225","  0.883564"," -1.794094","  0.532326"
"226","  0.856526"," -1.831022","  0.492333"
"227","  0.829497"," -1.861765","  0.441720"
"228","  0.803251"," -1.886580","  0.383941"
"229","  0.778278"," -1.905793","  0.322558"
"230","  0.754814"," -1.919771","  0.261039"
"231","  0.732859"," -1.928892","  0.202562"
"232","  0.712174"," -1.933578","  0.149843"
"233","  0.692304"," -1.934371","  0.105020"
"234","  0.672685"," -1.932049","  0.069600"
"235","  0.652844"," -1.927674","  0.044483"
"236","  0.632612"," -1.922498","  0.030009"
"237","  0.612264"," -1.917728","  0.026007"
"238","  0.592444"," -1.914258","  0.031793"
"239","  0.573936"," -1.912539","  0.046174"
"240","  0.557388"," -1.912644","  0.067511"
"241","  0.543162"," -1.914491","  0.093863"
"242","  0.531350"," -1.918040","  0.123207"
"243","  0.521907"," -1.923366","  0.153638"
"244","  0.514766"," -1.930595","  0.183519"
"245","  0.509897"," -1.939780","  0.211534"
"246","  0.507281"," -1.950800","  0.236699"
"247","  0.506870"," -1.963320","  0.258330"
"248","  0.508533"," -1.976830","  0.276002"
"249","  0.512032"," -1.990745","  0.289525"
"250","  0.517013"," -2.004531","  0.298913"
"251","  0.523018"," -2.017818","  0.304364"
"252","  0.529531"," -2.030443","  0.306235"
"253","  0.536026"," -2.042422","  0.305008"
"254","  0.542021"," -2.053871","  0.301257"
"255","  0.547112"," -2.064939","  0.295599"
"256","  0.550986"," -2.075759","  0.288662"
"257","  0.553423"," -2.086442","  0.281050"
