"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"130"," -1.261860"," -1.817608"," -1.526016"
"131"," -1.256333"," -1.819827"," -1.513252"
"132"," -1.252088"," -1.823328"," -1.501333"
"133"," -1.249094"," -1.827986"," -1.490163"
"134"," -1.247342"," -1.833551"," -1.479578"
"135"," -1.246853"," -1.839635"," -1.469345"
"136"," -1.247688"," -1.845709"," -1.459163"
"137"," -1.249951"," -1.851101"," -1.448671"
"138"," -1.253784"," -1.854998"," -1.437447"
"139"," -1.259365"," -1.856465"," -1.425017"
"140"," -1.266892"," -1.854458"," -1.410859"
"141"," -1.276564"," -1.847861"," -1.394411"
"142"," -1.288563"," -1.835520"," -1.375079"
"143"," -1.303025"," -1.816283"," -1.352239"
"144"," -1.320015"," -1.789049"," -1.325249"
"145"," -1.339502"," -1.752812"," -1.293456"
"146"," -1.361340"," -1.706706"," -1.256204"
"147"," -1.385252"," -1.650044"," -1.212843"
"148"," -1.410811"," -1.582360"," -1.162744"
"149"," -1.437444"," -1.503435"," -1.105314"
"150"," -1.464425"," -1.413325"," -1.040019"
"151"," -1.490892"," -1.312372"," -0.966406"
"152"," -1.515867"," -1.201210"," -0.884137"
"153"," -1.538292"," -1.080752"," -0.793016"
"154"," -1.557066"," -0.952182"," -0.693023"
"155"," -1.571099"," -0.816925"," -0.584343"
"156"," -1.579368"," -0.676612"," -0.467393"
"157"," -1.580970"," -0.533030"," -0.342839"
"158"," -1.575179"," -0.388060"," -0.211609"
"159"," -1.561488"," -0.243594"," -0.074885"
"160"," -1.539644"," -0.101441","  0.065912"
"161"," -1.509652","  0.036772","  0.209161"
"162"," -1.471771","  0.169710","  0.353087"
"163"," -1.426469","  0.296417","  0.495832"
"164"," -1.374361","  0.416395","  0.635526"
"165"," -1.316122","  0.529638","  0.770365"
"166"," -1.252373","  0.636618","  0.898684"
"167"," -1.183566","  0.738210","  1.019018"
"168"," -1.109862","  0.835556","  1.130139"
"169"," -1.031037","  0.929888","  1.231077"
"170"," -0.946412","  1.022320","  1.321105"
"171"," -0.854860","  1.113649","  1.399695"
"172"," -0.754872","  1.204198","  1.466456"
"173"," -0.644732","  1.293717","  1.521040"
"174"," -0.522771","  1.381370","  1.563050"
"175"," -0.387698","  1.465803","  1.591938"
"176"," -0.238960","  1.545280","  1.606939"
"177"," -0.077055","  1.617840","  1.607049"
"178","  0.096252","  1.681458","  1.591082"
"179","  0.277890","  1.734155","  1.557812"
"180","  0.463632","  1.774041","  1.506199"
"181","  0.648439","  1.799307","  1.435655"
"182","  0.826933","  1.808189","  1.346316"
"183","  0.993937","  1.798943","  1.239269"
"184","  1.144993","  1.769917","  1.116689"
"185","  1.276777","  1.719724","  0.981851"
"186","  1.387349","  1.647527","  0.839003"
"187","  1.476218","  1.553355","  0.693082"
"188","  1.544214","  1.438352","  0.549319"
"189","  1.593226","  1.304842","  0.412787"
"190","  1.625864","  1.156192","  0.287977"
"191","  1.645127","  0.996490","  0.178466"
"192","  1.654113","  0.830134","  0.086730"
"193","  1.655808","  0.661426","  0.014091"
"194","  1.652944","  0.494240"," -0.039223"
"195","  1.647917","  0.331799"," -0.073943"
"196","  1.642744","  0.176554"," -0.091571"
"197","  1.639056","  0.030156"," -0.094183"
