,0,1,2
0,0.6042692398622924,0.13508434892517565,0.2873503367942415
1,0.5624580145379102,0.1257554376691684,0.27333267904044023
2,0.5208746477765483,0.1154566606257028,0.2588939231990235
3,0.4802333799118584,0.10400393426889884,0.2441015736407928
4,0.4411340452029818,0.09125536601476808,0.22902359766620667
5,0.40398404874258864,0.07704341283747526,0.21369148772308072
6,0.3689802644088629,0.06116173293046842,0.19809531048513818
7,0.33616052037791033,0.04340612423277642,0.18220930038064762
8,0.3054766600700292,0.02363210971506152,0.16602582414609243
9,0.2768616524530181,0.0018151680208821162,0.1495910076548894
10,0.2502787160532444,-0.0218929815730692,0.1330367703951645
11,0.22574647705713963,-0.0471221108102183,0.11659986788277406
12,0.20333910465160987,-0.07326979860762324,0.10061897150083197
13,0.1831526478722223,-0.09954083820773028,0.08549775636056028
14,0.16523771768351547,-0.12505506963640334,0.07162869238351287
15,0.14953874473389842,-0.14898428236018868,0.059309723366237695
16,0.13589260383086632,-0.17065284861081134,0.04870202356806707
17,0.12407870876029956,-0.18958475586718523,0.039835070233319364
18,0.11387119136164757,-0.20550933254555934,0.03263507548661217
19,0.10507697019464597,-0.2183339819058982,0.026958616740021604
20,0.09756067562407233,-0.22810509704534812,0.022623281047606227
21,0.09124571614175739,-0.23497475294110973,0.01943465159462003
22,0.08609380976269204,-0.23916470887437757,0.017208036703214236
23,0.08207772890231822,-0.2409192150825557,0.015781378207006355
24,0.07915907530682956,-0.24045934195592764,0.015021903603329913
25,0.07727970876079814,-0.2379553617687364,0.014832092770372325
26,0.0763652849772269,-0.23351676788008832,0.015156106584283657
27,0.07633252791345682,-0.22719238255092022,0.015983566385955255
28,0.07709471874514173,-0.2189800770907985,0.017348340892112443
29,0.07856690756939201,-0.20884827644406714,0.019322258840463197
30,0.08068281445195837,-0.1967714236876785,0.022003261589671967
31,0.08342352739434421,-0.18277296201764542,0.025498079703776478
32,0.08683401904136531,-0.16696011915338682,0.029900773952235605
33,0.09101050948976712,-0.14954657859341808,0.03526700499318383
34,0.09606569738862591,-0.13087031407409014,0.041583946322450535
35,0.1020894392919961,-0.11140186492772473,0.04874307571405892
36,0.10912464915396375,-0.09171082110107735,0.05654254928937386
37,0.11717628601446485,-0.07236085271223186,0.06474695297114962
38,0.12624548876014835,-0.05377733896596866,0.07317543742570572
39,0.136355358166732,-0.03617551397678267,0.08175220557683777
40,0.14755816029703017,-0.019561792737806942,0.09050874799347115
41,0.1599413482070369,-0.003757445779141925,0.09957325025097095
42,0.17363801862446698,0.011579206519816256,0.109161569382468
43,0.18883596474928796,0.026931140231369027,0.11956728063169454
44,0.20577987186836283,0.042899646629056584,0.13114979940251834
45,0.2247592973737539,0.0601709315164917,0.14431546971248968
