,0,1,2
0,-0.21771261591197072,-0.6275464947920258,-0.04993835775829564
1,-0.21933044559895004,-0.6333613589773243,-0.05105555019724097
2,-0.22087934214729463,-0.6389530621861309,-0.05215670854149837
3,-0.22230084878173437,-0.6441373904120657,-0.05321568553237002
4,-0.22356225746496655,-0.6488058900092301,-0.05421654688629643
5,-0.22465201122461,-0.6529140371356451,-0.055150577003815676
6,-0.22557164270594018,-0.6564624409194177,-0.05601121641324826
7,-0.22632850645071878,-0.6594791388051792,-0.05679021084774287
8,-0.2269319969243742,-0.6620075563213618,-0.05747744005772364
9,-0.22739276231154587,-0.6641011590951202,-0.058062997380582695
10,-0.22772145268827004,-0.6658183928368558,-0.058537594157913646
11,-0.2279264196517522,-0.6672157553370505,-0.05889161902389169
12,-0.2280125256780585,-0.6683434538598674,-0.05911600008310134
13,-0.22798274068391122,-0.6692462475004611,-0.0592056152096121
14,-0.22784144772292292,-0.6699666980347649,-0.059162367791551145
15,-0.22759499125336638,-0.6705455364443146,-0.05899363789882457
16,-0.2272484311845493,-0.6710179247239978,-0.05870731771416706
17,-0.22680419933453896,-0.6714106144381994,-0.058309914484586604
18,-0.22626559774321114,-0.6717434577535311,-0.05780952356076781
19,-0.22564138916456306,-0.6720334011855486,-0.057219798209567185
20,-0.2249476841081827,-0.672297660107425,-0.056561852211201795
21,-0.2242061763501438,-0.6725536582156023,-0.05586300146669193
22,-0.22344029115972122,-0.6728166501767402,-0.055152517395327276
23,-0.22267296970311073,-0.6730990339174352,-0.05445757612496952
24,-0.22192745558639926,-0.6734126687368442,-0.0538025547341745
25,-0.22122738877666062,-0.673769520199741,-0.05320938593416679
26,-0.22059400451727282,-0.6741764618080137,-0.05269576429550471
27,-0.22004344193035236,-0.6746286992180435,-0.05227264685176857
28,-0.2195870249815505,-0.6751101016141936,-0.051944229097278534
29,-0.21923256322066492,-0.6755983208057623,-0.05170946590829096
30,-0.21898270760944416,-0.6760640088491241,-0.05156082472123856
31,-0.21883179199054756,-0.6764665728399533,-0.05148180968734998
32,-0.21876577610304115,-0.6767592401764431,-0.0514487774780956
33,-0.21876537229708076,-0.6769018755098396,-0.05143618840405331
34,-0.21880861154907214,-0.676869048383876,-0.05142012540805842
35,-0.21887120100750904,-0.6766494333311532,-0.0513785776535153
36,-0.21892766123796928,-0.6762438412802226,-0.051292387205448944
37,-0.2189540653196902,-0.6756657258476841,-0.05114831011591204
38,-0.2189286175965975,-0.6749377841796202,-0.050939364636779325
39,-0.21883090011967055,-0.6740848934411146,-0.05066239648664482
40,-0.21864438988354068,-0.6731328282856625,-0.05031903166483579
41,-0.21836039477453775,-0.6721123192774977,-0.04991954496040283
42,-0.217978550003535,-0.6710619388781087,-0.049484357712158915
43,-0.217505020056367,-0.6700309339859607,-0.04904304489254689
44,-0.2169504203571727,-0.6690825824937155,-0.04863208904133476
45,-0.21632624262864075,-0.6682942148808154,-0.04829073000643095
46,-0.2156408066421845,-0.6677536093145667,-0.048056216682053614
47,-0.21489806296775615,-0.6675541612695126,-0.04796043495753784
48,-0.2141008914760512,-0.6677908907834694,-0.04802858929872023
49,-0.21325748051194338,-0.6685592300282399,-0.048280657700473496
50,-0.21238938671114155,-0.6699575259428419,-0.04873610216936996
51,-0.21154111408560883,-0.6720903034406275,-0.04941945901238418
52,-0.2107871092792645,-0.6750670150693222,-0.05036253992005592
53,-0.21022965978337194,-0.6789941820562851,-0.05160116151329035
54,-0.2099881437971359,-0.6839624685098811,-0.053167546841319954
55,-0.21018769277989818,-0.6900343955720225,-0.055082564319916774
56,-0.2109498086758597,-0.6972424089712986,-0.05735404578310389
57,-0.2123805655762013,-0.7056028801018274,-0.059985235030871144
58,-0.21456141616509963,-0.7151377793190534,-0.06298814856577993
59,-0.21755032040185449,-0.725891898625022,-0.06639261236930177
60,-0.221387181567219,-0.7379408700368456,-0.07024818965293336
61,-0.2260961105005828,-0.7513825609760465,-0.07461731877573873
62,-0.23168355576035007,-0.7663131009081396,-0.07956247432597066
63,-0.2381319966292461,-0.782806579686063,-0.08513750524143238
64,-0.24539257620054583,-0.8009039270478338,-0.0913822712165825
65,-0.2533802234914679,-0.8205965989083016,-0.09831156739230075
66,-0.2619705424693445,-0.8418102855803052,-0.10590522121707319
67,-0.2709990452223181,-0.864408099884112,-0.11411074681447764
68,-0.2802656789068034,-0.8882035192364395,-0.12285079294669643
69,-0.28954620091035554,-0.9129705336986526,-0.13202890991250862
70,-0.2986069669114805,-0.9384518417251625,-0.14153566091138725
71,-0.3072191035594049,-0.9643579563109788,-0.15125070310797853
72,-0.3151739167018072,-0.9903690089675553,-0.16104471633180253
73,-0.3222995127251373,-1.0161513433300409,-0.17078696846237346
74,-0.3284723379261372,-1.0413655972287164,-0.18034860216318482
75,-0.33362131920111093,-1.0656591430725981,-0.18959738421190186
76,-0.3377284449563598,-1.088667393391672,-0.1983937858741286
