Frame,FP1,,,FP2,,,COP1,,,COP2,,,F_left,,,F_right,,
Index,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
27,0.881516694,0.162954167,6.406140222,-0.692328889,-0.173381111,5.012883472,379.017471,295.95291,0,895.891553,312.619687,0,56.01036746,48.44991811,56.10059488,43.98963254,51.55008189,43.89940512
28,0.901379194,0.168616667,6.443406889,-0.693275556,-0.175912222,5.001754722,379.046159,295.746125,0,895.910479,312.559134,0,56.52503744,48.94122731,56.29808567,43.47496256,51.05877269,43.70191433
29,0.912729194,0.168616667,6.495580222,-0.686648889,-0.174013889,4.960949306,378.901429,295.336936,0,896.259262,312.936939,0,57.06775677,49.21238457,56.69762563,42.93224323,50.78761543,43.30237437
30,0.921241694,0.173020833,6.527878,-0.674026667,-0.181290833,4.934982222,378.824738,295.113797,0,895.760803,313.025667,0,57.74838371,48.83294839,56.94807294,42.25161629,51.16705161,43.05192706
31,0.937636139,0.1793125,6.562660222,-0.666137778,-0.184138333,4.887994167,379.2539,294.943636,0,895.613411,313.025315,0,58.46435892,49.33610919,57.31253428,41.53564108,50.66389081,42.68746572
32,0.95592225,0.179941667,6.629740222,-0.658564444,-0.184771111,4.842242653,378.833726,294.390375,0,895.495413,313.819154,0,59.20905098,49.33791126,57.79070885,40.79094902,50.66208874,42.20929115
33,0.977676417,0.178683333,6.681913556,-0.6532,-0.19363,4.794018069,378.679391,294.362737,0,895.71628,313.824571,0,59.94791553,47.99273014,58.22545632,40.05208447,52.00726986,41.77454368
34,1.001637528,0.181829167,6.730360222,-0.642471111,-0.199325,4.745793486,378.691457,294.195447,0,895.263066,314.292863,0,60.92283102,47.70488757,58.64648029,39.07716898,52.29511243,41.35351971
35,1.018662528,0.1868625,6.785018014,-0.633635556,-0.205652778,4.692622792,378.667071,294.367564,0,895.313792,314.383606,0,61.6512564,47.60642721,59.1150928,38.3487436,52.39357279,40.8849072
36,1.041362528,0.187491667,6.837191347,-0.620382222,-0.209765833,4.619667653,379.0841,293.913441,0,895.176372,314.792298,0,62.66681617,47.19650772,59.67771225,37.33318383,52.80349228,40.32228775
37,1.06090975,0.18969375,6.889364681,-0.599555556,-0.217359167,4.510853208,379.17714,293.773092,0,894.836794,316.122755,0,63.8923166,46.60174199,60.43186848,36.1076834,53.39825801,39.56813152
38,1.086762528,0.19724375,6.981289125,-0.577466667,-0.214828056,4.413167514,378.754609,293.510602,0,894.995962,316.024401,0,65.30125366,47.8663542,61.26917102,34.69874634,52.1336458,38.73082898
39,1.113561139,0.207310417,7.075698014,-0.555377778,-0.214195278,4.280859056,378.479482,292.631388,0,894.084974,316.779421,0,66.72270194,49.18330153,62.30495713,33.27729806,50.81669847,37.69504287
40,1.141936139,0.2095125,7.155200236,-0.523506667,-0.215144444,4.144841,378.937717,292.330186,0,894.351576,317.610662,0,68.56651787,49.33688304,63.320125,31.43348213,50.66311696,36.679875
41,1.174725028,0.2170625,7.240913583,-0.501102222,-0.214511667,3.997694194,379.512938,291.412401,0,893.982539,317.551737,0,70.09821733,50.29552665,64.42891972,29.90178267,49.70447335,35.57108028
42,1.207198639,0.227758333,7.382526917,-0.467022222,-0.211031389,3.850547389,379.215691,290.052193,0,893.353329,318.05526,0,72.10510076,51.90603193,65.72133964,27.89489924,48.09396807,34.27866036
43,1.250076417,0.2416,7.506749139,-0.442408889,-0.211980556,3.683616153,379.477564,289.402236,0,893.013711,319.129192,0,73.8604,53.26506991,67.08225284,26.1396,46.73493009,32.91774716
44,1.29925975,0.252610417,7.652089153,-0.409906667,-0.215144444,3.562436431,379.349358,288.225651,0,892.285831,318.442466,0,76.01715885,54.00487257,68.23373041,23.98284115,45.99512743,31.76626959
45,1.347812528,0.2623625,7.801155819,-0.384346667,-0.220523056,3.438783653,379.338443,287.391939,0,892.402955,318.743593,0,77.81112337,54.33223193,69.40567464,22.18887663,45.66776807,30.59432536
46,1.397626417,0.275889583,7.929104708,-0.357524444,-0.229381931,3.327496167,379.54601,286.842051,0,891.905351,318.863715,0,79.62998781,54.60224369,70.4396007,20.37001219,45.39775631,29.5603993
47,1.442395875,0.280922917,8.078171389,-0.338591111,-0.239506375,3.238466167,379.460948,285.952988,0,891.348285,318.756842,0,80.98856905,53.97907481,71.38314141,19.01143095,46.02092519,28.61685859
48,1.486219486,0.288158333,8.213573611,-0.31808,-0.250579986,3.145726583,379.398236,285.395788,0,890.263337,319.653308,0,82.37099758,53.48762524,72.30703891,17.62900242,46.51237476,27.69296109
49,1.518377819,0.292877083,8.326615833,-0.30672,-0.261969986,3.078954083,379.365855,285.133904,0,891.002361,319.937443,0,83.19432544,52.78519063,73.0048204,16.80567456,47.21480937,26.9951796
50,1.558102819,0.305145833,8.409844736,-0.294413333,-0.270828875,3.004762417,379.912639,284.667779,0,889.881907,320.259236,0,84.10738104,52.97903344,73.67616444,15.89261896,47.02096656,26.32383556
51,1.587108375,0.318672917,8.496800292,-0.279897778,-0.278422208,2.913259361,379.759456,284.210171,0,889.20611,320.719793,0,85.00820271,53.37054404,74.46762375,14.99179729,46.62945596,25.53237625
52,1.624626431,0.328739583,8.550215847,-0.267591111,-0.297721931,2.869980889,380.014182,284.028439,0,890.008231,320.540167,0,85.85833261,52.47562317,74.86925177,14.14166739,47.52437683,25.13074823
53,1.655208375,0.34258125,8.616053625,-0.268537778,-0.311959431,2.800735347,379.50989,283.697538,0,889.720106,320.516967,0,86.04089332,52.33918382,75.46827436,13.95910668,47.66081618,24.53172564
54,1.697140319,0.35201875,8.640898069,-0.268222222,-0.328095264,2.753747292,379.913096,283.531687,0,889.491466,319.944243,0,86.35253209,51.75878497,75.83297062,13.64746791,48.24121503,24.16702938
55,1.729613931,0.373095833,8.650835847,-0.276426667,-0.339168875,2.719124514,379.550046,283.119003,0,889.623818,319.636592,0,86.22028552,52.38162567,76.08501325,13.77971448,47.61837433,23.91498675
56,1.752629208,0.385679167,8.629718069,-0.280844444,-0.344547486,2.696867014,379.954059,283.038365,0,891.033228,319.975517,0,86.18893124,52.81636396,76.18993727,13.81106876,47.18363604,23.81006273
57,1.779743097,0.397004167,8.647109181,-0.295044444,-0.362581653,2.741382014,379.424578,282.423089,0,890.400685,319.018573,0,85.7795346,52.26587391,75.92848809,14.2204654,47.73412609,24.07151191
58,1.804650042,0.417452083,8.635929181,-0.311768889,-0.382514153,2.821756306,379.50352,282.100222,0,890.684512,319.012324,0,85.26903703,52.18371282,75.37237072,14.73096297,47.81628718,24.62762928
59,1.825143097,0.431922917,8.589966958,-0.3408,-0.414469431,2.946645611,379.700075,281.679329,0,892.308055,318.168603,0,84.26551462,51.03105174,74.4583118,15.73448538,48.96894826,25.5416882
60,1.840276431,0.45205625,8.535309181,-0.37488,-0.441678875,3.056696583,379.56641,281.460675,0,892.337739,318.820897,0,83.07659022,50.58056211,73.63099497,16.92340978,49.41943789,26.36900503
61,1.850050042,0.464325,8.443384736,-0.4118,-0.466357208,3.19766075,379.808779,281.288574,0,893.638759,318.179533,0,81.79366481,49.89082158,72.53115492,18.20633519,50.10917842,27.46884508
62,1.852572264,0.475964583,8.327858056,-0.445564444,-0.491668319,3.318840472,379.60204,280.577574,0,894.215511,317.97354,0,80.61192605,49.18854888,71.50402353,19.38807395,50.81145112,28.49597647
63,1.849419486,0.497041667,8.171338056,-0.481853333,-0.508120542,3.417762681,379.851632,280.85555,0,895.073987,317.404438,0,79.33089043,49.44890114,70.50881895,20.66910957,50.55109886,29.49118105
64,1.839645875,0.509625,8.0173025,-0.519088889,-0.516663042,3.557490319,379.524443,280.470947,0,895.928764,316.869732,0,77.99290972,49.65711178,69.26519226,22.00709028,50.34288822,30.73480774
65,1.835547264,0.525983333,7.863266931,-0.561373333,-0.535013597,3.667541292,379.633192,280.074473,0,896.61574,317.2897,0,76.57939383,49.57444439,68.19354532,23.42060617,50.42555561,31.80645468
66,1.820098653,0.551149986,7.700535819,-0.588826667,-0.548618319,3.794903653,379.575576,279.853863,0,896.661962,316.83572,0,75.55645823,50.1151,66.98774621,24.44354177,49.8849,33.01225379
67,1.803704208,0.576945819,7.536562472,-0.623853333,-0.563488597,3.9445235,379.439857,278.85659,0,897.530638,316.860832,0,74.30119276,50.59000421,65.64328924,25.69880724,49.40999579,34.35671076
68,1.788886153,0.594247903,7.363893583,-0.66172,-0.572347486,4.118873917,379.361528,278.116513,0,897.741124,316.465012,0,72.99770103,50.93864663,64.12995459,27.00229897,49.06135337,35.87004541
69,1.760195875,0.612493736,7.148989125,-0.70148,-0.592279986,4.332793222,379.511511,277.959645,0,898.190448,315.953093,0,71.50396577,50.83890234,62.26375757,28.49603423,49.16109766,37.73624243
70,1.736865319,0.637031236,6.946506903,-0.748497764,-0.603669986,4.539293347,379.283117,277.415475,0,898.676663,316.432596,0,69.88376592,51.3444514,60.47908506,30.11623408,48.6555486,39.52091494
71,1.701869486,0.647727069,6.714211333,-0.793622208,-0.631195819,4.795254597,379.580257,276.930375,0,898.960379,315.993316,0,68.19776198,50.64629581,58.33642824,31.80223802,49.35370419,41.66357176
72,1.661829208,0.667231236,6.471978,-0.845373319,-0.658721653,5.058635,379.634615,276.642813,0,899.492418,316.237152,0,66.28220855,50.32088558,56.12865509,33.71779145,49.67911442,43.87134491
73,1.622104208,0.685162486,6.227260208,-0.908168875,-0.690676917,5.338090278,378.84388,276.142644,0,900.104104,316.114879,0,64.10787116,49.79959759,53.84411148,35.89212884,50.20040241,46.15588852
