Frame,FP1,,,FP2,,,COP1,,,COP2,,,F_left,,,F_right,,
Index,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
27,0.122327778,0.657793736,4.568893486,-0.055537778,0.636890819,5.094494306,296.042942,273.848828,0,750.84134,306.404754,0,68.77541714,50.80725906,47.28045262,31.22458286,49.19274094,52.71954738
28,0.137145833,0.663770819,4.566409042,-0.064688889,0.632461375,5.106859583,295.934562,273.59905,0,751.103075,303.655941,0,67.9495737,51.20770972,47.20647403,32.0504263,48.79229028,52.79352597
29,0.136515278,0.669747903,4.553986819,-0.064057778,0.635308875,5.095730833,295.620439,273.649597,0,750.381445,301.970206,0,68.06262057,51.31944557,47.19295407,31.93737943,48.68055443,52.80704593
30,0.142820833,0.674152069,4.522931264,-0.076048889,0.628981097,5.106859583,295.991881,273.556747,0,750.2289,299.934442,0,65.2538103,51.73316793,46.96811525,34.7461897,48.26683207,53.03188475
31,0.151018056,0.678241653,4.522931264,-0.080151111,0.623918875,5.11427875,296.947279,274.229064,0,749.9078,298.315135,0,65.32794046,52.08587101,46.93195704,34.67205954,47.91412899,53.06804296
32,0.150072222,0.682016653,4.494360153,-0.082675556,0.615376375,5.147665,296.872243,274.656685,0,750.448441,296.188465,0,64.47847694,52.56823786,46.61220108,35.52152306,47.43176214,53.38779892
33,0.154486111,0.685162486,4.535353486,-0.094035556,0.601455264,5.178578194,296.381108,274.930201,0,750.297415,294.686994,0,62.16202924,53.252995,46.68916393,37.83797076,46.747005,53.31083607
34,0.162052778,0.688308319,4.509266819,-0.098453333,0.591014431,5.220620139,296.451624,274.060013,0,750.703685,292.890725,0,62.20690067,53.80255447,46.3444934,37.79309933,46.19744553,53.6555066
35,0.163629167,0.703722903,4.515477931,-0.108235556,0.573613042,5.260189028,297.01542,273.573705,0,749.95939,291.357574,0,60.18771591,55.09301651,46.19099597,39.81228409,44.90698349,53.80900403
36,0.163944444,0.715991653,4.495602375,-0.117702222,0.570132764,5.307177083,296.566319,274.027332,0,749.990572,289.901876,0,58.20926141,55.67048129,45.86048675,41.79073859,44.32951871,54.13951325
