,0,1,2
0,-0.5426415529098407,0.6554751900293807,-0.517835741597636
1,-0.5399932503089174,0.652329938980624,-0.5166355520214807
2,-0.5371917033099073,0.6497614924676309,-0.5154375694564811
3,-0.5341863307177025,0.6480740239261168,-0.5142501571861389
4,-0.5309946386115371,0.647419462804721,-0.5130983824569937
5,-0.5276876962595912,0.6478275016073289,-0.5120191930908735
6,-0.5243651648975698,0.6492431639324374,-0.5110528458147925
7,-0.5211289777859877,0.6515534424188998,-0.5102327031967637
8,-0.5180647030652367,0.6546059064910188,-0.5095776493317735
9,-0.5152370601650759,0.6582194234598032,-0.509090465704146
10,-0.512695916672352,0.6621885911548443,-0.5087609130936647
11,-0.5104836250004134,0.6662915383794706,-0.508570241591674
12,-0.508638049935042,0.6703067673062544,-0.50849485106719
13,-0.5071928781418723,0.6740309263553004,-0.5085088754414704
14,-0.5061783762619602,0.6772899600017828,-0.5085866197598181
15,-0.5056194291476771,0.6799470154254499,-0.5087044969595308
16,-0.5055254611940683,0.6819109305138568,-0.508840517372899
17,-0.5058786892777734,0.683141325772006,-0.5089718728345938
18,-0.5066340720473259,0.6836453543223089,-0.5090745209158829
19,-0.5077299010070722,0.6834681301330756,-0.5091263245796488
20,-0.5090999037391286,0.6826788321853404,-0.5091117062090723
21,-0.5106876247938388,0.6813501433108691,-0.5090267358506148
22,-0.5124632575115442,0.6795358301671233,-0.5088845077935955
23,-0.5144372235484109,0.6772509231316446,-0.5087194560956487
24,-0.5166689498222434,0.674451899809978,-0.5085902755099209
25,-0.5192714108880451,0.671024358108817,-0.5085834693868029
26,-0.5224116896786483,0.6667866650437693,-0.5088184303004857
27,-0.5263097987666036,0.6615037846195495,-0.5094527098132798
28,-0.5312373019376593,0.6549076766927762,-0.5106869379003316
29,-0.5375124212155641,0.6467289403273381,-0.5127690970034586
30,-0.5454881542062017,0.6367378479768758,-0.5159964170139035
31,-0.5555364183916286,0.6247869644146163,-0.5207136565728494
32,-0.5680324534889931,0.6108505986199045,-0.5273075001703048
33,-0.5833347167090809,0.5950633932028274,-0.5361950350095717
34,-0.6017479070808276,0.5777686254827509,-0.5478020485764481
35,-0.6234691206706308,0.559570918623801,-0.5625286858552428
36,-0.6485350185438314,0.541363452057449,-0.5807047523399712
37,-0.6767864243809153,0.5243118897218296,-0.602543666829377
38,-0.70786111504611,0.5097953606804005,-0.628111966102357
39,-0.7412207133478552,0.49929076324766253,-0.6573240859915227
40,-0.7762041933534859,0.4941781610549863,-0.6899453858965344
41,-0.8120921730046802,0.4954945899691575,-0.7255776264577743
42,-0.8481709371866333,0.5037202507830436,-0.7636292030261574
43,-0.8837921057508251,0.5186634607680043,-0.8032996480597445
44,-0.9184213776016651,0.5394810639060577,-0.8436177300657355
45,-0.9516706840184327,0.5648460061092346,-0.8835597337542593
46,-0.9833145013311748,0.5931849662912859,-0.9222096064794972
47,-1.0132843072056605,0.6228707624006973,-0.9588746407399829
48,-1.0416410210367,0.6523376536857918,-0.9931155713976677
49,-1.0685474329504379,0.6801542017878296,-1.0247133577936665
50,-1.0942525428081322,0.7050852502058593,-1.0536116970553058
51,-1.1190717650554574,0.7261481492421903,-1.079860834428477
52,-1.1433512902009617,0.7426484897290648,-1.1035704298619198
53,-1.1674247967317495,0.7541881581113655,-1.1248726174297192
54,-1.1915731968332153,0.7606502074042923,-1.1438948572189707
55,-1.2160011108567477,0.762164611285484,-1.160744835298662
56,-1.2408453341938264,0.7590593457945263,-1.1755108649245687
57,-1.2662046306688326,0.7517998019590539,-1.1882694997674734
58,-1.2921605052126062,0.7409307599434706,-1.1990863027993193
59,-1.318773651935447,0.727039803998913,-1.208004847134876
60,-1.3460668076455728,0.7107323127280408,-1.2150293580644052
61,-1.374015037516463,0.6926094688576769,-1.220114441749981
62,-1.4025396519830173,0.6732659108937368,-1.2231664664106014
63,-1.4314882022056217,0.6532955634842718,-1.224042614207466
64,-1.4606184567880696,0.6332676524105293,-1.2225395394824177
65,-1.4896170920591436,0.6136718884718968,-1.21838345807998
66,-1.5181481411731506,0.5948661000291751,-1.2112397324269943
67,-1.5458996138902024,0.577046464069492,-1.2007489294781568
68,-1.5726014446831547,0.5602331065122869,-1.1865828574805646
69,-1.5980152747591359,0.5442570586042016,-1.1685176738556853
70,-1.621916240945255,0.528747831510022,-1.1465269588933622
71,-1.644071672466077,0.513119041999985,-1.1208863662989506
72,-1.664207653774349,0.4965378917020268,-1.0922683449601835
73,-1.6819632997937097,0.47787680632184176,-1.061780036668797
74,-1.696845420621443,0.45567084199641505,-1.030869157736682
75,-1.7082297983002759,0.42813656757555535,-1.001079364341432
76,-1.7154520911925715,0.39331038420799036,-0.9737633194412764
77,-1.7179407301435305,0.34928498652154144,-0.9499033029240789
78,-1.715316651239313,0.29447396975465273,-0.9300888475995992
79,-1.7074626149604653,0.227884877595214,-0.9145888381362016
80,-1.694594268870479,0.1493914286561773,-0.9034495133030361
81,-1.6773345747934771,0.059953187117021856,-0.8965894375220956
82,-1.6567602201070386,-0.038268416890706994,-0.8938661958686381
83,-1.6342989357370883,-0.14203793713796403,-0.8950736775067354
84,-1.6113298217588998,-0.2476336224580105,-0.8998404162707357
85,-1.5886362936849503,-0.35167676599395475,-0.9074782957976878
86,-1.566142918652659,-0.45154169508485964,-0.9168997743589926
87,-1.543121989987388,-0.5451205019736294,-0.9266755535304112
88,-1.5186352139834933,-0.6303895813173951,-0.9352211079000362
89,-1.49190256410003,-0.7052650475300856,-0.9410548355127929
90,-1.462475399854318,-0.7678675249037343,-0.9430300056839269
91,-1.4302795987853427,-0.8170263394874807,-0.9404648109895749
92,-1.3956610444900555,-0.8527331610578132,-0.9332032420703514
93,-1.3594212047079444,-0.8762104512871443,-0.9216464727226783
94,-1.322671869503202,-0.8894875159935575,-0.9066643697370124
95,-1.286501213841215,-0.894808702280775,-0.8893272744888684
96,-1.251696116044013,-0.8942330115443857,-0.8706141231298196
97,-1.218683617867672,-0.8894641496485156,-0.8512733972272705
98,-1.18761650646498,-0.881807803396175,-0.8318242575455165
99,-1.1584806940209138,-0.8721984675507862,-0.8126088498811194
100,-1.1311807659428343,-0.8612666698033888,-0.7938518686827467
101,-1.1055976947959925,-0.8494213062890505,-0.7757091536757837
102,-1.0816229106151667,-0.836928050612322,-0.7583001843558959
103,-1.0591811834726605,-0.8239696349170508,-0.7417307008749098
104,-1.0382440228774161,-0.8106826599228154,-0.7261055713840644
105,-1.018827703402816,-0.7971742583916754,-0.7115284723606466
106,-1.0009789341952287,-0.7835250815298628,-0.6980926760882135
107,-0.9847568884523523,-0.7697877521325979,-0.6858707487439619
108,-0.9702188204204204,-0.755983517615071,-0.6749066448847663
109,-0.9574122330626433,-0.7420944709312182,-0.6652104624851942
110,-0.9463708098431504,-0.7280665729797472,-0.656759306153182
111,-0.9371130684311453,-0.7138418451377969,-0.6495079271934973
112,-0.9296466392529137,-0.6994033162560215,-0.6434056040682536
113,-0.9239735716030817,-0.6848054388422492,-0.6384126360942366
114,-0.920089236632912,-0.6701861160492864,-0.6345120646507543
115,-0.9179778483454374,-0.6557639650198733,-0.6317153863649283
116,-0.9176097250099737,-0.6418201107744015,-0.6300615811415702
117,-0.9189396497466423,-0.6286653500690188,-0.6296047869776503
118,-0.9219023647868225,-0.6166086451510926,-0.6303923853490927
119,-0.9264006950537257,-0.6059512636957161,-0.63244585671709
120,-0.9322890922674694,-0.5970004838977675,-0.6357474402352636
121,-0.9393592331362278,-0.5900842523424417,-0.6402254557082151
122,-0.9473311007015032,-0.5855642622167594,-0.6457389927191554
123,-0.9558544227850595,-0.5838303833091707,-0.6520703811725573
124,-0.9645238464145679,-0.5852565912299408,-0.6589297235556102
125,-0.9729072381918777,-0.5901255052154902,-0.6659684027774434
126,-0.9805870257320798,-0.5985332518334033,-0.6727970498315308
127,-0.9872121906337092,-0.6102901102870923,-0.6790008331128181
128,-0.992549796260522,-0.6248529488533158,-0.6841423108284181
129,-0.9965204762917657,-0.6413185427413073,-0.6877513763561998
130,-0.9992143269403229,-0.658473362675285,-0.6893138205305019
131,-1.000893411348615,-0.6748894568480172,-0.6882723801273558
132,-1.001978529936117,-0.689065839666794,-0.6840465094051313
133,-1.0030125201330689,-0.6995847005979496,-0.6760634479738353
134,-1.0046002371192564,-0.7052283604334338,-0.6637884765899327
135,-1.007334796236793,-0.7050418519255329,-0.6467531919596572
136,-1.011714807275977,-0.6983919547409239,-0.6245849525780933
137,-1.018054595084147,-0.6851014899436636,-0.597036424630959
138,-1.0264618773230916,-0.6655583944979353,-0.5640128475207319
139,-1.036991734339389,-0.6406082224188856,-0.5256219348044869
140,-1.0498888212379063,-0.61137114647714,-0.48227015368210735
141,-1.0656821350622057,-0.5790718873379795,-0.43469254901984705
142,-1.085057749363991,-0.5447312713648453,-0.3838195775404842
143,-1.1085993511306353,-0.5089562567504741,-0.3306308469852075
144,-1.1364788248068116,-0.47203697387544896,-0.276107734744166
145,-1.1681683241113725,-0.4340930339485613,-0.22117619539182884
146,-1.2022687416441216,-0.395140200857357,-0.16657816060868993
147,-1.2365164468596415,-0.3551658510177891,-0.11275796748478638
148,-1.2679699794922425,-0.31419411743597775,-0.05983904198597371
149,-1.2933478374875829,-0.27226208828117354,-0.0076725577227644065
150,-1.3094250499699018,-0.22933295019578426,0.04407802218764817
151,-1.313349429925679,-0.18526356903275404,0.09580905930255297
152,-1.3028474079746033,-0.13988487257447518,0.1477888353492057
153,-1.276430407388294,-0.0931198835863989,0.19993956851779263
154,-1.2336638091225114,-0.04500619788484969,0.25168048922127245
155,-1.175355032568842,0.004413275608912625,0.30191680347857186
156,-1.103456852986165,0.055209255954977984,0.3491685749504308
157,-1.0207122946150324,0.10757862011167117,0.3917631317244684
158,-0.9302485844331174,0.16177104260408845,0.42803446751384494
159,-0.8352630284780194,0.21799641074287363,0.45649752538417243
160,-0.7388195720465165,0.2763542892711274,0.4759589505867944
161,-0.6437064120410715,0.33680434671330534,0.4855663999953996
162,-0.5523592874348997,0.3991378714578782,0.48484270875432356
163,-0.466939982044753,0.4628918651646232,0.4737272362847922
164,-0.38957100412520146,0.5272130405227109,0.4525989722524434
165,-0.3225146255236436,0.5907604259114351,0.4222348007179718
166,-0.2679978774109175,0.6517950152313807,0.38365233606135696
167,-0.22765596047983103,0.708491876196485,0.33786002722698477
168,-0.201970768587245,0.7592744945728586,0.28571825175182675
169,-0.19003592922679205,0.8029685290436739,0.22812322817484232
170,-0.18961434005712535,0.8387572627166493,0.16641997371479358
171,-0.19745638804836924,0.8660617032455118,0.10264795790395186
172,-0.20991187225937996,0.884508105240654,0.03929675229775129
173,-0.2234523831160079,0.8939460672704284,-0.021284071763832572
174,-0.23479688701876672,0.8943953245405026,-0.07737462850681372
175,-0.24102123029614614,0.886104990141072,-0.12802261538543855
176,-0.2398425265610156,0.869874397296647,-0.1728917866845277
177,-0.2297390229758226,0.8472173448868978,-0.21197285066689509
178,-0.20981353533211203,0.8199581448812507,-0.24527062405179406
179,-0.17962189237312617,0.7897426197067849,-0.27265683116256356
180,-0.13927940556755278,0.7578622837121547,-0.2940339674165681
181,-0.08994046494732913,0.7249335682629137,-0.3096205419185395
182,-0.034097573494567886,0.690702943577488,-0.3200195609045168
183,0.024792873701104428,0.6545067406932543,-0.32601380330898816
184,0.08319789397918445,0.6154946711167557,-0.3283170087075486
185,0.13858170846949422,0.5719898255308046,-0.3274352806311882
186,0.19000725848729497,0.5209717934465983,-0.3236227077635271
187,0.2376678091754449,0.45857769970265033,-0.31686862985878445
188,0.28208839383375023,0.38103936097872204,-0.30686166620538347
189,0.32401511446457804,0.2851355919540863,-0.2929472712376133
190,0.3646727689009628,0.16824369492296096,-0.27415828675149184
191,0.4055968805339421,0.028499532225602076,-0.24938848217182846
192,0.4479597555068361,-0.13473149024452885,-0.21769578625513558
193,0.4920076447878289,-0.32024492204675253,-0.17864975189422175
194,0.5370993854170905,-0.5245590197682983,-0.13262952284419163
195,0.5821532568049488,-0.7418002825582162,-0.08094525005920021
196,0.6261984965298633,-0.9641859239836241,-0.02568067475117425
197,0.668900606284142,-1.18326424217267,0.030660007532850437
198,0.7108398009894974,-1.3914162366404677,0.08553230425446365
199,0.7533291839385012,-1.5829159177905208,0.1367310471880394
200,0.7978511495664551,-1.7542778178456477,0.18272711709945574
201,0.8455179432506594,-1.9040748850900029,0.2227927813392527
202,0.896798297780461,-2.0324934129623955,0.2568772054532079
203,0.9514024811233796,-2.1407877745117165,0.28538046976520764
204,1.008227743549997,-2.2307899305407983,0.308983039590026
205,1.0653587373068287,-2.3046252863595003,0.32859877604972826
206,1.120234658612126,-2.364631061094599,0.34536251947414415
207,1.1701656507852716,-2.4132374896346604,0.3604543068790796
208,1.2129645732707048,-2.45272094983823,0.3748035668584602
209,1.2471856800698888,-2.485059241217295,0.3889682205256175
210,1.271971945082578,-2.511944902929856,0.40322579633916855
211,1.2868580326414463,-2.534798977847583,0.4176691336876801
212,1.2916420403045699,-2.5547715557653943,0.4322446372587343
213,1.286298231967261,-2.572792215782662,0.4467884297802071
214,1.27096115129566,-2.5896484260372388,0.46107172199332797
215,1.2460193358633695,-2.6060279129835076,0.47483487682018694
216,1.2122629782470864,-2.622493587938511,0.48780414348126205
217,1.1709647260759386,-2.6393942275586775,0.49968678893352264
218,1.1238521869382367,-2.6567627864907446,0.5101527701270321
219,1.0730022625048659,-2.6743050559135204,0.5188513541933877
220,1.0206458352996892,-2.6915131449070535,0.5254802049453093
221,0.9688909601371192,-2.7078256679372092,0.5298565338695607
222,0.9194798228184586,-2.722771007844093,0.5319541511850474
223,0.8736794423384219,-2.736074526524532,0.5319093494501751
224,0.8322790195965803,-2.747678149733958,0.529991046545357
225,0.7956292830516375,-2.75765883132922,0.5265384757075434
226,0.7637135135313982,-2.7661399680122134,0.5219070660732602
227,0.7362322857835896,-2.7732730040424936,0.5164437975238124
228,0.7126429488684538,-2.779270427435558,0.5104597534102682
229,0.6921641822263802,-2.78443774813715,0.5041871511565004
230,0.6738262147309919,-2.789166251421528,0.4977548391787936
231,0.6565847928551314,-2.7938684616301437,0.4911987213461642
232,0.6394466664804523,-2.79888244242628,0.4844892967003547
233,0.6215422545661753,-2.8044276738666616,0.47755497891594895
234,0.6021005431533172,-2.8106583752319683,0.47028762863359586
235,0.5803915224765609,-2.817732861666537,0.4625408868479487
236,0.5557934092980608,-2.8257861105692115,0.4541620423295242
237,0.5280026658061548,-2.834818663781861,0.4450706820875043
238,0.4972529874473501,-2.8446157508448455,0.4353379554285864
239,0.46446277415483134,-2.8547730402886375,0.4252288286037042
240,0.431201183937432,-2.8648024418141818,0.41519137063387007
241,0.3993310676764909,-2.87422792059691,0.4057626458941822
242,0.3705124845227032,-2.8826461494148536,0.3974250733474872
243,0.3459397896667688,-2.889786930354377,0.39051712663245663
244,0.32635193505804977,-2.895545899347058,0.3852285822751295
245,0.31211449398223273,-2.899962374196074,0.3816272637441505
246,0.30327770901797924,-2.9031780638970486,0.3796801864909596
247,0.2996124348934902,-2.9054029362819818,0.37926564030576115
248,0.3006315589274455,-2.9068878872186934,0.3801807375308525
249,0.3055995974119674,-2.907899564197748,0.38214755495004016
250,0.31353636548997665,-2.908694894972305,0.38481941427595606
251,0.32322859119399827,-2.909498164734547,0.3877886028995603
252,0.33325667665363046,-2.910481780520009,0.39059644900140844
253,0.34207293227161895,-2.9117617628826933,0.392758563661145
254,0.3482375923847532,-2.913431847253377,0.39383697870052814
255,0.35079018300550796,-2.9156058378709515,0.3935515746972998
256,0.3495245107761833,-2.9184062806015634,0.39186382875919057
257,0.34499454717940686,-2.92190909414245,0.3889821743924584
258,0.3382208818069194,-2.92608603247247,0.3852773836103038
259,0.3302556384807578,-2.930775961216161,0.38115111879494035
