"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"137"," -1.034708"," -0.552287"," -0.551430"
"138"," -1.037835"," -0.562349"," -0.552054"
"139"," -1.040876"," -0.570563"," -0.552467"
"140"," -1.043862"," -0.576927"," -0.552716"
"141"," -1.046811"," -0.581462"," -0.552851"
"142"," -1.049733"," -0.584216"," -0.552926"
"143"," -1.052627"," -0.585257"," -0.552987"
"144"," -1.055487"," -0.584669"," -0.553076"
"145"," -1.058306"," -0.582549"," -0.553222"
"146"," -1.061079"," -0.578995"," -0.553435"
"147"," -1.063804"," -0.574101"," -0.553704"
"148"," -1.066487"," -0.567948"," -0.553992"
"149"," -1.069142"," -0.560593"," -0.554227"
"150"," -1.071786"," -0.552054"," -0.554300"
"151"," -1.074442"," -0.542303"," -0.554060"
"152"," -1.077125"," -0.531250"," -0.553310"
"153"," -1.079842"," -0.518739"," -0.551803"
"154"," -1.082572"," -0.504540"," -0.549243"
"155"," -1.085262"," -0.488350"," -0.545283"
"156"," -1.087802"," -0.469798"," -0.539531"
"157"," -1.090018"," -0.448454"," -0.531557"
"158"," -1.091651"," -0.423840"," -0.520899"
"159"," -1.092347"," -0.395455"," -0.507081"
"160"," -1.091639"," -0.362792"," -0.489625"
"161"," -1.088939"," -0.325369"," -0.468073"
"162"," -1.083532"," -0.282751"," -0.442003"
"163"," -1.074572"," -0.234587"," -0.411054"
"164"," -1.061083"," -0.180628"," -0.374945"
"165"," -1.041973"," -0.120759"," -0.333495"
"166"," -1.016049"," -0.055025"," -0.286642"
"167"," -0.982050","  0.016354"," -0.234452"
"168"," -0.938676","  0.092952"," -0.177132"
"169"," -0.884643","  0.174124"," -0.115030"
"170"," -0.818728","  0.258988"," -0.048633"
"171"," -0.739829","  0.346418","  0.021443"
"172"," -0.647028","  0.435039","  0.094469"
"173"," -0.539654","  0.523240","  0.169624"
"174"," -0.417343","  0.609184","  0.246011"
"175"," -0.280100","  0.690848","  0.322690"
"176"," -0.128351","  0.766057","  0.398690"
"177","  0.037011","  0.832537","  0.473033"
"178","  0.214598","  0.887983","  0.544740"
"179","  0.402509","  0.930117","  0.612847"
"180","  0.598346","  0.956777","  0.676404"
"181","  0.799251","  0.965990","  0.734496"
"182","  1.001994","  0.956077","  0.786259"
"183","  1.203100","  0.925767","  0.830921"
"184","  1.399033","  0.874346","  0.867842"
"185","  1.586411","  0.801839","  0.896546"
"186","  1.762241","  0.709212","  0.916718"
"187","  1.924112","  0.598564","  0.928153"
"188","  2.070288","  0.473218","  0.930665"
"189","  2.199674","  0.337649","  0.924010"
"190","  2.311643","  0.197162","  0.907895"
"191","  2.405826","  0.057353","  0.882115"
"192","  2.481968"," -0.076557","  0.846813"
"193","  2.539916"," -0.200326","  0.802725"
"194","  2.579743"," -0.311076","  0.751320"
"195","  2.601917"," -0.407373","  0.694729"
"196","  2.607410"," -0.489042","  0.635503"
"197","  2.597702"," -0.556823","  0.576277"
"198","  2.574678"," -0.612003","  0.519443"
"199","  2.540466"," -0.656105","  0.466908"
"200","  2.497261"," -0.690686","  0.419971"
"201","  2.447178"," -0.717237","  0.379291"
"202","  2.392151"," -0.737164","  0.344949"
"203","  2.333864"," -0.751812","  0.316538"
"204","  2.273719"," -0.762496","  0.293296"
"205","  2.212835"," -0.770524","  0.274234"
"206","  2.152050"," -0.777202","  0.258266"
"207","  2.091946"," -0.783799","  0.244325"
"208","  2.032879"," -0.791503","  0.231457"
"209","  1.975023"," -0.801364","  0.218901"
"210","  1.918414"," -0.814228","  0.206138"
"211","  1.863007"," -0.830696","  0.192927"
"212","  1.808722"," -0.851098","  0.179305"
"213","  1.755495"," -0.875495","  0.165583"
"214","  1.703303"," -0.903699","  0.152316"
"215","  1.652188"," -0.935321","  0.140254"
"216","  1.602268"," -0.969820","  0.130287"
"217","  1.553746"," -1.006567","  0.123369"
"218","  1.506929"," -1.044892","  0.120445"
"219","  1.462256"," -1.084125","  0.122366"
"220","  1.420322"," -1.123583","  0.129813"
"221","  1.381872"," -1.162504","  0.143226"
"222","  1.347684"," -1.199950","  0.162758"
"223","  1.318329"," -1.234736","  0.188247"
"224","  1.293824"," -1.265537","  0.219213"
"225","  1.273363"," -1.291253","  0.254865"
"226","  1.255356"," -1.311539","  0.294092"
"227","  1.237915"," -1.327230","  0.335441"
"228","  1.219609"," -1.340292","  0.377096"
"229","  1.200083"," -1.353205","  0.416916"
"230","  1.180117"," -1.368051","  0.452565"
"231","  1.161117"," -1.385827","  0.481705"
"232","  1.144352"," -1.406327","  0.502192"
"233","  1.130416"," -1.428552","  0.512233"
"234","  1.119118"," -1.451298","  0.510480"
"235","  1.109725"," -1.473604","  0.496075"
"236","  1.101329"," -1.494915","  0.468686"
"237","  1.093131"," -1.515016","  0.428518"
"238","  1.084573"," -1.533882","  0.376328"
"239","  1.075348"," -1.551533","  0.313421"
"240","  1.065343"," -1.567958","  0.241627"
"241","  1.054574"," -1.583085","  0.163259"
"242","  1.043131"," -1.596784","  0.081051"
"243","  1.031144"," -1.608887"," -0.001924"
"244","  1.018761"," -1.619207"," -0.082361"
"245","  1.006136"," -1.627558"," -0.156837"
"246","  0.993401"," -1.633778"," -0.221949"
"247","  0.980646"," -1.637753"," -0.274463"
"248","  0.967881"," -1.639458"," -0.311469"
"249","  0.955032"," -1.638997"," -0.330542"
"250","  0.941968"," -1.636650"," -0.329901"
"251","  0.928590"," -1.632892"," -0.308551"
"252","  0.914958"," -1.628363"," -0.266415"
"253","  0.901394"," -1.623765"," -0.204423"
