"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"130"," -2.587417"," -1.644698"," -0.767038"
"131"," -2.488980"," -1.393831"," -0.565940"
"132"," -2.372744"," -1.131433"," -0.355682"
"133"," -2.236645"," -0.861193"," -0.137853"
"134"," -2.078752"," -0.587345","  0.085855"
"135"," -1.897357"," -0.314540","  0.313672"
"136"," -1.691065"," -0.047698","  0.543768"
"137"," -1.458861","  0.208171","  0.774258"
"138"," -1.200159","  0.448142","  1.003213"
"139"," -0.914837","  0.667544","  1.228644"
"140"," -0.603283","  0.862119","  1.448472"
"141"," -0.266488","  1.028200","  1.660439"
"142","  0.093784","  1.162960","  1.861963"
"143","  0.474737","  1.264766","  2.049906"
"144","  0.872166","  1.333666","  2.220277"
"145","  1.279992","  1.371942","  2.367893"
"146","  1.689714","  1.384531","  2.486043"
"147","  2.089844","  1.378915","  2.566266"
"148","  2.465537","  1.363881","  2.598469"
"149","  2.798875","  1.346633","  2.571897"
"150","  3.070614","  1.328601","  2.477655"
"151","  3.264008","  1.302131","  2.312952"
"152","  3.370022","  1.251569","  2.085352"
"153","  3.391194","  1.160406","  1.813453"
"154","  3.340990","  1.020814","  1.521647"
"155","  3.238294","  0.838549","  1.231433"
"156","  3.100393","  0.629612","  0.955244"
"157","  2.938739","  0.411843","  0.696583"
"158","  2.759311","  0.197698","  0.454882"
"159","  2.566204"," -0.007870","  0.230526"
"160","  2.365291"," -0.204789","  0.026644"
"161","  2.165323"," -0.393648"," -0.152380"
"162","  1.976019"," -0.573023"," -0.303439"
"163","  1.804823"," -0.739617"," -0.426033"
"164","  1.654627"," -0.890310"," -0.521750"
"165","  1.523660"," -1.024285"," -0.592770"
"166","  1.407242"," -1.143879"," -0.640631"
"167","  1.300166"," -1.253985"," -0.665998"
"168","  1.198599"," -1.360616"," -0.669281"
"169","  1.101051"," -1.469354"," -0.651508"
"170","  1.008475"," -1.584023"," -0.614867"
"171","  0.923675"," -1.705666"," -0.562665"
"172","  0.850024"," -1.831961"," -0.498719"
"173","  0.789683"," -1.957472"," -0.426418"
"174","  0.741894"," -2.075122"," -0.347832"
"175","  0.702338"," -2.178796"," -0.263392"
"176","  0.664213"," -2.266147"," -0.172598"
"177","  0.620867"," -2.340131"," -0.075791"
"178","  0.568788"," -2.408051","  0.023793"
"179","  0.509393"," -2.478100","  0.119094"
"180","  0.448492"," -2.554998","  0.200577"
"181","  0.393564"," -2.637140","  0.259619"
"182","  0.350259"," -2.716935","  0.292130"
"183","  0.320037"," -2.784075","  0.300175"
"184","  0.300165"," -2.829749","  0.290615"
"185","  0.285808"," -2.849579","  0.271691"
"186","  0.272797"," -2.844173","  0.249629"
"187","  0.259473"," -2.817621","  0.227041"
"188","  0.246801"," -2.775115","  0.203487"
