"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"132"," -2.805271"," -2.038780"," -1.502823"
"133"," -2.781873"," -2.064096"," -1.482198"
"134"," -2.762972"," -2.088567"," -1.462676"
"135"," -2.748324"," -2.111680"," -1.443693"
"136"," -2.737586"," -2.132801"," -1.424604"
"137"," -2.730322"," -2.151189"," -1.404700"
"138"," -2.726011"," -2.166005"," -1.383229"
"139"," -2.724067"," -2.176349"," -1.359428"
"140"," -2.723851"," -2.181287"," -1.332542"
"141"," -2.724688"," -2.179902"," -1.301862"
"142"," -2.725883"," -2.171344"," -1.266754"
"143"," -2.726746"," -2.154876"," -1.226687"
"144"," -2.726608"," -2.129930"," -1.181255"
"145"," -2.724848"," -2.096141"," -1.130206"
"146"," -2.720914"," -2.053388"," -1.073449"
"147"," -2.714344"," -2.001804"," -1.011067"
"148"," -2.704782"," -1.941779"," -0.943311"
"149"," -2.691994"," -1.873940"," -0.870599"
"150"," -2.675864"," -1.799110"," -0.793497"
"151"," -2.656386"," -1.718250"," -0.712697"
"152"," -2.633642"," -1.632383"," -0.628989"
"153"," -2.607765"," -1.542508"," -0.543225"
"154"," -2.578891"," -1.449508"," -0.456277"
"155"," -2.547093"," -1.354054"," -0.368999"
"156"," -2.512317"," -1.256522"," -0.282177"
"157"," -2.474301"," -1.156923"," -0.196488"
"158"," -2.432496"," -1.054858"," -0.112455"
"159"," -2.385990"," -0.949504"," -0.030412"
"160"," -2.333436"," -0.839646","  0.049519"
"161"," -2.272996"," -0.723756","  0.127442"
"162"," -2.202307"," -0.600121","  0.203669"
"163"," -2.118486"," -0.467024","  0.278685"
"164"," -2.018182"," -0.322961","  0.353066"
"165"," -1.897695"," -0.166890","  0.427377"
"166"," -1.753154","  0.001521","  0.502025"
"167"," -1.580784","  0.181669","  0.577106"
"168"," -1.377215","  0.371854","  0.652249"
"169"," -1.139838","  0.569209","  0.726497"
"170"," -0.867153","  0.769749","  0.798257"
"171"," -0.559060","  0.968557","  0.865333"
"172"," -0.217067","  1.160101","  0.925066"
"173","  0.155643","  1.338646","  0.974556"
"174","  0.554272","  1.498719","  1.010934"
"175","  0.972602","  1.635549","  1.031648"
"176","  1.403287","  1.745426","  1.034713"
"177","  1.838213","  1.825922","  1.018893"
"178","  2.268877","  1.875967","  0.983820"
"179","  2.686785","  1.895771","  0.930030"
"180","  3.083815","  1.886660","  0.858934"
"181","  3.452569","  1.850825","  0.772733"
"182","  3.786667","  1.791063","  0.674277"
"183","  4.080981","  1.710520","  0.566894"
"184","  4.331799","  1.612455","  0.454188"
"185","  4.536907","  1.500052","  0.339836"
