"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"132"," -1.568214","  0.979100"," -0.284070"
"133"," -1.524253","  1.026642"," -0.268645"
"134"," -1.475389","  1.078219"," -0.252842"
"135"," -1.420841","  1.133293"," -0.236828"
"136"," -1.359900","  1.191122"," -0.220818"
"137"," -1.291975","  1.250773"," -0.205074"
"138"," -1.216633","  1.311155"," -0.189893"
"139"," -1.133633","  1.371056"," -0.175598"
"140"," -1.042951","  1.429194"," -0.162522"
"141"," -0.944798","  1.484267"," -0.150992"
"142"," -0.839617","  1.535002"," -0.141315"
"143"," -0.728084","  1.580205"," -0.133756"
"144"," -0.611085","  1.618805"," -0.128530"
"145"," -0.489695","  1.649886"," -0.125780"
"146"," -0.365140","  1.672716"," -0.125576"
"147"," -0.238758","  1.686749"," -0.127893"
"148"," -0.111951","  1.691638"," -0.132614"
"149","  0.013864","  1.687218"," -0.139521"
"150","  0.137299","  1.673501"," -0.148301"
"151","  0.257039","  1.650662"," -0.158552"
"152","  0.371883","  1.619016"," -0.169794"
"153","  0.480770","  1.579008"," -0.181493"
"154","  0.582806","  1.531194"," -0.193081"
"155","  0.677278","  1.476232"," -0.203981"
"156","  0.763658","  1.414870"," -0.213637"
"157","  0.841611","  1.347942"," -0.221544"
"158","  0.910978","  1.276363"," -0.227271"
"159","  0.971775","  1.201124"," -0.230484"
"160","  1.024166","  1.123284"," -0.230966"
"161","  1.068450","  1.043962"," -0.228627"
"162","  1.105034","  0.964319"," -0.223502"
"163","  1.134412","  0.885533"," -0.215748"
"164","  1.157149","  0.808758"," -0.205629"
"165","  1.173866","  0.735085"," -0.193491"
"166","  1.185236","  0.665489"," -0.179741"
"167","  1.191980","  0.600779"," -0.164826"
"168","  1.194868","  0.541566"," -0.149211"
"169","  1.194712","  0.488234"," -0.133375"
"170","  1.192360","  0.440935"," -0.117797"
"171","  1.188673","  0.399595"," -0.102962"
"172","  1.184502","  0.363936"," -0.089353"
"173","  1.180665","  0.333500"," -0.077453"
"174","  1.177921","  0.307679"," -0.067729"
"175","  1.176954","  0.285734"," -0.060616"
"176","  1.178363","  0.266818"," -0.056489"
"177","  1.182654","  0.249987"," -0.055642"
"178","  1.190223","  0.234223"," -0.058252"
"179","  1.201347","  0.218458"," -0.064363"
"180","  1.216158","  0.201609"," -0.073864"
"181","  1.234630","  0.182622"," -0.086483"
"182","  1.256570","  0.160529"," -0.101794"
"183","  1.281623","  0.134506"," -0.119226"
"184","  1.309298","  0.103918"," -0.138081"
"185","  1.339007","  0.068360"," -0.157564"
"186","  1.370123","  0.027672"," -0.176798"
"187","  1.402026"," -0.018056"," -0.194862"
"188","  1.434154"," -0.068497"," -0.210809"
"189","  1.466037"," -0.123119"," -0.223699"
"190","  1.497321"," -0.181216"," -0.232624"
"191","  1.527788"," -0.241966"," -0.236741"
"192","  1.557366"," -0.304476"," -0.235308"
"193","  1.586135"," -0.367829"," -0.227728"
"194","  1.614329"," -0.431111"," -0.213599"
"195","  1.642294"," -0.493415"," -0.192774"
"196","  1.670412"," -0.553828"," -0.165409"
"197","  1.698950"," -0.611444"," -0.131981"
"198","  1.727884"," -0.665434"," -0.093246"
"199","  1.756778"," -0.715228"," -0.050143"
"200","  1.784806"," -0.760757"," -0.003674"
"201","  1.811001"," -0.802648","  0.045164"
"202","  1.834612"," -0.842208","  0.095359"
"203","  1.855404"," -0.881124","  0.145776"
"204","  1.873699"," -0.920999","  0.195081"
"205","  1.890131"," -0.962937","  0.241765"
"206","  1.905284"," -1.007382","  0.284301"
"207","  1.919413"," -1.054231","  0.321374"
"208","  1.932372"," -1.103100","  0.352061"
"209","  1.943741"," -1.153565","  0.375922"
"210","  1.953019"," -1.205295","  0.392968"
"211","  1.959797"," -1.258065","  0.403580"
"212","  1.963848"," -1.311703","  0.408393"
"213","  1.965145"," -1.366028","  0.408205"
"214","  1.963833"," -1.420808","  0.403899"
"215","  1.960185"," -1.475749","  0.396387"
"216","  1.954558"," -1.530511","  0.386572"
"217","  1.947352"," -1.584725","  0.375312"
"218","  1.938987"," -1.638019","  0.363396"
