"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"129"," -0.534964"," -1.241502"," -0.605649"
"130"," -0.528488"," -1.246415"," -0.603972"
"131"," -0.523080"," -1.251410"," -0.601127"
"132"," -0.518835"," -1.255862"," -0.596749"
"133"," -0.515882"," -1.259035"," -0.590470"
"134"," -0.514382"," -1.260089"," -0.581925"
"135"," -0.514516"," -1.258096"," -0.570752"
"136"," -0.516474"," -1.252057"," -0.556605"
"137"," -0.520431"," -1.240942"," -0.539150"
"138"," -0.526539"," -1.223724"," -0.518077"
"139"," -0.534899"," -1.199442"," -0.493102"
"140"," -0.545547"," -1.167254"," -0.463975"
"141"," -0.558440"," -1.126514"," -0.430491"
"142"," -0.573446"," -1.076835"," -0.392500"
"143"," -0.590336"," -1.018146"," -0.349920"
"144"," -0.608787"," -0.950732"," -0.302760"
"145"," -0.628388"," -0.875246"," -0.251136"
"146"," -0.648652"," -0.792694"," -0.195291"
"147"," -0.669034"," -0.704396"," -0.135620"
"148"," -0.688945"," -0.611919"," -0.072675"
"149"," -0.707781"," -0.517013"," -0.007171"
"150"," -0.724946"," -0.421532","  0.060015"
"151"," -0.739883"," -0.327377","  0.127862"
"152"," -0.752111"," -0.236438","  0.195227"
"153"," -0.761269"," -0.150559","  0.260871"
"154"," -0.767146"," -0.071500","  0.323502"
"155"," -0.769717"," -0.000903","  0.381819"
"156"," -0.769145","  0.059759","  0.434579"
"157"," -0.765752","  0.109253","  0.480689"
"158"," -0.759950","  0.146687","  0.519316"
"159"," -0.752127","  0.171649","  0.550028"
"160"," -0.742494","  0.184387","  0.572933"
"161"," -0.730927","  0.186023","  0.588778"
"162"," -0.716856","  0.178788","  0.598967"
"163"," -0.699246","  0.166217","  0.605426"
"164"," -0.676754","  0.153224","  0.610266"
"165"," -0.648059","  0.145912","  0.615255"
"166"," -0.612342","  0.151005","  0.621159"
"167"," -0.569735","  0.174869","  0.627129"
"168"," -0.521549","  0.222255","  0.630394"
"169"," -0.470110","  0.295126","  0.626510"
"170"," -0.418236","  0.392029","  0.610284"
"171"," -0.368594","  0.508377","  0.577148"
"172"," -0.323236","  0.637555","  0.524503"
"173"," -0.283469","  0.772416","  0.452475"
"174"," -0.249985","  0.906523","  0.363872"
"175"," -0.223046","  1.034772","  0.263496"
"176"," -0.202569","  1.153394","  0.157196"
"177"," -0.188115","  1.259604","  0.050979"
"178"," -0.178849","  1.351207"," -0.049639"
"179"," -0.173539","  1.426315"," -0.140041"
"180"," -0.170646","  1.483238"," -0.216715"
"181"," -0.168453","  1.520513"," -0.277313"
"182"," -0.165223","  1.537003"," -0.320613"
"183"," -0.159319","  1.532009"," -0.346403"
"184"," -0.149276","  1.505382"," -0.355322"
"185"," -0.133808","  1.457576"," -0.348696"
"186"," -0.111778","  1.389668"," -0.328368"
"187"," -0.082142","  1.303317"," -0.296571"
"188"," -0.043912","  1.200672"," -0.255823"
"189","  0.003849","  1.084229"," -0.208843"
"190","  0.061989","  0.956646"," -0.158486"
"191","  0.131202","  0.820532"," -0.107659"
"192","  0.211932","  0.678220"," -0.059224"
"193","  0.304286","  0.531568"," -0.015884"
"194","  0.407950","  0.381791","  0.019947"
"195","  0.522116","  0.229383","  0.046270"
"196","  0.645433","  0.074123","  0.061605"
"197","  0.775968"," -0.084801","  0.065069"
"198","  0.911225"," -0.248577","  0.056403"
"199","  1.048191"," -0.418477","  0.035961"
"200","  1.183467"," -0.595542","  0.004649"
"201","  1.313451"," -0.780274"," -0.036168"
"202","  1.434571"," -0.972396"," -0.084775"
"203","  1.543541"," -1.170675"," -0.139227"
"204","  1.637576"," -1.372854"," -0.197439"
"205","  1.714547"," -1.575686"," -0.257214"
"206","  1.773028"," -1.775104"," -0.316144"
"207","  1.812273"," -1.966570"," -0.371358"
"208","  1.832235"," -2.145624"," -0.419168"
"209","  1.833728"," -2.308559"," -0.454850"
"210","  1.818828"," -2.452980"," -0.472876"
"211","  1.791319"," -2.577877"," -0.467879"
"212","  1.756701"," -2.682914"," -0.436177"
"213","  1.721142"," -2.767150"," -0.377177"
"214","  1.689218"," -2.828094"," -0.293752"
"215","  1.661311"," -2.862194"," -0.191231"
"216","  1.632473"," -2.867048"," -0.075528"
"217","  1.594246"," -2.844174","  0.048452"
"218","  1.539041"," -2.800290","  0.177299"
"219","  1.464562"," -2.745844","  0.308476"
"220","  1.375387"," -2.691440","  0.439273"
"221","  1.280772"," -2.644338","  0.566113"
"222","  1.190324"," -2.606955","  0.684533"
"223","  1.110317"," -2.577808","  0.789748"
"224","  1.042390"," -2.553814","  0.877428"
"225","  0.984554"," -2.532439","  0.944358"
"226","  0.933240"," -2.512755","  0.988779"
"227","  0.885101"," -2.495333","  1.010386"
"228","  0.837951"," -2.481489","  1.010092"
"229","  0.790879"," -2.472489","  0.989715"
"230","  0.743917"," -2.469086","  0.951713"
"231","  0.697577"," -2.471427","  0.898983"
"232","  0.652503"," -2.479204","  0.834706"
"233","  0.609265"," -2.491856","  0.762186"
"234","  0.568282"," -2.508723","  0.684707"
"235","  0.529818"," -2.529114","  0.605377"
"236","  0.494001"," -2.552322","  0.527010"
"237","  0.460864"," -2.577616","  0.452038"
"238","  0.430369"," -2.604238","  0.382446"
"239","  0.402436"," -2.631413","  0.319751"
"240","  0.376958"," -2.658366","  0.264999"
"241","  0.353806"," -2.684353","  0.218790"
"242","  0.332838"," -2.708694","  0.181313"
"243","  0.313894"," -2.730797","  0.152403"
"244","  0.296800"," -2.750187","  0.131595"
"245","  0.281364"," -2.766516","  0.118192"
"246","  0.267385"," -2.779575","  0.111323"
"247","  0.254651"," -2.789292","  0.110005"
"248","  0.242950"," -2.795722","  0.113198"
"249","  0.232075"," -2.799030","  0.119849"
"250","  0.221832"," -2.799467","  0.128940"
"251","  0.212046"," -2.797348","  0.139514"
"252","  0.202567"," -2.793026","  0.150709"
"253","  0.193278"," -2.786870","  0.161773"
"254","  0.184101"," -2.779243","  0.172081"
"255","  0.174998"," -2.770492","  0.181141"
"256","  0.165974"," -2.760923","  0.188601"
"257","  0.157075"," -2.750802","  0.194236"
"258","  0.148380"," -2.740346","  0.197950"
"259","  0.139998"," -2.729721","  0.199758"
"260","  0.132048"," -2.719047","  0.199775"
"261","  0.124658"," -2.708403","  0.198194"
"262","  0.117944"," -2.697840","  0.195270"
"263","  0.112001"," -2.687390","  0.191299"
"264","  0.106893"," -2.677080","  0.186596"
"265","  0.102646"," -2.666934","  0.181482"
"266","  0.099244"," -2.656984","  0.176259"
"267","  0.096629"," -2.647267","  0.171198"
"268","  0.094705"," -2.637823","  0.166533"
"269","  0.093348"," -2.628701","  0.162443"
"270","  0.092410"," -2.619954","  0.159054"
