"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"129"," -1.114227"," -0.260713"," -0.007604"
"130"," -1.111078"," -0.059873","  0.193019"
"131"," -1.100653","  0.141151","  0.395521"
"132"," -1.081521","  0.337338","  0.596041"
"133"," -1.052855","  0.523274","  0.790293"
"134"," -1.014534","  0.693331","  0.973642"
"135"," -0.967210","  0.841910","  1.141230"
"136"," -0.912335","  0.963779","  1.288142"
"137"," -0.852131","  1.054462","  1.409643"
"138"," -0.789491","  1.110680","  1.501446"
"139"," -0.727810","  1.130804","  1.560031"
"140"," -0.670750","  1.115298","  1.582971"
"141"," -0.621964","  1.067087","  1.569226"
"142"," -0.584809","  0.991758","  1.519346"
"143"," -0.562058","  0.897492","  1.435551"
"144"," -0.555631","  0.794634","  1.321648"
"145"," -0.566335","  0.694878","  1.182794"
"146"," -0.593626","  0.610169","  1.025099"
"147"," -0.635473","  0.551511","  0.855090"
"148"," -0.688423","  0.527949","  0.679043"
"149"," -0.748021","  0.545872","  0.502260"
"150"," -0.809588","  0.608663","  0.328490"
"151"," -0.869148","  0.716571","  0.159745"
"152"," -0.924162","  0.866662"," -0.003286"
"153"," -0.973679","  1.052839"," -0.160306"
"154"," -1.017830","  1.266035"," -0.310332"
"155"," -1.056905","  1.494740"," -0.451013"
"156"," -1.090473","  1.725912"," -0.578652"
"157"," -1.116934","  1.946107"," -0.688898"
"158"," -1.133595","  2.142589"," -0.777750"
"159"," -1.137132","  2.304187"," -0.842418"
"160"," -1.124159","  2.421814"," -0.881786"
"161"," -1.091671","  2.488734"," -0.896409"
"162"," -1.037301","  2.500719"," -0.888187"
"163"," -0.959403","  2.456177"," -0.859938"
"164"," -0.857100","  2.356202"," -0.815008"
"165"," -0.730334","  2.204436"," -0.757001"
"166"," -0.579947","  2.006640"," -0.689595"
"167"," -0.407729","  1.770035"," -0.616395"
"168"," -0.216405","  1.502496"," -0.540792"
"169"," -0.009544","  1.211800"," -0.465816"
"170","  0.208576","  0.905007"," -0.394014"
"171","  0.433146","  0.588074"," -0.327361"
"172","  0.658994","  0.265702"," -0.267231"
"173","  0.880763"," -0.058600"," -0.214403"
"174","  1.093083"," -0.382281"," -0.169120"
"175","  1.290728"," -0.703387"," -0.131168"
"176","  1.468776"," -1.020166"," -0.099959"
"177","  1.622776"," -1.330716"," -0.074605"
"178","  1.748958"," -1.632765"," -0.053953"
"179","  1.844552"," -1.923671"," -0.036571"
"180","  1.908272"," -2.200614"," -0.020693"
"181","  1.940948"," -2.460855"," -0.004168"
"182","  1.946052"," -2.701787","  0.015499"
"183","  1.929601"," -2.920575","  0.040956"
"184","  1.898811"," -3.113475","  0.074680"
"185","  1.859387"," -3.275483","  0.118622"
"186","  1.812479"," -3.401183","  0.173950"
"187","  1.753417"," -3.487113","  0.240855"
"188","  1.674018"," -3.534624","  0.318369"
"189","  1.568027"," -3.551203","  0.404214"
"190","  1.436478"," -3.548804","  0.494860"
"191","  1.289159"," -3.539775","  0.585923"
"192","  1.140949"," -3.532809","  0.672842"
"193","  1.005541"," -3.531211","  0.751579"
"194","  0.890597"," -3.533979","  0.819131"
"195","  0.796671"," -3.538365","  0.873689"
"196","  0.719365"," -3.542212","  0.914451"
"197","  0.652578"," -3.545081","  0.941305"
"198","  0.591036"," -3.548212","  0.954578"
"199","  0.531445"," -3.553786","  0.954925"
"200","  0.472542"," -3.563981","  0.943289"
"201","  0.414557"," -3.580199","  0.920842"
"202","  0.358528"," -3.602685","  0.888940"
"203","  0.305719"," -3.630573","  0.849113"
"204","  0.257232"," -3.662252","  0.803072"
"205","  0.213829"," -3.695837","  0.752686"
"206","  0.175913"," -3.729543","  0.699902"
"207","  0.143591"," -3.761906","  0.646639"
"208","  0.116754"," -3.791845","  0.594676"
"209","  0.095149"," -3.818643","  0.545565"
"210","  0.078425"," -3.841886","  0.500569"
"211","  0.066162"," -3.861395","  0.460630"
"212","  0.057891"," -3.877173","  0.426358"
"213","  0.053100"," -3.889348","  0.398049"
"214","  0.051250"," -3.898130","  0.375707"
"215","  0.051783"," -3.903772","  0.359086"
"216","  0.054139"," -3.906541","  0.347732"
"217","  0.057772"," -3.906685","  0.341041"
"218","  0.062167"," -3.904422","  0.338303"
"219","  0.066851"," -3.899924","  0.338754"
"220","  0.071414"," -3.893315","  0.341623"
"221","  0.075507"," -3.884678","  0.346171"
"222","  0.078856"," -3.874064","  0.351719"
"223","  0.081255"," -3.861505","  0.357678"
"224","  0.082571"," -3.847031","  0.363560"
"225","  0.082734"," -3.830682","  0.368985"
"226","  0.081732"," -3.812520","  0.373686"
"227","  0.079601"," -3.792637","  0.377495"
"228","  0.076419"," -3.771156","  0.380339"
"229","  0.072294"," -3.748235","  0.382222"
"230","  0.067355"," -3.724059","  0.383210"
"231","  0.061747"," -3.698841","  0.383413"
"232","  0.055620"," -3.672808","  0.382972"
"233","  0.049124"," -3.646205","  0.382047"
"234","  0.042404"," -3.619285","  0.380799"
"235","  0.035596"," -3.592307","  0.379388"
"236","  0.028823"," -3.565529","  0.377960"
"237","  0.022198"," -3.539200","  0.376646"
"238","  0.015818"," -3.513559","  0.375554"
"239","  0.009767"," -3.488821","  0.374772"
"240","  0.004113"," -3.465179","  0.374359"
"241"," -0.001087"," -3.442792","  0.374354"
"242"," -0.005793"," -3.421787","  0.374768"
"243"," -0.009980"," -3.402253","  0.375591"
"244"," -0.013636"," -3.384241","  0.376792"
"245"," -0.016761"," -3.367766","  0.378322"
"246"," -0.019375"," -3.352807","  0.380119"
"247"," -0.021505"," -3.339311","  0.382107"
"248"," -0.023197"," -3.327199","  0.384206"
"249"," -0.024504"," -3.316376","  0.386334"
