"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"0"," -0.355951","  0.939665"," -0.328832"
"1"," -0.346357","  0.944341"," -0.321811"
"2"," -0.337057","  0.948840"," -0.314906"
"3"," -0.328166","  0.953006"," -0.308198"
"4"," -0.319784","  0.956693"," -0.301758"
"5"," -0.311991","  0.959776"," -0.295654"
"6"," -0.304852","  0.962159"," -0.289951"
"7"," -0.298419","  0.963780"," -0.284706"
"8"," -0.292730","  0.964617"," -0.279976"
"9"," -0.287816","  0.964684"," -0.275817"
"10"," -0.283701","  0.964028"," -0.272282"
"11"," -0.280407","  0.962723"," -0.269429"
"12"," -0.277954","  0.960869"," -0.267318"
"13"," -0.276366","  0.958576"," -0.266012"
"14"," -0.275670","  0.955963"," -0.265581"
"15"," -0.275902","  0.953149"," -0.266098"
"16"," -0.277104","  0.950244"," -0.267640"
"17"," -0.279325","  0.947349"," -0.270285"
"18"," -0.282623","  0.944552"," -0.274113"
"19"," -0.287060","  0.941926"," -0.279205"
"20"," -0.292702","  0.939531"," -0.285633"
"21"," -0.299616","  0.937410"," -0.293467"
"22"," -0.307868","  0.935591"," -0.302764"
"23"," -0.317520","  0.934083"," -0.313573"
"24"," -0.328628","  0.932876"," -0.325926"
"25"," -0.341238","  0.931934"," -0.339842"
"26"," -0.355386","  0.931199"," -0.355319"
"27"," -0.371089","  0.930587"," -0.372341"
"28"," -0.388346","  0.929991"," -0.390867"
"29"," -0.407136","  0.929285"," -0.410836"
"30"," -0.427411","  0.928326"," -0.432163"
"31"," -0.449108","  0.926960"," -0.454743"
"32"," -0.472143","  0.925022"," -0.478450"
"33"," -0.496423","  0.922345"," -0.503142"
"34"," -0.521847","  0.918761"," -0.528666"
"35"," -0.548310","  0.914110"," -0.554862"
"36"," -0.575709","  0.908247"," -0.581574"
"37"," -0.603939","  0.901045"," -0.608648"
"38"," -0.632902","  0.892408"," -0.635944"
"39"," -0.662507","  0.882270"," -0.663338"
"40"," -0.692673","  0.870599"," -0.690726"
"41"," -0.723327","  0.857395"," -0.718019"
"42"," -0.754414","  0.842691"," -0.745152"
"43"," -0.785888","  0.826547"," -0.772072"
"44"," -0.817722","  0.809049"," -0.798740"
"45"," -0.849901","  0.790304"," -0.825127"
"46"," -0.882426","  0.770441"," -0.851209"
"47"," -0.915308","  0.749604"," -0.876964"
"48"," -0.948571","  0.727945"," -0.902367"
"49"," -0.982242","  0.705617"," -0.927387"
"50"," -1.016347","  0.682755"," -0.951981"
"51"," -1.050906","  0.659468"," -0.976097"
"52"," -1.085926","  0.635820"," -0.999664"
"53"," -1.121395","  0.611820"," -1.022599"
"54"," -1.157275","  0.587416"," -1.044806"
"55"," -1.193504","  0.562492"," -1.066174"
"56"," -1.229990","  0.536874"," -1.086583"
"57"," -1.266609","  0.510332"," -1.105903"
"58"," -1.303212","  0.482601"," -1.123996"
"59"," -1.339622","  0.453397"," -1.140724"
"60"," -1.375638","  0.422435"," -1.155947"
"61"," -1.411044","  0.389453"," -1.169533"
"62"," -1.445610","  0.354233"," -1.181361"
"63"," -1.479101","  0.316614"," -1.191327"
"64"," -1.511279","  0.276506"," -1.199351"
"65"," -1.541919","  0.233893"," -1.205375"
"66"," -1.570806","  0.188842"," -1.209376"
"67"," -1.597751","  0.141496"," -1.211358"
"68"," -1.622595","  0.092067"," -1.211361"
"69"," -1.645207","  0.040832"," -1.209454"
"70"," -1.665495"," -0.011882"," -1.205740"
"71"," -1.683398"," -0.065715"," -1.200343"
"72"," -1.698884"," -0.120284"," -1.193413"
"73"," -1.711952"," -0.175198"," -1.185115"
"74"," -1.722619"," -0.230072"," -1.175627"
"75"," -1.730922"," -0.284535"," -1.165128"
"76"," -1.736903"," -0.338238"," -1.153795"
"77"," -1.740610"," -0.390858"," -1.141797"
"78"," -1.742090"," -0.442110"," -1.129286"
"79"," -1.741380"," -0.491746"," -1.116400"
"80"," -1.738509"," -0.539566"," -1.103254"
"81"," -1.733493"," -0.585417"," -1.089943"
"82"," -1.726337"," -0.629201"," -1.076542"
"83"," -1.717033"," -0.670878"," -1.063107"
"84"," -1.705566"," -0.710472"," -1.049679"
"85"," -1.691916"," -0.748068"," -1.036283"
"86"," -1.676062"," -0.783807"," -1.022933"
"87"," -1.657992"," -0.817871"," -1.009631"
"88"," -1.637701"," -0.850460"," -0.996368"
"89"," -1.615205"," -0.881769"," -0.983121"
"90"," -1.590540"," -0.911958"," -0.969856"
"91"," -1.563764"," -0.941132"," -0.956523"
"92"," -1.534965"," -0.969325"," -0.943059"
"93"," -1.504258"," -0.996489"," -0.929387"
"94"," -1.471786"," -1.022501"," -0.915422"
"95"," -1.437726"," -1.047165"," -0.901079"
"96"," -1.402282"," -1.070233"," -0.886275"
"97"," -1.365692"," -1.091426"," -0.870943"
"98"," -1.328223"," -1.110452"," -0.855039"
"99"," -1.290165"," -1.127035"," -0.838547"
"100"," -1.251827"," -1.140931"," -0.821487"
"101"," -1.213530"," -1.151948"," -0.803916"
"102"," -1.175591"," -1.159959"," -0.785933"
"103"," -1.138316"," -1.164905"," -0.767672"
"104"," -1.101988"," -1.166807"," -0.749303"
"105"," -1.066854"," -1.165760"," -0.731023"
"106"," -1.033119"," -1.161935"," -0.713051"
"107"," -1.000938"," -1.155577"," -0.695617"
"108"," -0.970412"," -1.146999"," -0.678954"
"109"," -0.941595"," -1.136579"," -0.663286"
"110"," -0.914495"," -1.124752"," -0.648826"
"111"," -0.889080"," -1.111994"," -0.635760"
"112"," -0.865291"," -1.098813"," -0.624246"
"113"," -0.843046"," -1.085727"," -0.614407"
"114"," -0.822255"," -1.073241"," -0.606326"
"115"," -0.802821"," -1.061833"," -0.600042"
"116"," -0.784649"," -1.051935"," -0.595549"
"117"," -0.767653"," -1.043918"," -0.592795"
"118"," -0.751754"," -1.038084"," -0.591678"
"119"," -0.736886"," -1.034655"," -0.592045"
"120"," -0.722997"," -1.033769"," -0.593693"
"121"," -0.710053"," -1.035472"," -0.596370"
"122"," -0.698037"," -1.039713"," -0.599771"
"123"," -0.686954"," -1.046340"," -0.603542"
"124"," -0.676832"," -1.055091"," -0.607281"
"125"," -0.667733"," -1.065599"," -0.610548"
"126"," -0.659749"," -1.077383"," -0.612867"
