435.65	248.07	899.86	666.68	234.13	908.41	472.23	88.796	1021.6	591.84	84.457	1019.3	292.65	203.65	562.36	787.96	183.56	561.13	279.87	242.25	446.13	798.24	218.55	461.13	234.35	181.31	310	846.52	175.76	326.87	233.68	100.4	51.525	864.43	116.37	50.533	224.67	288.48	13.279	845.9	290.98	17.268	287.06	45.082	-4.6851	817.07	46.614	-5.0222	500.41	547.34	1451.4	674.48	542.66	1449	520.71	410.78	1481	644.24	406.64	1485	591.31	337.97	1397.5	568.69	150.15	1162	565.86	406.06	1250.9	535.57	346.4	1030.1	696.11	284.42	1324.4	439.12	406.54	1351.8	395.61	396.65	1020.4	501.53	482.31	822.67	432.73	376.39	778.46	430.01	445.04	730.54	713.86	427.11	1288.2	674.3	399.65	939.69	556.04	523.89	731.95	569.82	398.48	691.55	541.37	448.7	646.05	483.06	613.18	565.02	485.45	804.55	397.64	82.401002	13.29555	317.601451	-83.359679	-20.205859	344.991241	233.390626	231.907383	0	837.481185	261.368053	0
435.93	246.9	899.78	667.77	234.46	910.59	470.3	90.48	1022.4	592.13	84.81	1018.4	292.63	203.59	562.44	787.92	183.47	561.13	279.94	242.17	446.17	798.23	218.51	461.15	234.36	181.16	310	846.66	175.78	326.85	233.61	99.874	51.537	864.45	116.36	50.511	224.69	288.51	13.315	845.78	291.11	17.3	287.15	45.107	-4.6747	816.55	46.404	-4.4962	500.74	547.15	1451.4	674.76	542.43	1448.7	520.2	410.59	1480.5	644.47	406.08	1485.4	591.69	337.84	1397.5	577.64	151.28	1160.6	570.77	407.19	1250.8	527.73	347.57	1032.5	696.66	284.21	1324.5	439.51	406.39	1351.9	395.65	396.68	1020.5	502.08	481.94	822.86	432.34	376.39	779.02	430.05	445.22	730.86	714.28	426.84	1288.2	668.77	400.39	937.83	555.79	523.71	732.3	568.1	397.84	692.44	541.11	448.56	646.28	483.13	613.08	565.25	485.71	804.35	397.87	82.514502	13.4088	317.869771	-83.473279	-20.707019	344.813181	233.330804	231.180628	0	838.315798	261.581994	0
436.2	246.92	899.68	668	234.27	910.62	470.35	90.561	1022.4	592.16	84.697	1018.4	292.79	203.51	562.41	787.9	183.39	561.11	280.04	242.04	446.1	798.3	218.45	461.21	234.45	181.09	310.08	846.73	175.75	326.87	233.74	100.8	51.451	864.51	116.36	50.487	224.7	288.52	13.307	845.77	291.16	17.304	287.21	45.07	-4.6004	815.6	46.099	-3.5667	501.06	546.94	1451.5	674.92	542.38	1448.6	520.55	410.35	1480.6	644.83	405.9	1485.5	591.88	337.79	1397.6	577.93	151.25	1160.6	571.05	407.18	1250.9	527.97	347.54	1032.6	697.02	283.96	1324.6	439.95	405.96	1352.1	395.85	396.94	1020.7	502.63	481.58	822.98	431.84	376.47	779.39	429.97	445.41	731.19	714.67	426.67	1288.3	666.98	400.52	937.35	555.68	523.42	732.78	566.52	397.31	692.78	541.03	448.43	646.62	483.21	612.98	565.36	486.15	804.2	398.17	83.331702	13.4541	316.259851	-83.314239	-20.775359	344.724151	233.675878	231.215062	0	838.140997	261.89786	0
436.61	248.42	899.71	667.41	234.26	909.28	470.47	90.397	1022.1	591.79	84.849	1017.6	293.09	203.45	562.35	788.02	183.34	561.14	280.2	241.84	445.93	798.39	218.35	461.31	234.53	181.06	310.21	846.72	175.67	326.88	233.57	99.855	51.55	864.59	116.39	50.496	224.67	288.52	13.278	845.84	291.04	17.274	287.18	45.062	-4.6292	815.64	46.164	-3.5741	501.35	546.71	1451.5	674.97	542.47	1448.6	520.76	410.26	1480.7	645.13	405.69	1485.6	592.12	337.77	1397.7	578.27	151.25	1160.6	571.44	407.22	1251	528.16	347.52	1032.6	697.04	283.6	1324.6	440.35	405.61	1352.3	396.25	397.33	1021.1	503.05	481.21	823.09	431.11	377.31	778.45	429.76	445.41	731.47	714.93	426.04	1288	667.05	400.35	937.6	555.69	523.1	733.16	566.29	397.11	693.13	541.02	448.16	647.04	483.34	612.82	565.41	486.76	804.05	398.44	82.832302	13.0917	317.064811	-83.132479	-21.025939	345.703481	233.661633	230.857534	0	838.196701	261.838892	0
437	249.28	899.71	667.22	234.26	908.6	470.66	90.343	1022	591.73	84.967	1017.2	293.28	203.4	562.38	788.21	183.21	561.21	280.32	241.72	445.89	798.44	218.28	461.31	234.55	181.06	310.26	846.79	175.64	326.86	233.63	100.26	51.471	864.59	116.47	50.52	224.61	288.53	13.288	845.81	291.01	17.239	287.12	45.038	-4.6131	816.06	46.354	-3.9411	501.64	546.56	1451.5	675.29	542.58	1448.8	521.29	410.11	1480.8	645.69	405.84	1485.7	592.54	337.67	1397.8	578.66	151.19	1160.7	571.91	407.18	1251.1	528.38	347.38	1032.6	697.46	283.36	1324.6	440.71	405.4	1352.3	396.58	397.64	1021.5	503.36	480.86	823.22	430.61	378.15	777.48	429.61	445.34	731.7	715.14	424.75	1287.1	667.12	400.02	937.78	555.75	522.77	733.42	566.66	396.89	693.9	540.91	447.78	647.54	483.57	612.55	565.55	487.34	803.79	398.64	83.445202	13.15965	315.454891	-82.882559	-20.798139	346.059601	233.45034	229.896773	0	838.311823	261.720319	0
437.26	249.29	899.78	667.67	234.12	908.76	470.93	90.387	1022.1	592.01	84.955	1017.2	293.43	203.38	562.41	788.34	183.09	561.24	280.43	241.69	445.97	798.51	218.26	461.3	234.57	181.02	310.23	846.92	175.7	326.84	233.68	100.23	51.441	864.58	116.49	50.543	224.61	288.51	13.272	845.77	291.1	17.235	287.09	45.008	-4.5795	815.69	46.239	-3.5083	501.89	546.4	1451.4	675.73	542.55	1449	521.82	409.95	1480.8	646.18	405.95	1485.7	592.93	337.5	1397.9	578.84	150.97	1160.8	572.3	407.02	1251.1	528.77	347.11	1032.6	697.94	283.08	1324.7	441.1	405.22	1352.4	396.74	397.77	1021.6	503.65	480.56	823.32	430.16	377.95	777.82	429.59	445.28	731.87	715.53	423.78	1286.7	667.46	400.69	938.46	555.78	522.38	733.72	566.62	396.43	694.42	540.78	447.4	647.91	483.89	612.28	565.83	488.01	803.64	398.8	82.923102	13.6806	315.186571	-82.632639	-21.071499	344.991241	233.767968	228.781375	0	837.913397	261.46519	0
437.48	249.33	900	668.08	233.87	908.77	471.15	90.42	1022.2	592.26	84.885	1017.2	293.59	203.37	562.42	788.45	183.02	561.24	280.58	241.55	446.04	798.53	218.29	461.3	234.61	180.94	310.26	846.96	175.75	326.87	233.66	99.752	51.493	864.59	116.47	50.585	224.68	288.49	13.249	845.82	291.14	17.303	287.06	45.044	-4.6435	815.71	46.228	-3.5551	502.13	546.27	1451.5	676.16	542.4	1449.1	522.28	409.76	1480.9	646.58	406.03	1485.8	593.18	337.34	1397.9	578.85	150.77	1160.9	572.65	406.88	1251.2	529.27	346.96	1032.6	697.96	282.69	1324.9	441.45	405.13	1352.6	396.83	397.74	1021.8	503.94	480.11	823.47	429.86	376.96	779.25	429.64	445.24	732.05	715.97	423.41	1286.9	667.87	401.23	939.17	555.78	521.91	733.93	566.2	395.86	694.61	540.96	447.05	648.05	484.27	612.12	566.28	488.94	803.58	399.07	83.059302	14.11095	316.707051	-82.859839	-20.137519	344.813181	233.606389	227.953977	0	838.217001	261.966658	0
437.62	249.38	900.11	668.31	233.6	908.65	471.31	90.436	1022.3	592.36	84.833	1017.3	293.68	203.32	562.45	788.54	182.97	561.24	280.66	241.35	446.07	798.52	218.31	461.28	234.69	180.88	310.36	846.96	175.71	326.92	233.73	100.65	51.461	864.63	116.45	50.601	224.71	288.51	13.273	845.78	291.21	17.362	287.05	45.056	-4.6875	816.08	46.302	-4.0089	502.41	546.23	1451.6	676.51	542.31	1449.2	522.65	409.64	1481.1	646.89	406.04	1486	593.48	337.1	1398	578.91	150.68	1160.9	573.07	406.74	1251.3	529.71	347.02	1032.6	698.23	282.37	1325.1	441.77	405.05	1352.8	396.86	397.68	1022.1	504.37	479.54	823.55	429.91	376.33	780.35	429.74	445.21	732.22	716.46	423.71	1287.7	667.85	399.14	938.73	555.66	521.56	734.14	565.97	395.37	694.86	541.07	446.58	648.2	484.69	612.07	566.74	490.04	803.34	399.46	83.218202	14.42805	316.349291	-82.655359	-20.205859	343.388701	234.320788	227.464621	0	838.187082	261.767504	0
437.94	249.79	899.9	668.37	233.61	908.46	471.47	90.494	1022.3	592.24	84.927	1017.2	293.73	203.31	562.47	788.63	182.88	561.29	280.72	241.17	446.01	798.52	218.27	461.28	234.81	180.81	310.41	847.12	175.56	326.96	233.63	99.656	51.41	864.7	116.46	50.599	224.7	288.49	13.282	845.7	291.27	17.341	287.05	45.03	-4.7094	816.04	46.339	-4.1194	502.67	546.15	1451.7	676.74	542.24	1449.3	522.88	409.58	1481.2	647.09	405.92	1486.1	593.91	336.79	1398	579.12	150.77	1160.9	573.36	406.61	1251.4	529.88	347.36	1033	698.98	282.15	1325.3	442.15	405.09	1353.1	396.96	397.59	1022.4	504.87	479.08	823.58	429.89	376.43	780.31	429.85	445.21	732.42	717.12	424.48	1288.8	667.78	397.07	938.32	555.38	521.41	734.52	565.81	394.93	695.03	541.12	446.2	648.64	485.23	612.01	567.12	491.2	802.95	399.82	82.900402	14.69985	316.528171	-82.587199	-20.547559	342.053251	234.226998	226.32421	0	837.872091	261.844497	0
438.41	250.24	899.73	668.57	233.64	908.32	471.69	90.587	1022.3	592.17	84.93	1017.1	293.9	203.37	562.49	788.79	182.71	561.31	280.86	241.01	445.95	798.54	218.23	461.29	234.96	180.68	310.4	847.32	175.33	326.97	233.65	100.13	51.358	864.74	116.51	50.64	224.68	288.42	13.253	845.73	291.23	17.268	287.01	45.063	-4.7875	816.12	46.366	-4.1532	502.86	545.97	1451.7	676.94	542.1	1449.3	523.11	409.41	1481.2	647.3	405.76	1486.2	594.39	336.53	1398.2	579.35	150.98	1161	573.52	406.63	1251.7	529.94	347.88	1033.7	699.56	281.88	1325.5	442.5	405.38	1353.5	397.17	397.47	1022.5	505.29	478.65	823.78	429.65	376.43	780.47	429.9	445.16	732.66	717.74	424.64	1289.4	667.91	396.51	938.57	555.39	520.86	734.81	565.79	394.53	695.26	541.55	446.06	649.22	485.89	611.82	567.39	492.54	802.7	400.11	83.763002	15.33405	316.080971	-82.837119	-20.251419	342.676461	234.502082	225.252304	0	837.530075	262.14321	0
