"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"130"," -1.621781"," -1.739441"," -1.034424"
"131"," -1.609451"," -1.722221"," -1.028292"
"132"," -1.600272"," -1.707839"," -1.024480"
"133"," -1.594230"," -1.697123"," -1.022999"
"134"," -1.591257"," -1.690808"," -1.023809"
"135"," -1.591233"," -1.689504"," -1.026819"
"136"," -1.593983"," -1.693674"," -1.031877"
"137"," -1.599282"," -1.703601"," -1.038769"
"138"," -1.606853"," -1.719368"," -1.047214"
"139"," -1.616374"," -1.740834"," -1.056859"
"140"," -1.627486"," -1.767619"," -1.067279"
"141"," -1.639799"," -1.799090"," -1.077974"
"142"," -1.652906"," -1.834351"," -1.088371"
"143"," -1.666397"," -1.872240"," -1.097830"
"144"," -1.679872"," -1.911322"," -1.105648"
"145"," -1.692960"," -1.949908"," -1.111069"
"146"," -1.705330"," -1.986068"," -1.113305"
"147"," -1.716704"," -2.017673"," -1.111544"
"148"," -1.726866"," -2.042449"," -1.104984"
"149"," -1.735662"," -2.058053"," -1.092854"
"150"," -1.743004"," -2.062167"," -1.074445"
"151"," -1.748856"," -2.052612"," -1.049149"
"152"," -1.753226"," -2.027467"," -1.016492"
"153"," -1.756154"," -1.985186"," -0.976169"
"154"," -1.757691"," -1.924708"," -0.928074"
"155"," -1.757884"," -1.845536"," -0.872323"
"156"," -1.756759"," -1.747796"," -0.809267"
"157"," -1.754309"," -1.632257"," -0.739490"
"158"," -1.750477"," -1.500321"," -0.663791"
"159"," -1.745156"," -1.353973"," -0.583157"
"160"," -1.738191"," -1.195710"," -0.498722"
"161"," -1.729400"," -1.028419"," -0.411710"
"162"," -1.718599"," -0.855244"," -0.323387"
"163"," -1.705647"," -0.679400"," -0.234999"
"164"," -1.690493"," -0.503975"," -0.147729"
"165"," -1.673228"," -0.331697"," -0.062664"
"166"," -1.654123"," -0.164706","  0.019214"
"167"," -1.633648"," -0.004335","  0.097007"
"168"," -1.612460","  0.149047","  0.169865"
"169"," -1.591341","  0.296116","  0.236927"
"170"," -1.571099","  0.438543","  0.297270"
"171"," -1.552415","  0.578826","  0.349892"
"172"," -1.535658","  0.719982","  0.393742"
"173"," -1.520692","  0.865157","  0.427820"
"174"," -1.506699","  1.017186","  0.451328"
"175"," -1.492062","  1.178184","  0.463854"
"176"," -1.474335","  1.349209","  0.465524"
"177"," -1.450315","  1.530028","  0.457104"
"178"," -1.416225","  1.719018","  0.440004"
"179"," -1.367982","  1.913170","  0.416183"
"180"," -1.301534","  2.108222","  0.387972"
"181"," -1.213219","  2.298871","  0.357843"
"182"," -1.100114","  2.479072","  0.328155"
"183"," -0.960332","  2.642380","  0.300914"
"184"," -0.793259","  2.782336","  0.277575"
"185"," -0.599703","  2.892858","  0.258895"
"186"," -0.381942","  2.968603","  0.244866"
"187"," -0.143675","  3.005283","  0.234715"
"188","  0.110138","  2.999894","  0.226992"
"189","  0.373539","  2.950845","  0.219722"
"190","  0.639947","  2.857968","  0.210619"
"191","  0.902608","  2.722445","  0.197315"
"192","  1.155102","  2.546662","  0.177582"
"193","  1.391847","  2.334048","  0.149508"
"194","  1.608523","  2.088926","  0.111592"
"195","  1.802338","  1.816387","  0.062773"
"196","  1.972094","  1.522168","  0.002401"
"197","  2.118026","  1.212481"," -0.069810"
"198","  2.241479","  0.893773"," -0.153809"
"199","  2.344490","  0.572387"," -0.249186"
"200","  2.429383","  0.254202"," -0.355133"
"201","  2.498448"," -0.055715"," -0.470382"
"202","  2.553725"," -0.353330"," -0.593165"
"203","  2.596907"," -0.635727"," -0.721211"
"204","  2.629319"," -0.901037"," -0.851758"
"205","  2.651958"," -1.148263"," -0.981610"
"206","  2.665541"," -1.377048"," -1.107207"
"207","  2.670562"," -1.587442"," -1.224713"
"208","  2.667316"," -1.779697"," -1.330129"
"209","  2.655905"," -1.954110"," -1.419433"
"210","  2.636240"," -2.110933"," -1.488727"
"211","  2.608086"," -2.250368"," -1.534376"
"212","  2.571211"," -2.372654"," -1.553094"
"213","  2.525663"," -2.478243"," -1.541955"
"214","  2.472126"," -2.568015"," -1.498329"
"215","  2.412156"," -2.643414"," -1.419857"
"216","  2.347981"," -2.706401"," -1.304620"
"217","  2.281695"," -2.759183"," -1.151700"
"218","  2.214068"," -2.803800"," -0.962171"
"219","  2.143775"," -2.841803"," -0.740242"
"220","  2.067905"," -2.874155"," -0.493987"
"221","  1.983852"," -2.901318"," -0.234990"
"222","  1.891475"," -2.923354","  0.023300"
"223","  1.793928"," -2.939947","  0.267914"
"224","  1.696467"," -2.950493","  0.488402"
"225","  1.604082"," -2.954448","  0.677823"
"226","  1.519584"," -2.951890","  0.832647"
"227","  1.443174"," -2.943950","  0.952028"
"228","  1.373340"," -2.932810","  1.036875"
"229","  1.308193"," -2.921203","  1.089057"
"230","  1.246418"," -2.911710","  1.110927"
"231","  1.187568"," -2.906245","  1.105196"
"232","  1.131856"," -2.905910","  1.075029"
"233","  1.079794"," -2.911173","  1.024130"
"234","  1.031888"," -2.922145","  0.956700"
"235","  0.988481"," -2.938801","  0.877248"
"236","  0.949704"," -2.961084","  0.790348"
"237","  0.915495"," -2.988910","  0.700386"
"238","  0.885640"," -3.022133","  0.611372"
"239","  0.859827"," -3.060515","  0.526790"
"240","  0.837692"," -3.103715","  0.449517"
"241","  0.818853"," -3.151294","  0.381772"
"242","  0.802940"," -3.202738","  0.325115"
"243","  0.789604"," -3.257486","  0.280468"
"244","  0.778521"," -3.314952","  0.248160"
"245","  0.769390"," -3.374545","  0.228002"
"246","  0.761924"," -3.435680","  0.219353"
"247","  0.755846"," -3.497785","  0.221212"
"248","  0.750889"," -3.560301","  0.232302"
"249","  0.746797"," -3.622690","  0.251153"
"250","  0.743331"," -3.684435","  0.276187"
"251","  0.740275"," -3.745047","  0.305788"
"252","  0.737439"," -3.804069","  0.338375"
"253","  0.734668"," -3.861092","  0.372453"
"254","  0.731836"," -3.915752","  0.406665"
"255","  0.728851"," -3.967742","  0.439827"
"256","  0.725646"," -4.016810","  0.470950"
"257","  0.722177"," -4.062764","  0.499262"
"258","  0.718423"," -4.105464","  0.524201"
"259","  0.714374"," -4.144828","  0.545422"
"260","  0.710037"," -4.180825","  0.562775"
"261","  0.705433"," -4.213479","  0.576288"
"262","  0.700594"," -4.242863","  0.586143"
"263","  0.695567"," -4.269094","  0.592644"
"264","  0.690407"," -4.292327","  0.596190"
"265","  0.685179"," -4.312743","  0.597241"
"266","  0.679953"," -4.330543","  0.596288"
"267","  0.674798"," -4.345939","  0.593828"
"268","  0.669779"," -4.359154","  0.590340"
"269","  0.664950"," -4.370413","  0.586264"
"270","  0.660354"," -4.379949","  0.581986"
"271","  0.656015"," -4.387990","  0.577831"
"272","  0.651938"," -4.394764","  0.574051"
"273","  0.648113"," -4.400495","  0.570828"
"274","  0.644512"," -4.405392","  0.568275"
"275","  0.641097"," -4.409646","  0.566438"
"276","  0.637821"," -4.413426","  0.565308"
