"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"128"," -1.318279"," -0.177908","  0.431799"
"129"," -1.238987"," -0.070099","  0.490127"
"130"," -1.161169","  0.026442","  0.534603"
"131"," -1.087434","  0.111282","  0.564032"
"132"," -1.019861","  0.184590","  0.577973"
"133"," -0.959739","  0.247212","  0.576836"
"134"," -0.907349","  0.300729","  0.561885"
"135"," -0.861852","  0.347474","  0.535100"
"136"," -0.821327","  0.390438","  0.498914"
"137"," -0.782980","  0.433051","  0.455842"
"138"," -0.743537","  0.478794","  0.408088"
"139"," -0.699750","  0.530699","  0.357205"
"140"," -0.648935","  0.590831","  0.303929"
"141"," -0.589419","  0.659881","  0.248218"
"142"," -0.520777","  0.736981","  0.189537"
"143"," -0.443798","  0.819790","  0.127310"
"144"," -0.360179","  0.904871","  0.061435"
"145"," -0.272058","  0.988290"," -0.007319"
"146"," -0.181545","  1.066335"," -0.077185"
"147"," -0.090434","  1.136184"," -0.145613"
"148"," -0.000196","  1.196284"," -0.209765"
"149","  0.087812","  1.246254"," -0.267115"
"150","  0.172056","  1.286256"," -0.315918"
"151","  0.250716","  1.316018"," -0.355395"
"152","  0.321920","  1.333963"," -0.385554"
"153","  0.384298","  1.337005"," -0.406778"
"154","  0.437569","  1.321298"," -0.419432"
"155","  0.482763","  1.283722"," -0.423723"
"156","  0.521855","  1.223419"," -0.419912"
"157","  0.556960","  1.142632"," -0.408726"
"158","  0.589495","  1.046566"," -0.391723"
"159","  0.619699","  0.942474"," -0.371431"
"160","  0.646638","  0.838429"," -0.351221"
"161","  0.668580","  0.742179"," -0.334987"
"162","  0.683538","  0.660245"," -0.326726"
"163","  0.689750","  0.597285"," -0.330110"
"164","  0.685976","  0.555694"," -0.348080"
"165","  0.671580","  0.535448"," -0.382506"
"166","  0.646438","  0.534224"," -0.433947"
"167","  0.610777","  0.547785"," -0.501517"
"168","  0.565071","  0.570578"," -0.582887"
"169","  0.510074","  0.596415"," -0.674381"
"170","  0.447019","  0.619100"," -0.771168"
"171","  0.377979","  0.632921"," -0.867525"
"172","  0.306285","  0.633025"," -0.957197"
"173","  0.236908","  0.615756"," -1.033854"
"174","  0.176573","  0.579073"," -1.091666"
"175","  0.133385","  0.523097"," -1.125906"
"176","  0.115675","  0.450655"," -1.133423"
"177","  0.129942","  0.367485"," -1.112818"
"178","  0.178209","  0.281598"," -1.064218"
"179","  0.255694","  0.201424"," -0.988789"
"180","  0.350298","  0.132927"," -0.888322"
"181","  0.445196","  0.076722"," -0.765212"
"182","  0.524418","  0.026898"," -0.622848"
"183","  0.579168"," -0.027182"," -0.466021"
"184","  0.611283"," -0.096415"," -0.300897"
"185","  0.631363"," -0.187062"," -0.134410"
"186","  0.652452"," -0.298239","  0.026718"
"187","  0.683113"," -0.423078","  0.177050"
"188","  0.723901"," -0.552461","  0.313332"
"189","  0.768527"," -0.678870","  0.434955"
"190","  0.808042"," -0.798427","  0.543648"
"191","  0.835185"," -0.910768","  0.642269"
"192","  0.846915"," -1.017605","  0.733004"
"193","  0.844617"," -1.121057","  0.815763"
"194","  0.832589"," -1.222477","  0.887651"
"195","  0.815837"," -1.322012","  0.943931"
"196","  0.798255"," -1.418788","  0.980036"
"197","  0.781826"," -1.511450","  0.993541"
"198","  0.766859"," -1.598789","  0.985101"
"199","  0.752692"," -1.680203","  0.958080"
"200","  0.738347"," -1.755902","  0.917374"
"201","  0.722934"," -1.826810","  0.868102"
"202","  0.705885"," -1.894210","  0.814647"
"203","  0.687063"," -1.959258","  0.760194"
