"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"130","  0.329892","  2.580897"," -0.756552"
"131","  0.274600","  2.570806"," -0.767686"
"132","  0.218266","  2.542744"," -0.778373"
"133","  0.163126","  2.498579"," -0.790665"
"134","  0.111718","  2.439871"," -0.806017"
"135","  0.066725","  2.367633"," -0.825136"
"136","  0.030787","  2.282246"," -0.847926"
"137","  0.006257","  2.183535"," -0.873551"
"138"," -0.005060","  2.070977"," -0.900593"
"139"," -0.002134","  1.943968"," -0.927257"
"140","  0.015142","  1.802099"," -0.951587"
"141","  0.045929","  1.645383"," -0.971668"
"142","  0.088548","  1.474428"," -0.985773"
"143","  0.140712","  1.290520"," -0.992459"
"144","  0.199859","  1.095634"," -0.990611"
"145","  0.263552","  0.892363"," -0.979416"
"146","  0.329900","  0.683810"," -0.958279"
"147","  0.397898","  0.473489"," -0.926715"
"148","  0.467515","  0.265305"," -0.884229"
"149","  0.539304","  0.063606"," -0.830256"
"150","  0.613387"," -0.126824"," -0.764188"
"151","  0.687952"," -0.301124"," -0.685490"
"152","  0.757972"," -0.455334"," -0.593886"
"153","  0.815276"," -0.587953"," -0.489561"
"154","  0.850862"," -0.701426"," -0.373337"
"155","  0.859060"," -0.802422"," -0.246764"
"156","  0.841416"," -0.900101"," -0.112188"
"157","  0.807566"," -1.002752","  0.027163"
"158","  0.771890"," -1.114503","  0.167088"
"159","  0.747626"," -1.234025","  0.302573"
"160","  0.741900"," -1.355869","  0.428440"
"161","  0.754252"," -1.473372","  0.540374"
"162","  0.778666"," -1.581350","  0.635892"
"163","  0.807115"," -1.677406","  0.714809"
"164","  0.832569"," -1.761784","  0.778913"
"165","  0.850527"," -1.836422","  0.830937"
"166","  0.859247"," -1.903828","  0.873159"
"167","  0.859202"," -1.966181","  0.906282"
"168","  0.852117"," -2.024831","  0.929178"
"169","  0.839914"," -2.080292","  0.939710"
"170","  0.823910"," -2.132636","  0.936165"
"171","  0.804596"," -2.181976","  0.918477"
"172","  0.781962"," -2.228684","  0.888578"
"173","  0.755986"," -2.273244","  0.849797"
"174","  0.726926"," -2.315923","  0.805799"
"175","  0.695312"," -2.356524","  0.759678"
"176","  0.661769"," -2.394386","  0.713537"
"177","  0.626846"," -2.428645","  0.668567"
"178","  0.590900"," -2.458650","  0.625383"
"179","  0.554065"," -2.484354","  0.584419"
"180","  0.516298"," -2.506488","  0.546195"
"181","  0.477507"," -2.526418","  0.511380"
"182","  0.437700"," -2.545719","  0.480654"
"183","  0.397063"," -2.565712","  0.454524"
"184","  0.355941"," -2.587172","  0.433213"
"185","  0.314747"," -2.610303","  0.416689"
"186","  0.273854"," -2.634910","  0.404746"
"187","  0.233548"," -2.660618","  0.397089"
"188","  0.194019"," -2.687007","  0.393365"
"189","  0.155394"," -2.713671","  0.393184"
"190","  0.117769"," -2.740205","  0.396116"
"191","  0.081241"," -2.766191","  0.401703"
"192","  0.045913"," -2.791194","  0.409478"
"193","  0.011903"," -2.814777","  0.418982"
"194"," -0.020664"," -2.836533","  0.429782"
"195"," -0.051666"," -2.856111","  0.441485"
"196"," -0.080985"," -2.873241","  0.453743"
"197"," -0.108517"," -2.887744","  0.466263"
"198"," -0.134177"," -2.899537","  0.478803"
"199"," -0.157899"," -2.908630","  0.491168"
"200"," -0.179643"," -2.915115","  0.503211"
"201"," -0.199393"," -2.919155","  0.514820"
"202"," -0.217160"," -2.920975","  0.525915"
"203"," -0.232985"," -2.920845","  0.536444"
"204"," -0.246931"," -2.919070","  0.546372"
"205"," -0.259089"," -2.915971","  0.555681"
"206"," -0.269571"," -2.911874","  0.564360"
"207"," -0.278509"," -2.907098","  0.572407"
"208"," -0.286050"," -2.901938","  0.579827"
"209"," -0.292352"," -2.896665","  0.586624"
"210"," -0.297584"," -2.891508","  0.592809"
"211"," -0.301913"," -2.886652","  0.598393"
"212"," -0.305507"," -2.882235","  0.603388"
"213"," -0.308525"," -2.878345","  0.607810"
"214"," -0.311111"," -2.875024","  0.611677"
"215"," -0.313395"," -2.872275","  0.615009"
"216"," -0.315481"," -2.870064","  0.617830"
"217"," -0.317450"," -2.868332","  0.620168"
"218"," -0.319358"," -2.867000","  0.622056"
"219"," -0.321232"," -2.865979","  0.623528"
