"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"133"," -1.083167","  1.439367"," -0.040203"
"134"," -1.109236","  1.571929"," -0.194508"
"135"," -1.143050","  1.735066"," -0.352525"
"136"," -1.186725","  1.928868"," -0.514179"
"137"," -1.241695","  2.151743"," -0.678215"
"138"," -1.307869","  2.400433"," -0.841931"
"139"," -1.383034","  2.669975"," -1.001390"
"140"," -1.462758","  2.953589"," -1.151953"
"141"," -1.540883","  3.242556"," -1.288922"
"142"," -1.610517","  3.526298"," -1.408114"
"143"," -1.665259","  3.792835"," -1.506284"
"144"," -1.700350","  4.029774"," -1.581420"
"145"," -1.713375","  4.225689"," -1.632904"
"146"," -1.704323","  4.371563"," -1.661526"
"147"," -1.675020","  4.461817"," -1.669339"
"148"," -1.628190","  4.494627"," -1.659362"
"149"," -1.566513","  4.471472"," -1.635190"
"150"," -1.491985","  4.396200"," -1.600584"
"151"," -1.405686","  4.273933"," -1.559093"
"152"," -1.307905","  4.110144"," -1.513774"
"153"," -1.198464","  3.910020"," -1.466986"
"154"," -1.077117","  3.678116"," -1.420290"
"155"," -0.943934","  3.418220"," -1.374418"
"156"," -0.799597","  3.133348"," -1.329320"
"157"," -0.645610","  2.825817"," -1.284270"
"158"," -0.484358","  2.497382"," -1.238038"
"159"," -0.319009","  2.149454"," -1.189115"
"160"," -0.153206","  1.783419"," -1.135969"
"161","  0.009415","  1.401062"," -1.077319"
"162","  0.165856","  1.005089"," -1.012356"
"163","  0.314315","  0.599706"," -0.940892"
"164","  0.454416","  0.191174"," -0.863377"
"165","  0.586715"," -0.211859"," -0.780772"
"166","  0.711324"," -0.598579"," -0.694310"
"167","  0.825997"," -0.957151"," -0.605217"
"168","  0.924796"," -1.276891"," -0.514526"
"169","  0.998774"," -1.550924"," -0.423069"
"170","  1.039348"," -1.778087"," -0.331617"
"171","  1.043089"," -1.962738"," -0.240987"
"172","  1.014965"," -2.112253"," -0.151996"
"173","  0.967487"," -2.233587"," -0.065370"
"174","  0.915907"," -2.331103","  0.018206"
"175","  0.872578"," -2.406832","  0.097900"
"176","  0.843980"," -2.462357","  0.172602"
"177","  0.831494"," -2.500268","  0.241058"
"178","  0.834055"," -2.523907","  0.302248"
"179","  0.850029"," -2.535937","  0.355804"
"180","  0.877224"," -2.537443","  0.402104"
"181","  0.912120"," -2.528639","  0.441809"
"182","  0.949985"," -2.510606","  0.475009"
"183","  0.986269"," -2.486430","  0.500590"
"184","  1.018152"," -2.460734","  0.516422"
"185","  1.044996"," -2.438043","  0.520394"
"186","  1.067558"," -2.421274","  0.511638"
"187","  1.086830"," -2.411210","  0.491180"
"188","  1.103311"," -2.406945","  0.461663"
"189","  1.116906"," -2.406770","  0.426461"
"190","  1.127177"," -2.409022","  0.388776"
"191","  1.133639"," -2.412658","  0.351135"
"192","  1.135990"," -2.417472","  0.315335"
"193","  1.134236"," -2.423941","  0.282602"
"194","  1.128732"," -2.432811","  0.253749"
"195","  1.120116"," -2.444661","  0.229261"
"196","  1.109178"," -2.459661","  0.209353"
"197","  1.096700"," -2.477577","  0.194037"
"198","  1.083346"," -2.497960","  0.183186"
"199","  1.069601"," -2.520337","  0.176576"
"200","  1.055786"," -2.544327","  0.173895"
"201","  1.042084"," -2.569658","  0.174752"
"202","  1.028585"," -2.596146","  0.178682"
"203","  1.015313"," -2.623642","  0.185163"
"204","  1.002257"," -2.652008","  0.193637"
"205","  0.989380"," -2.681095","  0.203540"
"206","  0.976636"," -2.710741","  0.214328"
"207","  0.963975"," -2.740764","  0.225498"
"208","  0.951349"," -2.770966","  0.236604"
"209","  0.938715"," -2.801134","  0.247270"
"210","  0.926043"," -2.831049","  0.257197"
"211","  0.913310"," -2.860490","  0.266165"
"212","  0.900504"," -2.889246","  0.274030"
"213","  0.887627"," -2.917128","  0.280726"
"214","  0.874693"," -2.943976","  0.286252"
"215","  0.861729"," -2.969661","  0.290667"
"216","  0.848772"," -2.994088","  0.294077"
"217","  0.835869"," -3.017186","  0.296623"
"218","  0.823072"," -3.038910","  0.298471"
"219","  0.810438"," -3.059230","  0.299804"
"220","  0.798017"," -3.078139","  0.300807"
"221","  0.785852"," -3.095649","  0.301669"
"222","  0.773974"," -3.111794","  0.302567"
"223","  0.762399"," -3.126635","  0.303664"
"224","  0.751129"," -3.140258","  0.305105"
"225","  0.740154"," -3.152774","  0.307007"
"226","  0.729456"," -3.164307","  0.309455"
"227","  0.719020"," -3.174991","  0.312497"
