"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"130"," -1.215702"," -1.083717"," -0.827639"
"131"," -1.196818"," -1.103752"," -0.824537"
"132"," -1.178073"," -1.122862"," -0.821464"
"133"," -1.159581"," -1.141080"," -0.818436"
"134"," -1.141439"," -1.158450"," -0.815474"
"135"," -1.123719"," -1.175022"," -0.812595"
"136"," -1.106469"," -1.190854"," -0.809820"
"137"," -1.089707"," -1.206006"," -0.807167"
"138"," -1.073426"," -1.220539"," -0.804654"
"139"," -1.057589"," -1.234514"," -0.802294"
"140"," -1.042135"," -1.247983"," -0.800096"
"141"," -1.026981"," -1.260989"," -0.798064"
"142"," -1.012034"," -1.273563"," -0.796195"
"143"," -0.997193"," -1.285715"," -0.794481"
"144"," -0.982367"," -1.297437"," -0.792905"
"145"," -0.967471"," -1.308701"," -0.791445"
"146"," -0.952443"," -1.319463"," -0.790072"
"147"," -0.937236"," -1.329663"," -0.788754"
"148"," -0.921829"," -1.339236"," -0.787456"
"149"," -0.906216"," -1.348111"," -0.786140"
"150"," -0.890414"," -1.356222"," -0.784771"
"151"," -0.874453"," -1.363509"," -0.783315"
"152"," -0.858380"," -1.369924"," -0.781745"
"153"," -0.842247"," -1.375436"," -0.780041"
"154"," -0.826117"," -1.380032"," -0.778191"
"155"," -0.810055"," -1.383720"," -0.776196"
"156"," -0.794126"," -1.386527"," -0.774066"
"157"," -0.778395"," -1.388496"," -0.771824"
"158"," -0.762922"," -1.389684"," -0.769499"
"159"," -0.747764"," -1.390156"," -0.767133"
"160"," -0.732972"," -1.389986"," -0.764770"
"161"," -0.718594"," -1.389251"," -0.762461"
"162"," -0.704668"," -1.388032"," -0.760258"
"163"," -0.691231"," -1.386414"," -0.758214"
"164"," -0.678314"," -1.384485"," -0.756382"
"165"," -0.665944"," -1.382334"," -0.754810"
"166"," -0.654149"," -1.380051"," -0.753541"
"167"," -0.642953"," -1.377719"," -0.752606"
"168"," -0.632379"," -1.375416"," -0.752022"
"169"," -0.622446"," -1.373205"," -0.751787"
"170"," -0.613174"," -1.371127"," -0.751878"
"171"," -0.604577"," -1.369198"," -0.752241"
"172"," -0.596670"," -1.367396"," -0.752794"
"173"," -0.589464"," -1.365654"," -0.753422"
"174"," -0.582971"," -1.363858"," -0.753971"
"175"," -0.577204"," -1.361837"," -0.754258"
"176"," -0.572174"," -1.359363"," -0.754061"
"177"," -0.567899"," -1.356153"," -0.753129"
"178"," -0.564394"," -1.351864"," -0.751182"
"179"," -0.561679"," -1.346102"," -0.747913"
"180"," -0.559774"," -1.338420"," -0.742996"
"181"," -0.558697"," -1.328324"," -0.736089"
"182"," -0.558465"," -1.315282"," -0.726836"
"183"," -0.559090"," -1.298728"," -0.714879"
"184"," -0.560573"," -1.278077"," -0.699860"
"185"," -0.562909"," -1.252733"," -0.681428"
"186"," -0.566073"," -1.222105"," -0.659247"
"187"," -0.570020"," -1.185619"," -0.632999"
"188"," -0.574679"," -1.142744"," -0.602396"
"189"," -0.579940"," -1.093010"," -0.567186"
"190"," -0.585646"," -1.036044"," -0.527157"
"191"," -0.591576"," -0.971597"," -0.482148"
"192"," -0.597434"," -0.899584"," -0.432055"
"193"," -0.602828"," -0.820120"," -0.376833"
"194"," -0.607262"," -0.733559"," -0.316504"
"195"," -0.610122"," -0.640522"," -0.251159"
"196"," -0.610676"," -0.541927"," -0.180963"
"197"," -0.608080"," -0.439002"," -0.106156"
"198"," -0.601407"," -0.333284"," -0.027061"
"199"," -0.589680"," -0.226592","  0.055916"
"200"," -0.571933"," -0.120976","  0.142268"
"201"," -0.547289"," -0.018641","  0.231388"
"202"," -0.515052","  0.078163","  0.322542"
"203"," -0.474810","  0.167267","  0.414857"
"204"," -0.426546","  0.246726","  0.507290"
"205"," -0.370731","  0.314965","  0.598606"
"206"," -0.308396","  0.370903","  0.687358"
"207"," -0.241154","  0.414049","  0.771874"
"208"," -0.171171","  0.444553","  0.850276"
"209"," -0.101069","  0.463202","  0.920525"
"210"," -0.033756","  0.471365","  0.980513"
"211","  0.027793","  0.470898","  1.028180"
"212","  0.080793","  0.464013","  1.061662"
"213","  0.122911","  0.453132","  1.079446"
"214","  0.152498","  0.440738","  1.080509"
"215","  0.168776","  0.429227","  1.064420"
"216","  0.171942","  0.420774","  1.031407"
"217","  0.163198","  0.417221","  0.982360"
"218","  0.144687","  0.419986","  0.918802"
"219","  0.119354","  0.430009","  0.842798"
"220","  0.090741","  0.447744","  0.756837"
"221","  0.062704","  0.473183","  0.663657"
"222","  0.039088","  0.505933","  0.566028"
"223","  0.023359","  0.545317","  0.466506"
"224","  0.018206","  0.590492","  0.367168"
"225","  0.025174","  0.640559","  0.269397"
"226","  0.044367","  0.694628","  0.173783"
"227","  0.074318","  0.751817","  0.080198"
"228","  0.112077","  0.811176"," -0.011927"
"229","  0.153568","  0.871538"," -0.103152"
"230","  0.194180","  0.931336"," -0.193533"
"231","  0.229483","  0.988451"," -0.282227"
"232","  0.255921","  1.040165"," -0.367323"
"233","  0.271334","  1.083249"," -0.445957"
"234","  0.275204","  1.114210"," -0.514685"
"235","  0.268603","  1.129637"," -0.569997"
"236","  0.253893","  1.126568"," -0.608849"
"237","  0.234281","  1.102788"," -0.629105"
"238","  0.213321","  1.057040"," -0.629810"
"239","  0.194480","  0.989125"," -0.611304"
"240","  0.180787","  0.899939"," -0.575169"
"241","  0.174631","  0.791453"," -0.524063"
"242","  0.177661","  0.666663"," -0.461480"
"243","  0.190810","  0.529470"," -0.391454"
"244","  0.214373","  0.384497"," -0.318262"
"245","  0.248142","  0.236771"," -0.246130"
"246","  0.291526","  0.091311"," -0.178975"
"247","  0.343638"," -0.047385"," -0.120193"
"248","  0.403333"," -0.175853"," -0.072499"
"249","  0.469176"," -0.292099"," -0.037813"
"250","  0.539407"," -0.395829"," -0.017190"
"251","  0.611911"," -0.488429"," -0.010793"
"252","  0.684271"," -0.572674"," -0.017904"
"253","  0.753918"," -0.652238"," -0.036976"
"254","  0.818373"," -0.731107"," -0.065725"
"255","  0.875538"," -0.812992"," -0.101262"
"256","  0.923974"," -0.900825"," -0.140283"
"257","  0.963079"," -0.996378"," -0.179282"
"258","  0.993128"," -1.100011"," -0.214785"
"259","  1.015094"," -1.210583"," -0.243557"
"260","  1.030328"," -1.325583"," -0.262704"
"261","  1.040158"," -1.441549"," -0.269646"
