"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"129"," -0.604528","  3.475755"," -0.282820"
"130"," -0.324037","  3.364278"," -0.304634"
"131"," -0.060519","  3.200300"," -0.334476"
"132","  0.184063","  2.988288"," -0.372110"
"133","  0.408923","  2.733690"," -0.416875"
"134","  0.614120","  2.442767"," -0.467775"
"135","  0.800207","  2.122362"," -0.523580"
"136","  0.967922","  1.779592"," -0.582890"
"137","  1.117985","  1.421543"," -0.644153"
"138","  1.251009","  1.054986"," -0.705663"
"139","  1.367517","  0.686181"," -0.765541"
"140","  1.468003","  0.320773"," -0.821749"
"141","  1.553013"," -0.036213"," -0.872154"
"142","  1.623166"," -0.380300"," -0.914639"
"143","  1.679087"," -0.707451"," -0.947243"
"144","  1.721252"," -1.014001"," -0.968252"
"145","  1.749810"," -1.296728"," -0.976161"
"146","  1.764539"," -1.553144"," -0.969440"
"147","  1.765144"," -1.782003"," -0.946159"
"148","  1.752028"," -1.983820"," -0.903707"
"149","  1.727303"," -2.160966"," -0.839028"
"150","  1.695392"," -2.316922"," -0.749630"
"151","  1.662364"," -2.454706"," -0.635172"
"152","  1.633749"," -2.575240"," -0.498829"
"153","  1.611775"," -2.676860"," -0.347480"
"154","  1.593948"," -2.756629"," -0.190381"
"155","  1.574338"," -2.812737"," -0.036931"
"156","  1.547032"," -2.846316","  0.105372"
"157","  1.509441"," -2.861434","  0.231936"
"158","  1.463277"," -2.863499","  0.340878"
"159","  1.412915"," -2.857403","  0.432079"
"160","  1.362718"," -2.846563","  0.506151"
"161","  1.315181"," -2.833002","  0.563801"
"162","  1.270643"," -2.817937","  0.605681"
"163","  1.228137"," -2.802286","  0.632535"
"164","  1.186477"," -2.786934","  0.645390"
"165","  1.144973"," -2.772861","  0.645673"
"166","  1.103607"," -2.761249","  0.635236"
"167","  1.062854"," -2.753519","  0.616295"
"168","  1.023376"," -2.751202","  0.591288"
"169","  0.985785"," -2.755641","  0.562645"
"170","  0.950539"," -2.767664","  0.532570"
"171","  0.917965"," -2.787403","  0.502921"
"172","  0.888312"," -2.814343","  0.475207"
"173","  0.861798"," -2.847535","  0.450638"
"174","  0.838599"," -2.885844","  0.430159"
"175","  0.818814"," -2.928133","  0.414456"
"176","  0.802430"," -2.973357","  0.403947"
"177","  0.789308"," -3.020592","  0.398777"
"178","  0.779187"," -3.069027","  0.398840"
"179","  0.771712"," -3.117951","  0.403807"
"180","  0.766461"," -3.166744","  0.413159"
"181","  0.762977"," -3.214875","  0.426236"
"182","  0.760791"," -3.261895","  0.442279"
"183","  0.759445"," -3.307445","  0.460469"
"184","  0.758510"," -3.351247","  0.479977"
"185","  0.757592"," -3.393106","  0.499995"
"186","  0.756344"," -3.432908","  0.519769"
"187","  0.754466"," -3.470610","  0.538629"
"188","  0.751712"," -3.506235","  0.556004"
"189","  0.747887"," -3.539857","  0.571435"
"190","  0.742851"," -3.571594","  0.584581"
"191","  0.736521"," -3.601588","  0.595220"
"192","  0.728870"," -3.629993","  0.603241"
"193","  0.719929"," -3.656960","  0.608639"
"194","  0.709779"," -3.682627","  0.611500"
"195","  0.698547"," -3.707110","  0.611987"
"196","  0.686403"," -3.730496","  0.610327"
"197","  0.673544"," -3.752843","  0.606798"
"198","  0.660190"," -3.774182","  0.601709"
"199","  0.646570"," -3.794514","  0.595393"
"200","  0.632912"," -3.813823","  0.588187"
"201","  0.619431"," -3.832076","  0.580426"
"202","  0.606320"," -3.849238","  0.572430"
"203","  0.593739"," -3.865271","  0.564498"
"204","  0.581809"," -3.880151","  0.556895"
"205","  0.570608"," -3.893867","  0.549856"
"206","  0.560169"," -3.906433","  0.543575"
"207","  0.550485"," -3.917888","  0.538204"
"208","  0.541510"," -3.928302","  0.533856"
"209","  0.533169"," -3.937775","  0.530602"
"210","  0.525367"," -3.946430","  0.528471"
"211","  0.517997"," -3.954408","  0.527453"
"212","  0.510956"," -3.961854","  0.527503"
"213","  0.504152"," -3.968905","  0.528537"
