"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"128"," -1.168882"," -0.760084"," -0.201225"
"129"," -1.188254"," -0.696125"," -0.129051"
"130"," -1.202883"," -0.629235"," -0.052234"
"131"," -1.211330"," -0.559434","  0.028929"
"132"," -1.212148"," -0.486615","  0.114104"
"133"," -1.203905"," -0.410535","  0.202933"
"134"," -1.185213"," -0.330844","  0.295036"
"135"," -1.154736"," -0.247120","  0.390022"
"136"," -1.111182"," -0.158918","  0.487492"
"137"," -1.053306"," -0.065826","  0.587020"
"138"," -0.979900","  0.032482","  0.688112"
"139"," -0.889816","  0.136192","  0.790115"
"140"," -0.781997","  0.245277","  0.892097"
"141"," -0.655552","  0.359426","  0.992703"
"142"," -0.509857","  0.477954","  1.090025"
"143"," -0.344691","  0.599718","  1.181534"
"144"," -0.160383","  0.723060","  1.264125"
"145","  0.042038","  0.845782","  1.334290"
"146","  0.260734","  0.965180","  1.388435"
"147","  0.493011","  1.078125","  1.423278"
"148","  0.735357","  1.181200","  1.436275"
"149","  0.983561","  1.270872","  1.425967"
"150","  1.232917","  1.343687","  1.392195"
"151","  1.478475","  1.396484","  1.336150"
"152","  1.715323","  1.426573","  1.260256"
"153","  1.938867","  1.431901","  1.167927"
"154","  2.145077","  1.411145","  1.063261"
"155","  2.330693","  1.363762","  0.950700"
"156","  2.493359","  1.289974","  0.834711"
"157","  2.631686","  1.190727","  0.719504"
"158","  2.745245","  1.067612","  0.608801"
"159","  2.834488","  0.922772","  0.505664"
"160","  2.900626","  0.758803","  0.412369"
"161","  2.945465","  0.578639","  0.330351"
"162","  2.971217","  0.385432","  0.260196"
"163","  2.980319","  0.182431","  0.201691"
"164","  2.975250"," -0.027141","  0.153918"
"165","  2.958382"," -0.240201","  0.115387"
"166","  2.931853"," -0.453900","  0.084194"
"167","  2.897483"," -0.665703","  0.058181"
"168","  2.856714"," -0.873435","  0.035105"
"169","  2.810589"," -1.075290","  0.012784"
"170","  2.759757"," -1.269808"," -0.010773"
"171","  2.704505"," -1.455822"," -0.037265"
"172","  2.644822"," -1.632379"," -0.068012"
"173","  2.580493"," -1.798657"," -0.103904"
"174","  2.511205"," -1.953896"," -0.145367"
"175","  2.436688"," -2.097343"," -0.192344"
"176","  2.356832"," -2.228233"," -0.244311"
"177","  2.271804"," -2.345805"," -0.300293"
"178","  2.182104"," -2.449353"," -0.358914"
"179","  2.088595"," -2.538289"," -0.418433"
"180","  1.992468"," -2.612220"," -0.476785"
"181","  1.895199"," -2.671019"," -0.531575"
"182","  1.798491"," -2.714885"," -0.580007"
