"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"128"," -0.847928"," -1.670112"," -0.736646"
"129"," -0.845462"," -1.675762"," -0.731750"
"130"," -0.842931"," -1.686098"," -0.728857"
"131"," -0.840407"," -1.701209"," -0.727721"
"132"," -0.838000"," -1.721059"," -0.728053"
"133"," -0.835848"," -1.745494"," -0.729528"
"134"," -0.834097"," -1.774251"," -0.731795"
"135"," -0.832908"," -1.806953"," -0.734490"
"136"," -0.832457"," -1.843104"," -0.737234"
"137"," -0.832945"," -1.882069"," -0.739643"
"138"," -0.834624"," -1.923059"," -0.741327"
"139"," -0.837802"," -1.965105"," -0.741887"
"140"," -0.842853"," -2.007035"," -0.740916"
"141"," -0.850212"," -2.047459"," -0.737992"
"142"," -0.860343"," -2.084776"," -0.732680"
"143"," -0.873691"," -2.117195"," -0.724533"
"144"," -0.890629"," -2.142798"," -0.713104"
"145"," -0.911385"," -2.159626"," -0.697961"
"146"," -0.935990"," -2.165790"," -0.678706"
"147"," -0.964235"," -2.159582"," -0.654994"
"148"," -0.995658"," -2.139587"," -0.626552"
"149"," -1.029548"," -2.104769"," -0.593187"
"150"," -1.064965"," -2.054519"," -0.554784"
"151"," -1.100776"," -1.988687"," -0.511307"
"152"," -1.135695"," -1.907578"," -0.462786"
"153"," -1.168321"," -1.811940"," -0.409310"
"154"," -1.197189"," -1.702940"," -0.351032"
"155"," -1.220828"," -1.582144"," -0.288166"
"156"," -1.237829"," -1.451499"," -0.221011"
"157"," -1.246934"," -1.313314"," -0.149972"
"158"," -1.247137"," -1.170224"," -0.075601"
"159"," -1.237792"," -1.025146","  0.001368"
"160"," -1.218721"," -0.881199","  0.079982"
"161"," -1.190293"," -0.741588","  0.159037"
"162"," -1.153473"," -0.609447","  0.237076"
"163"," -1.109810"," -0.487637","  0.312415"
"164"," -1.061365"," -0.378528","  0.383205"
"165"," -1.010571"," -0.283770","  0.447533"
"166"," -0.960047"," -0.204094","  0.503555"
"167"," -0.912364"," -0.139177","  0.549636"
"168"," -0.869802"," -0.087595","  0.584481"
"169"," -0.834102"," -0.046911","  0.607242"
"170"," -0.806255"," -0.013879","  0.617581"
"171"," -0.786335","  0.015227","  0.615682"
"172"," -0.773404","  0.044222","  0.602233"
"173"," -0.765506","  0.076595","  0.578373"
"174"," -0.759757","  0.115134","  0.545619"
"175"," -0.752526","  0.161633","  0.505779"
"176"," -0.739711","  0.216719","  0.460844"
"177"," -0.717079","  0.279814","  0.412875"
"178"," -0.680650","  0.349224","  0.363865"
"179"," -0.627094","  0.422345","  0.315609"
"180"," -0.554109","  0.495939","  0.269568"
"181"," -0.460730","  0.566442","  0.226765"
"182"," -0.347540","  0.630257","  0.187705"
