"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"128"," -2.412529"," -0.389736"," -0.606433"
"129"," -2.424709"," -0.265849"," -0.578581"
"130"," -2.423382"," -0.138752"," -0.542754"
"131"," -2.407561"," -0.007166"," -0.496941"
"132"," -2.376648","  0.130566"," -0.439757"
"133"," -2.330481","  0.276312"," -0.370806"
"134"," -2.269347","  0.431908"," -0.290994"
"135"," -2.193963","  0.598847"," -0.202705"
"136"," -2.105420","  0.777966"," -0.109771"
"137"," -2.005117","  0.969202"," -0.017183"
"138"," -1.894695","  1.171459","  0.069413"
"139"," -1.775997","  1.382634","  0.144348"
"140"," -1.651038","  1.599755","  0.202543"
"141"," -1.521989","  1.819186","  0.239981"
"142"," -1.391120","  2.036821","  0.253969"
"143"," -1.260733","  2.248246","  0.243206"
"144"," -1.133035","  2.448883","  0.207704"
"145"," -1.010010","  2.634133","  0.148612"
"146"," -0.893291","  2.799549","  0.068017"
"147"," -0.784055","  2.941028"," -0.031276"
"148"," -0.682988","  3.054994"," -0.145965"
"149"," -0.590299","  3.138551"," -0.272451"
"150"," -0.505786","  3.189562"," -0.407022"
"151"," -0.428927","  3.206689"," -0.546003"
"152"," -0.358969","  3.189370"," -0.685859"
"153"," -0.294988","  3.137786"," -0.823263"
"154"," -0.235923","  3.052817"," -0.955128"
"155"," -0.180615","  2.936003"," -1.078625"
"156"," -0.127858","  2.789522"," -1.191196"
"157"," -0.076515","  2.616168"," -1.290581"
"158"," -0.025687","  2.419309"," -1.374867"
"159","  0.025104","  2.202773"," -1.442535"
"160","  0.075823","  1.970663"," -1.492506"
"161","  0.126068","  1.727087"," -1.524146"
"162","  0.175558","  1.475936"," -1.537239"
"163","  0.224889","  1.220877"," -1.531904"
"164","  0.276188","  0.965716"," -1.508480"
"165","  0.332985","  0.715038"," -1.467364"
"166","  0.398815","  0.474686"," -1.408793"
"167","  0.474813","  0.251356"," -1.332580"
"168","  0.557719","  0.050955"," -1.237950"
"169","  0.640087"," -0.123716"," -1.123741"
"170","  0.713363"," -0.274441"," -0.989222"
"171","  0.772220"," -0.406831"," -0.835409"
"172","  0.817203"," -0.527371"," -0.666233"
"173","  0.853727"," -0.640064"," -0.488754"
"174","  0.888232"," -0.744856"," -0.311968"
"175","  0.924312"," -0.838734"," -0.144597"
"176","  0.961354"," -0.918398","  0.007071"
"177","  0.996011"," -0.982573","  0.140217"
"178","  1.024825"," -1.032653","  0.254990"
"179","  1.045941"," -1.071802","  0.353012"
"180","  1.059106"," -1.103576","  0.435822"
"181","  1.064604"," -1.131083","  0.504024"
"182","  1.062392"," -1.156911","  0.557330"
"183","  1.052097"," -1.183423","  0.595197"
"184","  1.033633"," -1.212865","  0.617513"
"185","  1.007765"," -1.247157","  0.624956"
"186","  0.976164"," -1.287535","  0.618948"
"187","  0.941008"," -1.334376","  0.601403"
"188","  0.904465"," -1.387277","  0.574450"
"189","  0.868326"," -1.445328","  0.540257"
"190","  0.833888"," -1.507398","  0.500940"
"191","  0.802006"," -1.572346","  0.458511"
"192","  0.773214"," -1.639125","  0.414844"
"193","  0.747821"," -1.706797","  0.371630"
"194","  0.725985"," -1.774530","  0.330337"
"195","  0.707736"," -1.841566","  0.292170"
"196","  0.692995"," -1.907205","  0.258057"
"197","  0.681584"," -1.970803","  0.228642"
"198","  0.673238"," -2.031769","  0.204288"
"199","  0.667619"," -2.089584","  0.185106"
"200","  0.664333"," -2.143808","  0.170979"
"201","  0.662948"," -2.194098","  0.161602"
"202","  0.663006"," -2.240214","  0.156520"
"203","  0.664042"," -2.282029","  0.155169"
"204","  0.665593"," -2.319526","  0.156918"
"205","  0.667222"," -2.352802","  0.161108"
"206","  0.668529"," -2.382055","  0.167082"
"207","  0.669165"," -2.407584","  0.174217"
"208","  0.668852"," -2.429773","  0.181945"
"209","  0.667388"," -2.449073","  0.189772"
"210","  0.664652"," -2.465983","  0.197286"
"211","  0.660610"," -2.481019","  0.204163"
"212","  0.655307"," -2.494693","  0.210172"
"213","  0.648864"," -2.507475","  0.215168"
"214","  0.641462"," -2.519769","  0.219087"
"215","  0.633331"," -2.531892","  0.221940"
"216","  0.624735"," -2.544052","  0.223798"
"217","  0.615953"," -2.556340","  0.224780"
"218","  0.607267"," -2.568733","  0.225041"
"219","  0.598940"," -2.581103","  0.224754"
"220","  0.591209"," -2.593235","  0.224100"
"221","  0.584267"," -2.604853","  0.223249"
