"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"129"," -0.589969"," -1.247897"," -0.658679"
"130"," -0.583208"," -1.271401"," -0.659585"
"131"," -0.577201"," -1.296940"," -0.661474"
"132"," -0.571934"," -1.324691"," -0.664357"
"133"," -0.567382"," -1.354868"," -0.668237"
"134"," -0.563512"," -1.387710"," -0.673100"
"135"," -0.560282"," -1.423466"," -0.678912"
"136"," -0.557647"," -1.462370"," -0.685615"
"137"," -0.555562"," -1.504621"," -0.693117"
"138"," -0.553993"," -1.550351"," -0.701295"
"139"," -0.552917"," -1.599596"," -0.709981"
"140"," -0.552336"," -1.652266"," -0.718968"
"141"," -0.552279"," -1.708114"," -0.728005"
"142"," -0.552806"," -1.766710"," -0.736795"
"143"," -0.554016"," -1.827422"," -0.744999"
"144"," -0.556047"," -1.889402"," -0.752240"
"145"," -0.559078"," -1.951583"," -0.758105"
"146"," -0.563325"," -2.012693"," -0.762156"
"147"," -0.569044"," -2.071273"," -0.763934"
"148"," -0.576518"," -2.125714"," -0.762970"
"149"," -0.586060"," -2.174308"," -0.758796"
"150"," -0.598000"," -2.215292"," -0.750959"
"151"," -0.612677"," -2.246914"," -0.739026"
"152"," -0.630423"," -2.267476"," -0.722595"
"153"," -0.651546"," -2.275390"," -0.701307"
"154"," -0.676297"," -2.269220"," -0.674848"
"155"," -0.704842"," -2.247718"," -0.642956"
"156"," -0.737204"," -2.209860"," -0.605428"
"157"," -0.773218"," -2.154889"," -0.562125"
"158"," -0.812464"," -2.082351"," -0.512982"
"159"," -0.854213"," -1.992144"," -0.458022"
"160"," -0.897385"," -1.884574"," -0.397370"
"161"," -0.940520"," -1.760413"," -0.331275"
"162"," -0.981792"," -1.620959"," -0.260127"
"163"," -1.019060"," -1.468093"," -0.184475"
"164"," -1.049960"," -1.304311"," -0.105043"
"165"," -1.072053"," -1.132731"," -0.022732"
"166"," -1.082996"," -0.957032","  0.061394"
"167"," -1.080739"," -0.781327","  0.146131"
"168"," -1.063722"," -0.609948","  0.230173"
"169"," -1.031045"," -0.447130","  0.312147"
"170"," -0.982596"," -0.296647","  0.390637"
"171"," -0.919130"," -0.161427","  0.464171"
"172"," -0.842291"," -0.043253","  0.531178"
"173"," -0.754562","  0.057384","  0.589931"
"174"," -0.659158","  0.141226","  0.638523"
"175"," -0.559845","  0.210022","  0.674919"
"176"," -0.460693","  0.266206","  0.697105"
"177"," -0.365800","  0.312617","  0.703313"
"178"," -0.279019","  0.352341","  0.692250"
"179"," -0.203714","  0.388683","  0.663272"
"180"," -0.142597","  0.425237","  0.616455"
"181"," -0.097630","  0.465968","  0.552544"
"182"," -0.070002","  0.515203","  0.472822"
"183"," -0.060171","  0.577504","  0.378943"
"184"," -0.067948","  0.657371","  0.272757"
"185"," -0.092631","  0.758818","  0.156204"
"186"," -0.133163","  0.884850","  0.031252"
"187"," -0.188294","  1.036955"," -0.100087"
"188"," -0.256723","  1.214674"," -0.235696"
"189"," -0.337175","  1.415367"," -0.373271"
"190"," -0.428386","  1.634228"," -0.510248"
"191"," -0.529011","  1.864567"," -0.643769"
"192"," -0.637494","  2.098325"," -0.770716"
"193"," -0.751953","  2.326733"," -0.887820"
"194"," -0.870127","  2.541004"," -0.991844"
"195"," -0.989386","  2.732914"," -1.079805"
"196"," -1.106774","  2.895241"," -1.149208"
"197"," -1.219039","  3.022045"," -1.198266"
"198"," -1.322633","  3.108859"," -1.226071"
"199"," -1.413730","  3.152868"," -1.232729"
"200"," -1.488335","  3.153094"," -1.219418"
"201"," -1.542557","  3.110545"," -1.188368"
"202"," -1.573024","  3.028185"," -1.142696"
"203"," -1.577350","  2.910659"," -1.086124"
"204"," -1.554471","  2.763725"," -1.022590"
"205"," -1.504721","  2.593527"," -0.955855"
"206"," -1.429623","  2.405881"," -0.889201"
"207"," -1.331505","  2.205755"," -0.825261"
"208"," -1.213087","  1.997018"," -0.766011"
"209"," -1.077183","  1.782446"," -0.712844"
"210"," -0.926554","  1.563900"," -0.666684"
"211"," -0.763888","  1.342592"," -0.628081"
"212"," -0.591838","  1.119366"," -0.597266"
"213"," -0.413074","  0.894946"," -0.574154"
"214"," -0.230284","  0.670148"," -0.558324"
"215"," -0.046130","  0.445998"," -0.548980"
"216","  0.136845","  0.223792"," -0.544908"
"217","  0.316332","  0.005056"," -0.544444"
"218","  0.490373"," -0.208540"," -0.545482"
"219","  0.657436"," -0.415310"," -0.545504"
"220","  0.816437"," -0.613666"," -0.541678"
"221","  0.966669"," -0.802190"," -0.531001"
"222","  1.107649"," -0.979665"," -0.510492"
"223","  1.238885"," -1.145062"," -0.477417"
"224","  1.359630"," -1.297551"," -0.429509"
"225","  1.468699"," -1.436564"," -0.365189"
"226","  1.564462"," -1.561957"," -0.283766"
"227","  1.645115"," -1.674210"," -0.185601"
"228","  1.709209"," -1.774546"," -0.072231"
"229","  1.756293"," -1.864834","  0.053613"
"230","  1.787334"," -1.947215","  0.188113"
"231","  1.804636"," -2.023599","  0.326617"
"232","  1.811227"," -2.095277","  0.464009"
"233","  1.810051"," -2.162859","  0.595137"
"234","  1.803363"," -2.226495","  0.715215"
"235","  1.792551"," -2.286198","  0.820150"
"236","  1.778302"," -2.342089","  0.906763"
"237","  1.760901"," -2.394494","  0.972896"
"238","  1.740488"," -2.443928","  1.017446"
"239","  1.717213"," -2.491025","  1.040320"
"240","  1.691317"," -2.536465","  1.042351"
"241","  1.663152"," -2.580904","  1.025165"
"242","  1.633159"," -2.624909","  0.991044"
"243","  1.601841"," -2.668911","  0.942762"
"244","  1.569711"," -2.713172","  0.883438"
"245","  1.537256"," -2.757773","  0.816377"
"246","  1.504902"," -2.802616","  0.744941"
"247","  1.473001"," -2.847450","  0.672421"
"248","  1.441825"," -2.891891","  0.601927"
"249","  1.411569"," -2.935460","  0.536296"
"250","  1.382364"," -2.977612","  0.478014"
"251","  1.354280"," -3.017762","  0.429144"
"252","  1.327327"," -3.055318","  0.391273"
"253","  1.301441"," -3.089716","  0.365480"
"254","  1.276464"," -3.120475","  0.352308"
"255","  1.252144"," -3.147275","  0.351778"
"256","  1.228158"," -3.170039","  0.363418"
"257","  1.204201"," -3.188999","  0.386311"
"258","  1.180107"," -3.204700","  0.419145"
"259","  1.155962"," -3.217893","  0.460248"
"260","  1.132131"," -3.229364","  0.507620"
"261","  1.109145"," -3.239765","  0.558965"
"262","  1.087508"," -3.249542","  0.611792"
"263","  1.067503"," -3.258987","  0.663577"
"264","  1.049124"," -3.268371","  0.711973"
"265","  1.032136"," -3.278051","  0.754991"
"266","  1.016209"," -3.288485","  0.791130"
"267","  1.001039"," -3.300162","  0.819404"
"268","  0.986409"," -3.313506","  0.839333"
"269","  0.972178"," -3.328787","  0.850875"
"270","  0.958250"," -3.346091","  0.854365"
"271","  0.944533"," -3.365325","  0.850445"
"272","  0.930921"," -3.386255","  0.839993"
"273","  0.917288"," -3.408541","  0.824062"
"274","  0.903500"," -3.431776","  0.803809"
"275","  0.889424"," -3.455523","  0.780440"
"276","  0.874942"," -3.479329","  0.755151"
"277","  0.859957"," -3.502752","  0.729078"
"278","  0.844402"," -3.525366","  0.703256"
"279","  0.828236"," -3.546777","  0.678591"
"280","  0.811447"," -3.566624","  0.655833"
"281","  0.794053"," -3.584590","  0.635568"
"282","  0.776099"," -3.600408","  0.618213"
"283","  0.757658"," -3.613870","  0.604024"
"284","  0.738828"," -3.624836","  0.593104"
